transaction_id,change_type,quantity_change,inventory_id,action_time
TX00049550,restock,486,INV0027349,2024-04-07 00:00:00
TX00011895,restock,110,INV0294575,2024-04-07 00:00:00
TX00012002,restock,15,INV0344015,2024-04-07 00:00:00
TX00012480,restock,14,INV0208658,2024-04-07 00:00:00
TX00029033,restock,353,INV0331557,2024-04-07 00:00:00
TX00029651,restock,490,INV0344409,2024-04-07 00:00:00
TX00011790,restock,226,INV0023596,2024-04-07 00:00:00
TX00049678,restock,9,INV0053147,2024-04-07 00:00:00
TX00029448,restock,30,INV0053216,2024-04-07 00:00:00
TX00012281,restock,16,INV0305457,2024-04-07 00:00:00
TX00012702,restock,477,INV0003419,2024-04-07 00:00:00
TX00012008,restock,8,INV0241804,2024-04-07 00:00:00
TX00028825,restock,456,INV0373071,2024-04-07 00:00:00
TX00058096,restock,236,INV0341250,2024-04-07 00:00:00
TX00058277,restock,32,INV0010542,2024-04-07 00:00:00
TX00012083,restock,599,INV0049278,2024-04-07 00:00:00
TX00028826,restock,483,INV0219726,2024-04-07 00:00:00
TX00012840,restock,2413,INV0308005,2024-04-07 00:00:00
TX00029867,restock,242,INV0228114,2024-04-07 00:00:00
TX00012287,restock,31,INV0002934,2024-04-07 00:00:00
TX00012757,restock,11,INV0207523,2024-04-07 00:00:00
TX00012567,restock,360,INV0379003,2024-04-07 00:00:00
TX00029042,restock,33,INV0238084,2024-04-07 00:00:00
TX00028920,restock,24,INV0117430,2024-04-07 00:00:00
TX00058145,restock,830,INV0070694,2024-04-07 00:00:00
TX00029490,restock,184,INV0048084,2024-04-07 00:00:00
TX00029766,restock,16,INV0157949,2024-04-07 00:00:00
TX00012616,restock,11,INV0018874,2024-04-07 00:00:00
TX00049555,restock,41,INV0230639,2024-04-07 00:00:00
TX00029352,restock,176,INV0365222,2024-04-07 00:00:00
TX00012070,restock,176,INV0270632,2024-04-07 00:00:00
TX00058236,restock,13,INV0011648,2024-04-07 00:00:00
TX00029488,restock,4734,INV0048861,2024-04-07 00:00:00
TX00011789,restock,76,INV0072300,2024-04-07 00:00:00
TX00029600,restock,31,INV0348385,2024-04-07 00:00:00
TX00029030,restock,2,INV0195519,2024-04-07 00:00:00
TX00058130,restock,264,INV0181122,2024-04-07 00:00:00
TX00029449,restock,2,INV0267050,2024-04-07 00:00:00
TX00028761,restock,211,INV0325707,2024-04-07 00:00:00
TX00049695,restock,40,INV0186993,2024-04-07 00:00:00
TX00028985,restock,49,INV0208846,2024-04-07 00:00:00
TX00012880,restock,320,INV0384762,2024-04-07 00:00:00
TX00012082,restock,10,INV0125679,2024-04-07 00:00:00
TX00024383,restock,13,INV0276725,2024-04-08 00:00:00
TX00024334,restock,12,INV0193865,2024-04-08 00:00:00
TX00052650,restock,4085,INV0345892,2024-04-08 00:00:00
TX00011017,restock,144,INV0162967,2024-04-08 00:00:00
TX00056377,restock,4023,INV0036401,2024-04-08 00:00:00
TX00017092,restock,38,INV0113609,2024-04-08 00:00:00
TX00045360,restock,121,INV0297572,2024-04-08 00:00:00
TX00052616,restock,24,INV0188391,2024-04-08 00:00:00
TX00029329,restock,1,INV0144684,2024-04-08 00:00:00
TX00037670,restock,185,INV0018925,2024-04-08 00:00:00
TX00024286,restock,6,INV0257025,2024-04-08 00:00:00
TX00004598,restock,5,INV0338982,2024-04-08 00:00:00
TX00037740,restock,340,INV0024608,2024-04-08 00:00:00
TX00037671,restock,1042,INV0253372,2024-04-08 00:00:00
TX00016989,restock,210,INV0301142,2024-04-08 00:00:00
TX00004724,restock,16,INV0213798,2024-04-08 00:00:00
TX00045400,restock,491,INV0251737,2024-04-08 00:00:00
TX00052587,restock,50,INV0033498,2024-04-08 00:00:00
TX00049851,restock,476,INV0022237,2024-04-08 00:00:00
TX00016936,restock,168,INV0025629,2024-04-08 00:00:00
TX00056352,restock,414,INV0050119,2024-04-08 00:00:00
TX00058808,restock,18,INV0055801,2024-04-08 00:00:00
TX00056378,restock,3,INV0367856,2024-04-08 00:00:00
TX00004588,restock,382,INV0030145,2024-04-08 00:00:00
TX00024332,restock,27,INV0012308,2024-04-08 00:00:00
TX00029333,restock,1724,INV0330479,2024-04-08 00:00:00
TX00029332,restock,97,INV0219757,2024-04-08 00:00:00
TX00011034,restock,403,INV0051846,2024-04-08 00:00:00
TX00037487,restock,161,INV0250698,2024-04-08 00:00:00
TX00011033,restock,121,INV0074932,2024-04-08 00:00:00
TX00045394,restock,166,INV0029360,2024-04-08 00:00:00
TX00037488,restock,29,INV0249508,2024-04-08 00:00:00
TX00037735,restock,286,INV0354881,2024-04-08 00:00:00
TX00037660,restock,402,INV0012503,2024-04-08 00:00:00
TX00017094,restock,78,INV0140850,2024-04-08 00:00:00
TX00004723,restock,3,INV0281908,2024-04-08 00:00:00
TX00029316,restock,41,INV0187000,2024-04-08 00:00:00
TX00049141,restock,2760,INV0028000,2024-04-08 00:00:00
TX00004619,restock,2,INV0228150,2024-04-08 00:00:00
TX00056417,restock,370,INV0065816,2024-04-08 00:00:00
TX00064116,restock,16,INV0384223,2024-04-08 00:00:00
TX00052561,restock,1162,INV0025838,2024-04-08 00:00:00
TX00037615,restock,4613,INV0085598,2024-04-08 00:00:00
TX00037733,restock,29,INV0134724,2024-04-08 00:00:00
TX00037485,restock,394,INV0210507,2024-04-08 00:00:00
TX00063995,restock,29,INV0354172,2024-04-08 00:00:00
TX00037519,restock,42,INV0229985,2024-04-08 00:00:00
TX00049845,restock,181,INV0288745,2024-04-08 00:00:00
TX00056433,restock,8,INV0307345,2024-04-08 00:00:00
TX00052608,restock,45,INV0157411,2024-04-08 00:00:00
TX00012298,restock,180,INV0228400,2024-04-08 00:00:00
TX00016975,restock,26,INV0313161,2024-04-08 00:00:00
TX00004661,restock,451,INV0103763,2024-04-08 00:00:00
TX00037548,restock,145,INV0102596,2024-04-08 00:00:00
TX00024312,restock,190,INV0149122,2024-04-08 00:00:00
TX00064035,restock,2889,INV0249459,2024-04-08 00:00:00
TX00049134,restock,31,INV0030456,2024-04-08 00:00:00
TX00030683,restock,70,INV0109960,2024-04-08 00:00:00
TX00004662,restock,478,INV0031761,2024-04-08 00:00:00
TX00045377,restock,73,INV0217357,2024-04-08 00:00:00
TX00004602,restock,1567,INV0340105,2024-04-08 00:00:00
TX00045378,restock,375,INV0342033,2024-04-08 00:00:00
TX00052604,restock,2621,INV0159486,2024-04-08 00:00:00
TX00064141,restock,4,INV0170068,2024-04-08 00:00:00
TX00045345,restock,104,INV0334474,2024-04-08 00:00:00
TX00024399,restock,309,INV0067648,2024-04-08 00:00:00
TX00024394,restock,406,INV0276320,2024-04-08 00:00:00
TX00024350,restock,73,INV0208089,2024-04-08 00:00:00
TX00056360,restock,8,INV0021909,2024-04-08 00:00:00
TX00037625,restock,4604,INV0278400,2024-04-08 00:00:00
TX00052585,restock,3265,INV0113249,2024-04-08 00:00:00
TX00012295,restock,462,INV0120532,2024-04-08 00:00:00
TX00056443,restock,14,INV0069263,2024-04-08 00:00:00
TX00037542,restock,502,INV0209667,2024-04-08 00:00:00
TX00056390,restock,31,INV0300029,2024-04-08 00:00:00
TX00064150,restock,201,INV0022012,2024-04-08 00:00:00
TX00037616,restock,120,INV0124832,2024-04-08 00:00:00
TX00030697,restock,17,INV0328002,2024-04-08 00:00:00
TX00004704,restock,51,INV0289387,2024-04-08 00:00:00
TX00045348,restock,279,INV0290712,2024-04-08 00:00:00
TX00037522,restock,1025,INV0021014,2024-04-08 00:00:00
TX00064010,restock,349,INV0032897,2024-04-08 00:00:00
TX00056366,restock,240,INV0128522,2024-04-08 00:00:00
TX00037680,restock,381,INV0010675,2024-04-08 00:00:00
TX00045402,restock,34,INV0279851,2024-04-08 00:00:00
TX00029325,restock,89,INV0054061,2024-04-08 00:00:00
TX00045330,restock,176,INV0096767,2024-04-08 00:00:00
TX00004660,restock,12,INV0326958,2024-04-08 00:00:00
TX00064020,restock,10,INV0378789,2024-04-08 00:00:00
TX00045337,restock,914,INV0222511,2024-04-08 00:00:00
TX00016966,restock,283,INV0136193,2024-04-08 00:00:00
TX00064026,restock,41,INV0247175,2024-04-08 00:00:00
TX00030684,restock,3,INV0160166,2024-04-08 00:00:00
TX00017041,restock,373,INV0103193,2024-04-08 00:00:00
TX00064133,restock,391,INV0178627,2024-04-08 00:00:00
TX00045340,restock,17,INV0051369,2024-04-08 00:00:00
TX00030694,restock,175,INV0349105,2024-04-08 00:00:00
TX00064029,restock,40,INV0050072,2024-04-08 00:00:00
TX00024415,restock,261,INV0349983,2024-04-08 00:00:00
TX00004539,restock,18,INV0021706,2024-04-08 00:00:00
TX00017087,restock,458,INV0078629,2024-04-08 00:00:00
TX00037687,restock,637,INV0125661,2024-04-08 00:00:00
TX00010210,restock,12,INV0165582,2024-04-08 00:00:00
TX00056476,restock,16,INV0176326,2024-04-08 00:00:00
TX00063699,restock,228,INV0048540,2024-04-08 00:00:00
TX00052420,restock,23,INV0049511,2024-04-08 00:00:00
TX00012334,restock,57,INV0361180,2024-04-08 00:00:00
TX00016745,restock,32,INV0289607,2024-04-08 00:00:00
TX00037140,restock,40,INV0367648,2024-04-08 00:00:00
TX00037136,restock,129,INV0018844,2024-04-08 00:00:00
TX00030752,restock,422,INV0273804,2024-04-08 00:00:00
TX00037130,restock,353,INV0102672,2024-04-08 00:00:00
TX00016736,restock,344,INV0337896,2024-04-08 00:00:00
TX00037149,restock,26,INV0161800,2024-04-08 00:00:00
TX00045680,restock,100,INV0057296,2024-04-08 00:00:00
TX00005035,restock,49,INV0116810,2024-04-08 00:00:00
TX00052397,restock,57,INV0318448,2024-04-08 00:00:00
TX00005040,restock,41,INV0230162,2024-04-08 00:00:00
TX00012336,restock,455,INV0070455,2024-04-08 00:00:00
TX00037105,restock,19,INV0260321,2024-04-08 00:00:00
TX00024709,restock,383,INV0261711,2024-04-08 00:00:00
TX00005046,restock,38,INV0286796,2024-04-08 00:00:00
TX00052394,restock,497,INV0254710,2024-04-08 00:00:00
TX00005047,restock,44,INV0377920,2024-04-08 00:00:00
TX00045682,restock,56,INV0015215,2024-04-08 00:00:00
TX00052424,restock,41,INV0078644,2024-04-08 00:00:00
TX00024674,restock,47,INV0000735,2024-04-08 00:00:00
TX00024668,restock,19,INV0042724,2024-04-08 00:00:00
TX00049884,restock,48,INV0027186,2024-04-08 00:00:00
TX00037197,restock,4323,INV0026957,2024-04-08 00:00:00
TX00004977,restock,62,INV0032116,2024-04-08 00:00:00
TX00063732,restock,904,INV0375801,2024-04-08 00:00:00
TX00037189,restock,34,INV0187803,2024-04-08 00:00:00
TX00037187,restock,368,INV0256150,2024-04-08 00:00:00
TX00063725,restock,652,INV0118103,2024-04-08 00:00:00
TX00045623,restock,46,INV0234124,2024-04-08 00:00:00
TX00058819,restock,253,INV0200706,2024-04-08 00:00:00
TX00016774,restock,195,INV0021907,2024-04-08 00:00:00
TX00037177,restock,296,INV0187686,2024-04-08 00:00:00
TX00037176,restock,27,INV0069665,2024-04-08 00:00:00
TX00016773,restock,276,INV0380317,2024-04-08 00:00:00
TX00024658,restock,353,INV0016298,2024-04-08 00:00:00
TX00016772,restock,101,INV0346384,2024-04-08 00:00:00
TX00052441,restock,36,INV0223934,2024-04-08 00:00:00
TX00063716,restock,3676,INV0367962,2024-04-08 00:00:00
TX00045634,restock,220,INV0119005,2024-04-08 00:00:00
TX00052427,restock,3988,INV0315017,2024-04-08 00:00:00
TX00037162,restock,417,INV0241932,2024-04-08 00:00:00
TX00063712,restock,288,INV0116833,2024-04-08 00:00:00
TX00052388,restock,249,INV0372996,2024-04-08 00:00:00
TX00024646,restock,233,INV0144499,2024-04-08 00:00:00
TX00005052,restock,235,INV0124344,2024-04-08 00:00:00
TX00029274,restock,10,INV0023633,2024-04-08 00:00:00
TX00045708,restock,29,INV0036748,2024-04-08 00:00:00
TX00063644,restock,3422,INV0218053,2024-04-08 00:00:00
TX00052353,restock,1761,INV0108452,2024-04-08 00:00:00
TX00037037,restock,12,INV0009144,2024-04-08 00:00:00
TX00045709,restock,4191,INV0243027,2024-04-08 00:00:00
TX00024758,restock,21,INV0268543,2024-04-08 00:00:00
TX00063635,restock,6,INV0223760,2024-04-08 00:00:00
TX00049897,restock,428,INV0067974,2024-04-08 00:00:00
TX00063632,restock,3645,INV0068068,2024-04-08 00:00:00
TX00045707,restock,459,INV0000678,2024-04-08 00:00:00
TX00045724,restock,25,INV0145945,2024-04-08 00:00:00
TX00005116,restock,49,INV0380778,2024-04-08 00:00:00
TX00005117,restock,465,INV0046732,2024-04-08 00:00:00
TX00005124,restock,284,INV0143598,2024-04-08 00:00:00
TX00063618,restock,29,INV0076554,2024-04-08 00:00:00
TX00012353,restock,142,INV0248079,2024-04-08 00:00:00
TX00005138,restock,17,INV0085642,2024-04-08 00:00:00
TX00056599,restock,2560,INV0185283,2024-04-08 00:00:00
TX00005149,restock,34,INV0374596,2024-04-08 00:00:00
TX00012354,restock,11,INV0363161,2024-04-08 00:00:00
TX00037026,restock,45,INV0182672,2024-04-08 00:00:00
TX00037047,restock,238,INV0048295,2024-04-08 00:00:00
TX00024749,restock,38,INV0309849,2024-04-08 00:00:00
TX00010945,restock,242,INV0032173,2024-04-08 00:00:00
TX00063665,restock,22,INV0198595,2024-04-08 00:00:00
TX00052378,restock,29,INV0130231,2024-04-08 00:00:00
TX00037080,restock,231,INV0009859,2024-04-08 00:00:00
TX00029270,restock,1309,INV0072306,2024-04-08 00:00:00
TX00037078,restock,53,INV0033514,2024-04-08 00:00:00
TX00063664,restock,10,INV0198706,2024-04-08 00:00:00
TX00056578,restock,42,INV0096039,2024-04-08 00:00:00
TX00037075,restock,1,INV0027179,2024-04-08 00:00:00
TX00037074,restock,1388,INV0230954,2024-04-08 00:00:00
TX00056581,restock,50,INV0011018,2024-04-08 00:00:00
TX00016712,restock,1175,INV0150781,2024-04-08 00:00:00
TX00063661,restock,18,INV0199790,2024-04-08 00:00:00
TX00037066,restock,52,INV0363094,2024-04-08 00:00:00
TX00063656,restock,258,INV0196931,2024-04-08 00:00:00
TX00012349,restock,29,INV0118408,2024-04-08 00:00:00
TX00005082,restock,52,INV0157720,2024-04-08 00:00:00
TX00024742,restock,6,INV0257275,2024-04-08 00:00:00
TX00037057,restock,342,INV0294528,2024-04-08 00:00:00
TX00037056,restock,3290,INV0203764,2024-04-08 00:00:00
TX00005083,restock,26,INV0250557,2024-04-08 00:00:00
TX00045700,restock,234,INV0010309,2024-04-08 00:00:00
TX00016722,restock,389,INV0201683,2024-04-08 00:00:00
TX00024455,restock,329,INV0287587,2024-04-08 00:00:00
TX00063746,restock,25,INV0369600,2024-04-08 00:00:00
TX00024641,restock,10,INV0033584,2024-04-08 00:00:00
TX00037406,restock,396,INV0153119,2024-04-08 00:00:00
TX00045489,restock,414,INV0310716,2024-04-08 00:00:00
TX00037393,restock,260,INV0187179,2024-04-08 00:00:00
TX00016871,restock,4900,INV0164891,2024-04-08 00:00:00
TX00063905,restock,137,INV0078291,2024-04-08 00:00:00
TX00037381,restock,3916,INV0006912,2024-04-08 00:00:00
TX00063901,restock,15,INV0210035,2024-04-08 00:00:00
TX00045512,restock,171,INV0130917,2024-04-08 00:00:00
TX00004828,restock,1972,INV0147138,2024-04-08 00:00:00
TX00045481,restock,7,INV0361892,2024-04-08 00:00:00
TX00029302,restock,3101,INV0029915,2024-04-08 00:00:00
TX00063896,restock,87,INV0267789,2024-04-08 00:00:00
TX00016861,restock,358,INV0137881,2024-04-08 00:00:00
TX00030722,restock,327,INV0020073,2024-04-08 00:00:00
TX00056504,restock,3570,INV0313038,2024-04-08 00:00:00
TX00063893,restock,11,INV0378014,2024-04-08 00:00:00
TX00037361,restock,22,INV0194889,2024-04-08 00:00:00
TX00010979,restock,40,INV0288676,2024-04-08 00:00:00
TX00063880,restock,40,INV0277494,2024-04-08 00:00:00
TX00016853,restock,17,INV0315798,2024-04-08 00:00:00
TX00056503,restock,3798,INV0107665,2024-04-08 00:00:00
TX00052529,restock,4842,INV0010255,2024-04-08 00:00:00
TX00045478,restock,317,INV0020617,2024-04-08 00:00:00
TX00045477,restock,448,INV0193003,2024-04-08 00:00:00
TX00024466,restock,27,INV0199868,2024-04-08 00:00:00
TX00052554,restock,187,INV0168134,2024-04-08 00:00:00
TX00016920,restock,28,INV0232890,2024-04-08 00:00:00
TX00037470,restock,13,INV0126157,2024-04-08 00:00:00
TX00037465,restock,28,INV0302586,2024-04-08 00:00:00
TX00016918,restock,44,INV0282155,2024-04-08 00:00:00
TX00011009,restock,12,INV0279414,2024-04-08 00:00:00
TX00045450,restock,425,INV0267118,2024-04-08 00:00:00
TX00052547,restock,399,INV0010356,2024-04-08 00:00:00
TX00024478,restock,33,INV0200170,2024-04-08 00:00:00
TX00056487,restock,4987,INV0312020,2024-04-08 00:00:00
TX00052542,restock,4759,INV0116090,2024-04-08 00:00:00
TX00049125,restock,49,INV0008955,2024-04-08 00:00:00
TX00004770,restock,2597,INV0054667,2024-04-08 00:00:00
TX00045465,restock,94,INV0191190,2024-04-08 00:00:00
TX00058810,restock,22,INV0218237,2024-04-08 00:00:00
TX00037429,restock,3572,INV0134240,2024-04-08 00:00:00
TX00063938,restock,5,INV0351358,2024-04-08 00:00:00
TX00063937,restock,40,INV0086260,2024-04-08 00:00:00
TX00024502,restock,113,INV0049973,2024-04-08 00:00:00
TX00016889,restock,17,INV0033103,2024-04-08 00:00:00
TX00037353,restock,246,INV0050184,2024-04-08 00:00:00
TX00056538,restock,40,INV0085883,2024-04-08 00:00:00
TX00024554,restock,37,INV0212262,2024-04-08 00:00:00
TX00063847,restock,44,INV0056168,2024-04-08 00:00:00
TX00030734,restock,188,INV0279554,2024-04-08 00:00:00
TX00063785,restock,44,INV0324189,2024-04-08 00:00:00
TX00016823,restock,42,INV0110043,2024-04-08 00:00:00
TX00045587,restock,404,INV0050542,2024-04-08 00:00:00
TX00037249,restock,486,INV0138016,2024-04-08 00:00:00
TX00052471,restock,39,INV0371331,2024-04-08 00:00:00
TX00037244,restock,427,INV0122900,2024-04-08 00:00:00
TX00037242,restock,8,INV0077055,2024-04-08 00:00:00
TX00052470,restock,1372,INV0018705,2024-04-08 00:00:00
TX00063787,restock,39,INV0001269,2024-04-08 00:00:00
TX00004949,restock,427,INV0010978,2024-04-08 00:00:00
TX00037230,restock,94,INV0207424,2024-04-08 00:00:00
TX00024618,restock,161,INV0005172,2024-04-08 00:00:00
TX00037223,restock,131,INV0207702,2024-04-08 00:00:00
TX00024625,restock,507,INV0355578,2024-04-08 00:00:00
TX00045603,restock,393,INV0331453,2024-04-08 00:00:00
TX00037216,restock,400,INV0150746,2024-04-08 00:00:00
TX00030741,restock,84,INV0145550,2024-04-08 00:00:00
TX00012327,restock,41,INV0173722,2024-04-08 00:00:00
TX00030743,restock,14,INV0372229,2024-04-08 00:00:00
TX00037235,restock,209,INV0201654,2024-04-08 00:00:00
TX00037264,restock,6,INV0099964,2024-04-08 00:00:00
TX00056523,restock,470,INV0171655,2024-04-08 00:00:00
TX00004926,restock,47,INV0272618,2024-04-08 00:00:00
TX00037337,restock,19,INV0352387,2024-04-08 00:00:00
TX00037334,restock,87,INV0073129,2024-04-08 00:00:00
TX00037320,restock,36,INV0363104,2024-04-08 00:00:00
TX00010968,restock,210,INV0088399,2024-04-08 00:00:00
TX00063829,restock,25,INV0318691,2024-04-08 00:00:00
TX00024571,restock,472,INV0270573,2024-04-08 00:00:00
TX00037314,restock,56,INV0359061,2024-04-08 00:00:00
TX00004887,restock,200,INV0348744,2024-04-08 00:00:00
TX00004894,restock,32,INV0021360,2024-04-08 00:00:00
TX00063808,restock,21,INV0006458,2024-04-08 00:00:00
TX00063803,restock,308,INV0341888,2024-04-08 00:00:00
TX00016838,restock,184,INV0032873,2024-04-08 00:00:00
TX00045569,restock,30,INV0279631,2024-04-08 00:00:00
TX00037292,restock,86,INV0236095,2024-04-08 00:00:00
TX00063798,restock,484,INV0384518,2024-04-08 00:00:00
TX00045575,restock,28,INV0163300,2024-04-08 00:00:00
TX00037279,restock,53,INV0136823,2024-04-08 00:00:00
TX00010964,restock,89,INV0009502,2024-04-08 00:00:00
TX00037275,restock,719,INV0062318,2024-04-08 00:00:00
TX00037272,restock,1713,INV0152125,2024-04-08 00:00:00
TX00037269,restock,228,INV0376269,2024-04-08 00:00:00
TX00029298,restock,245,INV0048941,2024-04-08 00:00:00
TX00052497,restock,7,INV0200245,2024-04-08 00:00:00
TX00037882,restock,422,INV0326726,2024-04-08 00:00:00
TX00012280,restock,29,INV0312167,2024-04-08 00:00:00
TX00044975,restock,139,INV0368843,2024-04-08 00:00:00
TX00017563,restock,141,INV0017011,2024-04-08 00:00:00
TX00023800,restock,316,INV0085695,2024-04-08 00:00:00
TX00038440,restock,1313,INV0200812,2024-04-08 00:00:00
TX00030563,restock,456,INV0263947,2024-04-08 00:00:00
TX00023806,restock,19,INV0206913,2024-04-08 00:00:00
TX00038433,restock,181,INV0023762,2024-04-08 00:00:00
TX00044984,restock,66,INV0352050,2024-04-08 00:00:00
TX00003874,restock,439,INV0330675,2024-04-08 00:00:00
TX00012200,restock,135,INV0365237,2024-04-08 00:00:00
TX00038420,restock,259,INV0232887,2024-04-08 00:00:00
TX00052890,restock,17,INV0310740,2024-04-08 00:00:00
TX00003890,restock,299,INV0042206,2024-04-08 00:00:00
TX00029434,restock,69,INV0219255,2024-04-08 00:00:00
TX00064737,restock,457,INV0027124,2024-04-08 00:00:00
TX00064731,restock,502,INV0326169,2024-04-08 00:00:00
TX00064726,restock,42,INV0027343,2024-04-08 00:00:00
TX00038400,restock,14,INV0026848,2024-04-08 00:00:00
TX00064720,restock,364,INV0349510,2024-04-08 00:00:00
TX00038397,restock,39,INV0175003,2024-04-08 00:00:00
TX00038396,restock,23,INV0049420,2024-04-08 00:00:00
TX00017564,restock,21,INV0289175,2024-04-08 00:00:00
TX00049171,restock,127,INV0093705,2024-04-08 00:00:00
TX00052897,restock,61,INV0102409,2024-04-08 00:00:00
TX00011161,restock,1810,INV0239186,2024-04-08 00:00:00
TX00064815,restock,38,INV0356970,2024-04-08 00:00:00
TX00012197,restock,433,INV0212268,2024-04-08 00:00:00
TX00038503,restock,4,INV0071335,2024-04-08 00:00:00
TX00056131,restock,226,INV0258011,2024-04-08 00:00:00
TX00023759,restock,80,INV0023611,2024-04-08 00:00:00
TX00052914,restock,481,INV0039041,2024-04-08 00:00:00
TX00052911,restock,45,INV0247762,2024-04-08 00:00:00
TX00023766,restock,31,INV0303604,2024-04-08 00:00:00
TX00052910,restock,154,INV0325065,2024-04-08 00:00:00
