product_id,category_id
P0113974,CAT0056
P0113977,CAT0016
P0113977,CAT0056
P0113990,CAT0016
P0113990,CAT0056
P0114005,CAT0016
P0114005,CAT0056
P0114024,CAT0016
P0114024,CAT0056
P0114031,CAT0016
P0114031,CAT0056
P0114051,CAT0016
P0114051,CAT0056
P0114056,CAT0016
P0114056,CAT0056
P0114058,CAT0016
P0114058,CAT0056
P0114081,CAT0016
P0114081,CAT0056
P0114092,CAT0016
P0114092,CAT0056
P0114106,CAT0016
P0114106,CAT0056
P0114120,CAT0016
P0114120,CAT0056
P0114121,CAT0016
P0114121,CAT0056
P0114127,CAT0016
P0114127,CAT0056
P0114137,CAT0016
P0114137,CAT0056
P0114147,CAT0016
P0114147,CAT0056
P0114179,CAT0016
P0114179,CAT0056
P0114184,CAT0016
P0114184,CAT0056
P0114194,CAT0016
P0114194,CAT0056
P0114203,CAT0016
P0114203,CAT0056
P0114209,CAT0016
P0114209,CAT0056
P0114225,CAT0016
P0114225,CAT0056
P0114232,CAT0016
P0114232,CAT0056
P0114242,CAT0016
P0114242,CAT0056
P0114248,CAT0016
P0114248,CAT0056
P0114249,CAT0016
P0114249,CAT0056
P0114251,CAT0016
P0114251,CAT0056
P0114275,CAT0016
P0114275,CAT0056
P0114286,CAT0016
P0114286,CAT0056
P0114287,CAT0016
P0114287,CAT0056
P0114289,CAT0016
P0114289,CAT0056
P0114294,CAT0016
P0114294,CAT0056
P0114307,CAT0016
P0114307,CAT0056
P0114322,CAT0016
P0114322,CAT0056
P0114325,CAT0016
P0114325,CAT0056
P0114332,CAT0016
P0114332,CAT0056
P0114336,CAT0016
P0114336,CAT0056
P0114338,CAT0016
P0114338,CAT0056
P0114348,CAT0016
P0114348,CAT0056
P0114353,CAT0016
P0114353,CAT0056
P0114362,CAT0016
P0114362,CAT0056
P0114395,CAT0016
P0114395,CAT0056
P0114409,CAT0016
P0114409,CAT0056
P0114416,CAT0016
P0114416,CAT0056
P0114425,CAT0016
P0114425,CAT0056
P0114444,CAT0016
P0114444,CAT0056
P0114465,CAT0016
P0114465,CAT0056
P0114469,CAT0016
P0114469,CAT0056
P0114482,CAT0016
P0114482,CAT0056
P0114484,CAT0016
P0114484,CAT0056
P0114487,CAT0016
P0114487,CAT0056
P0114494,CAT0016
P0114494,CAT0056
P0114503,CAT0016
P0114503,CAT0056
P0114507,CAT0016
P0114507,CAT0056
P0114521,CAT0016
P0114521,CAT0056
P0114528,CAT0016
P0114528,CAT0056
P0114532,CAT0016
P0114532,CAT0056
P0114533,CAT0016
P0114533,CAT0056
P0114545,CAT0016
P0114545,CAT0056
P0114554,CAT0016
P0114554,CAT0056
P0114567,CAT0016
P0114567,CAT0056
P0114619,CAT0016
P0114619,CAT0056
P0114620,CAT0016
P0114620,CAT0056
P0114622,CAT0016
P0114622,CAT0056
P0114644,CAT0016
P0114644,CAT0056
P0114664,CAT0016
P0114664,CAT0056
P0114674,CAT0016
P0114674,CAT0056
P0114681,CAT0016
P0114681,CAT0056
P0114682,CAT0016
P0114682,CAT0056
P0114683,CAT0016
P0114683,CAT0056
P0114698,CAT0016
P0114698,CAT0056
P0114725,CAT0016
P0114725,CAT0056
P0114728,CAT0016
P0114728,CAT0056
P0114734,CAT0016
P0114734,CAT0056
P0114735,CAT0016
P0114735,CAT0056
P0114760,CAT0016
P0114760,CAT0056
P0114766,CAT0016
P0114766,CAT0056
P0114768,CAT0016
P0114768,CAT0056
P0114771,CAT0016
P0114771,CAT0056
P0114772,CAT0016
P0114772,CAT0056
P0114782,CAT0016
P0114782,CAT0056
P0114798,CAT0016
P0114798,CAT0056
P0114800,CAT0016
P0114800,CAT0056
P0114815,CAT0016
P0114815,CAT0056
P0114817,CAT0016
P0114817,CAT0056
P0114825,CAT0016
P0114825,CAT0056
P0114833,CAT0016
P0114833,CAT0056
P0114856,CAT0016
P0114856,CAT0056
P0114865,CAT0016
P0114865,CAT0056
P0114868,CAT0016
P0114868,CAT0056
P0114887,CAT0016
P0114887,CAT0056
P0114900,CAT0016
P0114900,CAT0056
P0114903,CAT0016
P0114903,CAT0056
P0114907,CAT0016
P0114907,CAT0056
P0114919,CAT0016
P0114919,CAT0056
P0114921,CAT0016
P0114921,CAT0056
P0114923,CAT0016
P0114923,CAT0056
P0114924,CAT0016
P0114924,CAT0056
P0114928,CAT0016
P0114928,CAT0056
P0114947,CAT0016
P0114947,CAT0056
P0114948,CAT0016
P0114948,CAT0056
P0114950,CAT0016
P0114950,CAT0056
P0114952,CAT0016
P0114952,CAT0056
P0114960,CAT0016
P0114960,CAT0056
P0114964,CAT0016
P0114964,CAT0056
P0114965,CAT0016
P0114965,CAT0056
P0114976,CAT0016
P0114976,CAT0056
P0114984,CAT0016
P0114984,CAT0056
P0114997,CAT0016
P0114997,CAT0056
P0115004,CAT0016
P0115004,CAT0056
P0115020,CAT0016
P0115020,CAT0056
P0115035,CAT0016
P0115035,CAT0056
P0115046,CAT0016
P0115046,CAT0056
P0115067,CAT0016
P0115067,CAT0056
P0115068,CAT0016
P0115068,CAT0056
P0115087,CAT0016
P0115087,CAT0056
P0115093,CAT0016
P0115093,CAT0056
P0115095,CAT0016
P0115095,CAT0056
P0115097,CAT0016
P0115097,CAT0056
P0115108,CAT0016
P0115108,CAT0056
P0115118,CAT0016
P0115118,CAT0056
P0115132,CAT0016
P0115132,CAT0056
P0115138,CAT0016
P0115138,CAT0056
P0115167,CAT0016
P0115167,CAT0056
P0115173,CAT0016
P0115173,CAT0056
P0115182,CAT0016
P0115182,CAT0056
P0115202,CAT0016
P0115202,CAT0056
P0115209,CAT0016
P0115209,CAT0056
P0115230,CAT0016
P0115230,CAT0056
P0115238,CAT0016
P0115238,CAT0056
P0115239,CAT0016
P0115239,CAT0056
P0115246,CAT0016
P0115246,CAT0056
P0115249,CAT0016
P0115249,CAT0056
P0115268,CAT0016
P0115268,CAT0056
P0115280,CAT0016
P0115280,CAT0056
P0115287,CAT0016
P0115287,CAT0056
P0115288,CAT0016
P0115288,CAT0056
P0115291,CAT0016
P0115291,CAT0056
P0115292,CAT0016
P0115292,CAT0056
P0115299,CAT0016
P0115299,CAT0056
P0115310,CAT0016
P0115310,CAT0056
P0115316,CAT0016
P0115316,CAT0056
P0115351,CAT0016
P0115351,CAT0056
P0115355,CAT0016
P0115355,CAT0056
P0115359,CAT0016
P0115359,CAT0056
P0115368,CAT0016
P0115368,CAT0056
P0115376,CAT0016
P0115376,CAT0056
P0115380,CAT0016
P0115380,CAT0056
P0115382,CAT0016
P0115382,CAT0056
P0115393,CAT0016
P0115393,CAT0056
P0115405,CAT0016
P0115405,CAT0056
P0115416,CAT0016
P0115416,CAT0056
P0115425,CAT0016
P0115425,CAT0056
P0115426,CAT0016
P0115426,CAT0056
P0115433,CAT0016
P0115433,CAT0056
P0115437,CAT0016
P0115437,CAT0056
P0115443,CAT0016
P0115443,CAT0056
P0115453,CAT0016
P0115453,CAT0056
P0115456,CAT0016
P0115456,CAT0056
P0115460,CAT0016
P0115460,CAT0056
P0115464,CAT0016
P0115464,CAT0056
P0115487,CAT0016
P0115487,CAT0056
P0115502,CAT0016
P0115502,CAT0056
P0115512,CAT0016
P0115512,CAT0056
P0115523,CAT0016
P0115523,CAT0056
P0115539,CAT0016
P0115539,CAT0056
P0115543,CAT0016
P0115543,CAT0056
P0115563,CAT0016
P0115563,CAT0056
P0115565,CAT0016
P0115565,CAT0056
P0115588,CAT0016
P0115588,CAT0056
P0115589,CAT0016
P0115589,CAT0056
P0115617,CAT0016
P0115617,CAT0056
P0115629,CAT0016
P0115629,CAT0056
P0115632,CAT0016
P0115632,CAT0056
P0115635,CAT0016
P0115635,CAT0056
P0115651,CAT0016
P0115651,CAT0056
P0115653,CAT0016
P0115653,CAT0056
P0115669,CAT0016
P0115669,CAT0056
P0115671,CAT0016
P0115671,CAT0056
P0115672,CAT0016
P0115672,CAT0056
P0115697,CAT0016
P0115697,CAT0056
P0115704,CAT0016
P0115704,CAT0056
P0115706,CAT0016
P0115706,CAT0056
P0115718,CAT0016
P0115718,CAT0056
P0115725,CAT0016
P0115725,CAT0056
P0115742,CAT0016
P0115742,CAT0056
P0115746,CAT0016
P0115746,CAT0056
P0115747,CAT0016
P0115747,CAT0056
P0115764,CAT0016
P0115764,CAT0056
P0115772,CAT0016
P0115772,CAT0056
P0115777,CAT0016
P0115777,CAT0056
P0115779,CAT0016
P0115779,CAT0056
P0115794,CAT0016
P0115794,CAT0056
P0115810,CAT0016
P0115810,CAT0056
P0115820,CAT0016
P0115820,CAT0056
P0115829,CAT0016
P0115829,CAT0056
P0115833,CAT0016
P0115833,CAT0056
P0115838,CAT0016
P0115838,CAT0056
P0115842,CAT0016
P0115842,CAT0056
P0115852,CAT0016
P0115852,CAT0056
P0115858,CAT0016
P0115858,CAT0056
P0115870,CAT0016
P0115870,CAT0056
P0115876,CAT0016
P0115876,CAT0056
P0115878,CAT0016
P0115878,CAT0056
P0115879,CAT0016
P0115879,CAT0056
P0115905,CAT0016
P0115905,CAT0056
P0115918,CAT0016
P0115918,CAT0056
P0115937,CAT0016
P0115937,CAT0056
P0115949,CAT0016
P0115949,CAT0056
P0115962,CAT0016
P0115962,CAT0056
P0115976,CAT0016
P0115976,CAT0056
P0115992,CAT0016
P0115992,CAT0056
P0116002,CAT0016
P0116002,CAT0056
P0116011,CAT0016
P0116011,CAT0056
P0116013,CAT0016
P0116013,CAT0056
P0116021,CAT0016
P0116021,CAT0056
P0116025,CAT0016
P0116025,CAT0056
P0116027,CAT0016
P0116027,CAT0056
P0116033,CAT0016
P0116033,CAT0056
P0116035,CAT0016
P0116035,CAT0056
P0116043,CAT0016
P0116043,CAT0056
P0116045,CAT0016
P0116045,CAT0056
P0116047,CAT0016
P0116047,CAT0056
P0116053,CAT0016
P0116053,CAT0056
P0116056,CAT0016
P0116056,CAT0056
P0116062,CAT0016
P0116062,CAT0056
P0116074,CAT0016
P0116074,CAT0056
P0116085,CAT0016
P0116085,CAT0056
P0116086,CAT0016
P0116086,CAT0056
P0116090,CAT0016
P0116090,CAT0056
P0116106,CAT0016
P0116106,CAT0056
P0116124,CAT0016
P0116124,CAT0056
P0116125,CAT0016
P0116125,CAT0056
P0116136,CAT0016
P0116136,CAT0056
P0116139,CAT0016
P0116139,CAT0056
P0116145,CAT0016
P0116145,CAT0056
P0116149,CAT0016
P0116149,CAT0056
P0116153,CAT0016
P0116153,CAT0056
P0116160,CAT0016
P0116160,CAT0056
P0116162,CAT0016
P0116162,CAT0056
P0116165,CAT0016
P0116165,CAT0056
P0116168,CAT0016
P0116168,CAT0056
P0116181,CAT0016
P0116181,CAT0056
P0116182,CAT0016
P0116182,CAT0056
P0116186,CAT0016
P0116186,CAT0056
P0116195,CAT0016
P0116195,CAT0056
P0116219,CAT0016
P0116219,CAT0056
P0116232,CAT0016
P0116232,CAT0056
P0116235,CAT0016
P0116235,CAT0056
P0116239,CAT0016
P0116239,CAT0056
P0116240,CAT0016
P0116240,CAT0056
P0116250,CAT0016
P0116250,CAT0056
P0116258,CAT0016
P0116258,CAT0056
P0116262,CAT0016
P0116262,CAT0056
P0116268,CAT0016
P0116268,CAT0056
P0116274,CAT0016
P0116274,CAT0056
P0116278,CAT0016
P0116278,CAT0056
P0116284,CAT0016
P0116284,CAT0056
P0116322,CAT0016
P0116322,CAT0056
P0116323,CAT0016
P0116323,CAT0056
P0116349,CAT0016
P0116349,CAT0056
P0116362,CAT0016
P0116362,CAT0056
P0116372,CAT0016
P0116372,CAT0056
P0116376,CAT0016
P0116376,CAT0056
P0116381,CAT0016
P0116381,CAT0056
P0116389,CAT0016
P0116389,CAT0056
P0116402,CAT0016
P0116402,CAT0056
P0116409,CAT0016
P0116409,CAT0056
P0116443,CAT0016
P0116443,CAT0056
P0116451,CAT0016
P0116451,CAT0056
P0116468,CAT0016
P0116468,CAT0056
P0116474,CAT0016
P0116474,CAT0056
P0116479,CAT0016
P0116479,CAT0056
P0116490,CAT0016
P0116490,CAT0056
P0116492,CAT0016
P0116492,CAT0056
P0116502,CAT0016
P0116502,CAT0056
P0116504,CAT0016
P0116504,CAT0056
P0116509,CAT0016
P0116509,CAT0056
P0116511,CAT0016
P0116511,CAT0056
P0116523,CAT0016
P0116523,CAT0056
P0116552,CAT0016
P0116552,CAT0056
P0116565,CAT0016
P0116565,CAT0056
P0116600,CAT0016
P0116600,CAT0056
P0116604,CAT0016
P0116604,CAT0056
P0116605,CAT0016
P0116605,CAT0056
P0116616,CAT0016
P0116616,CAT0056
P0116617,CAT0016
P0116617,CAT0056
P0116618,CAT0016
P0116618,CAT0056
P0116634,CAT0016
P0116634,CAT0056
P0116668,CAT0016
P0116668,CAT0056
P0116675,CAT0016
P0116675,CAT0056
P0116697,CAT0016
P0116697,CAT0056
P0116700,CAT0016
P0116700,CAT0056
P0116702,CAT0016
P0116702,CAT0056
P0116704,CAT0016
P0116704,CAT0056
P0116708,CAT0016
P0116708,CAT0056
P0116733,CAT0016
P0116733,CAT0056
P0116734,CAT0016
P0116734,CAT0056
P0116744,CAT0016
P0116744,CAT0056
P0116750,CAT0016
P0116750,CAT0056
P0116769,CAT0016
P0116769,CAT0056
P0116775,CAT0016
P0116775,CAT0056
P0116776,CAT0016
P0116776,CAT0056
P0116783,CAT0016
P0116783,CAT0056
P0116797,CAT0016
P0116797,CAT0056
P0116810,CAT0016
P0116810,CAT0056
P0116821,CAT0016
P0116821,CAT0056
P0116828,CAT0016
P0116828,CAT0056
P0116829,CAT0016
P0116829,CAT0056
P0116833,CAT0016
P0116833,CAT0056
P0116847,CAT0016
P0116847,CAT0056
P0116853,CAT0016
P0116853,CAT0056
P0116870,CAT0016
P0116870,CAT0056
P0116883,CAT0016
P0116883,CAT0056
P0116909,CAT0016
P0116909,CAT0056
P0116911,CAT0016
P0116911,CAT0056
P0116912,CAT0016
P0116912,CAT0056
P0116916,CAT0016
P0116916,CAT0056
P0116927,CAT0016
P0116927,CAT0056
P0116930,CAT0016
P0116930,CAT0056
P0116934,CAT0016
P0116934,CAT0056
P0116939,CAT0016
P0116939,CAT0056
P0116969,CAT0016
P0116969,CAT0056
P0116975,CAT0016
P0116975,CAT0056
P0116986,CAT0016
P0116986,CAT0056
P0116990,CAT0016
P0116990,CAT0056
P0116993,CAT0016
P0116993,CAT0056
P0117006,CAT0016
P0117006,CAT0056
P0117007,CAT0016
P0117007,CAT0056
P0117016,CAT0016
P0117016,CAT0056
P0117023,CAT0016
P0117023,CAT0056
P0117030,CAT0016
P0117030,CAT0056
P0117033,CAT0016
P0117033,CAT0056
P0117038,CAT0016
P0117038,CAT0056
P0117039,CAT0016
P0117039,CAT0056
P0117048,CAT0016
P0117048,CAT0056
P0117052,CAT0016
P0117052,CAT0056
P0117054,CAT0016
P0117054,CAT0056
P0117061,CAT0016
P0117061,CAT0056
P0117073,CAT0016
P0117073,CAT0056
P0117081,CAT0016
P0117081,CAT0056
P0117088,CAT0016
P0117088,CAT0056
P0117095,CAT0016
P0117095,CAT0056
P0117097,CAT0016
P0117097,CAT0056
P0117124,CAT0016
P0117124,CAT0056
P0117146,CAT0016
P0117146,CAT0056
P0117172,CAT0016
P0117172,CAT0056
P0117188,CAT0016
P0117188,CAT0056
P0117195,CAT0016
P0117195,CAT0056
P0117204,CAT0016
P0117204,CAT0056
P0117218,CAT0016
P0117218,CAT0056
P0117220,CAT0016
P0117220,CAT0056
P0117221,CAT0016
P0117221,CAT0056
P0117227,CAT0016
P0117227,CAT0056
P0117235,CAT0016
P0117235,CAT0056
P0117240,CAT0016
P0117240,CAT0056
P0117246,CAT0016
P0117246,CAT0056
P0117247,CAT0016
P0117247,CAT0056
P0117260,CAT0016
P0117260,CAT0056
P0117261,CAT0016
P0117261,CAT0056
P0117286,CAT0016
P0117286,CAT0056
P0117287,CAT0016
P0117287,CAT0056
P0117298,CAT0016
P0117298,CAT0056
P0117300,CAT0016
P0117300,CAT0056
P0117314,CAT0016
P0117314,CAT0056
P0117323,CAT0016
P0117323,CAT0056
P0117324,CAT0016
P0117324,CAT0056
P0117332,CAT0016
P0117332,CAT0056
P0117333,CAT0016
P0117333,CAT0056
P0117334,CAT0016
P0117334,CAT0056
P0117338,CAT0016
P0117338,CAT0056
P0117345,CAT0016
P0117345,CAT0056
P0117361,CAT0016
P0117361,CAT0056
P0117363,CAT0016
P0117363,CAT0056
P0117367,CAT0016
P0117367,CAT0056
P0117381,CAT0016
P0117381,CAT0056
P0117385,CAT0016
P0117385,CAT0056
P0117386,CAT0016
P0117386,CAT0056
P0117411,CAT0016
P0117411,CAT0056
P0117430,CAT0016
P0117430,CAT0056
P0117432,CAT0016
P0117432,CAT0056
P0117435,CAT0016
P0117435,CAT0056
P0117436,CAT0016
P0117436,CAT0056
P0117452,CAT0016
P0117452,CAT0056
P0117483,CAT0016
P0117483,CAT0056
P0117508,CAT0016
P0117508,CAT0056
P0117512,CAT0016
P0117512,CAT0056
P0117518,CAT0016
P0117518,CAT0056
P0117520,CAT0016
P0117520,CAT0056
P0117521,CAT0016
P0117521,CAT0056
P0117525,CAT0016
P0117525,CAT0056
P0117546,CAT0016
P0117546,CAT0056
P0117552,CAT0016
P0117552,CAT0056
P0117553,CAT0016
P0117553,CAT0056
P0117570,CAT0016
P0117570,CAT0056
P0117581,CAT0016
P0117581,CAT0056
P0117594,CAT0016
P0117594,CAT0056
P0117620,CAT0016
P0117620,CAT0056
P0117630,CAT0016
P0117630,CAT0056
P0117637,CAT0016
P0117637,CAT0056
P0117641,CAT0016
P0117641,CAT0056
P0117658,CAT0016
P0117658,CAT0056
P0117666,CAT0016
P0117666,CAT0056
P0117676,CAT0016
P0117676,CAT0056
P0117698,CAT0016
P0117698,CAT0056
P0117699,CAT0016
P0117699,CAT0056
P0117715,CAT0016
P0117715,CAT0056
P0117719,CAT0016
P0117719,CAT0056
P0117732,CAT0016
P0117732,CAT0056
P0117738,CAT0016
P0117738,CAT0056
P0117740,CAT0016
P0117740,CAT0056
P0117746,CAT0016
P0117746,CAT0056
P0117754,CAT0016
P0117754,CAT0056
P0117756,CAT0016
P0117756,CAT0056
P0117760,CAT0016
P0117760,CAT0056
P0117761,CAT0016
P0117761,CAT0056
P0117766,CAT0016
P0117766,CAT0056
P0117776,CAT0016
P0117776,CAT0056
P0117791,CAT0016
P0117791,CAT0056
P0117794,CAT0016
P0117794,CAT0056
P0117798,CAT0016
P0117798,CAT0056
P0117802,CAT0016
P0117802,CAT0056
P0117813,CAT0016
P0117813,CAT0056
P0117816,CAT0016
P0117816,CAT0056
P0117831,CAT0016
P0117831,CAT0056
P0117834,CAT0016
P0117834,CAT0056
P0117836,CAT0016
P0117836,CAT0056
P0117842,CAT0016
P0117842,CAT0056
P0117860,CAT0016
P0117860,CAT0056
P0117861,CAT0016
P0117861,CAT0056
P0117867,CAT0016
P0117867,CAT0056
P0117873,CAT0016
P0117873,CAT0056
P0117881,CAT0016
P0117881,CAT0056
P0117886,CAT0016
P0117886,CAT0056
P0117890,CAT0016
P0117890,CAT0056
P0117895,CAT0016
P0117895,CAT0056
P0117900,CAT0012
P0117900,CAT0057
P0117912,CAT0012
P0117912,CAT0057
P0117918,CAT0012
P0117918,CAT0057
P0117919,CAT0012
P0117919,CAT0057
P0117922,CAT0012
P0117922,CAT0057
P0117941,CAT0012
P0117941,CAT0057
P0117954,CAT0012
P0117954,CAT0057
P0117959,CAT0012
P0117959,CAT0057
P0117963,CAT0012
P0117963,CAT0057
P0117965,CAT0012
P0117965,CAT0057
P0117977,CAT0012
P0117977,CAT0057
P0117979,CAT0012
P0117979,CAT0057
P0118004,CAT0012
P0118004,CAT0057
P0118007,CAT0012
P0118007,CAT0057
P0118009,CAT0012
P0118009,CAT0057
P0118010,CAT0012
P0118010,CAT0057
P0118028,CAT0012
P0118028,CAT0057
P0118036,CAT0012
P0118036,CAT0057
P0118038,CAT0012
P0118038,CAT0057
P0118039,CAT0012
P0118039,CAT0057
P0118041,CAT0012
P0118041,CAT0057
P0118048,CAT0012
P0118048,CAT0057
P0118056,CAT0012
P0118056,CAT0057
P0118057,CAT0012
P0118057,CAT0057
P0118058,CAT0012
P0118058,CAT0057
P0118062,CAT0012
P0118062,CAT0057
P0118074,CAT0012
P0118074,CAT0057
P0118075,CAT0012
P0118075,CAT0057
P0118083,CAT0012
P0118083,CAT0057
P0118102,CAT0012
P0118102,CAT0057
P0118103,CAT0012
P0118103,CAT0057
P0118110,CAT0012
P0118110,CAT0057
P0118111,CAT0012
P0118111,CAT0057
P0118120,CAT0012
P0118120,CAT0057
P0118121,CAT0012
P0118121,CAT0057
P0118127,CAT0012
P0118127,CAT0057
P0118129,CAT0012
P0118129,CAT0057
P0118136,CAT0012
P0118136,CAT0057
P0118141,CAT0012
P0118141,CAT0057
P0118150,CAT0012
P0118150,CAT0057
P0118188,CAT0012
P0118188,CAT0057
P0118190,CAT0012
P0118190,CAT0057
P0118207,CAT0012
P0118207,CAT0057
P0118224,CAT0012
P0118224,CAT0057
P0118225,CAT0012
P0118225,CAT0057
P0118232,CAT0012
P0118232,CAT0057
P0118234,CAT0012
P0118234,CAT0057
P0118235,CAT0012
P0118235,CAT0057
P0118238,CAT0012
P0118238,CAT0057
P0118241,CAT0012
P0118241,CAT0057
P0118244,CAT0012
P0118244,CAT0057
P0118246,CAT0012
P0118246,CAT0057
P0118247,CAT0012
P0118247,CAT0057
P0118252,CAT0012
P0118252,CAT0057
P0118259,CAT0012
P0118259,CAT0057
P0118263,CAT0012
P0118263,CAT0057
P0118276,CAT0012
P0118276,CAT0057
P0118288,CAT0012
P0118288,CAT0057
P0118300,CAT0012
P0118300,CAT0057
P0118301,CAT0012
P0118301,CAT0057
P0118320,CAT0012
P0118320,CAT0057
P0118321,CAT0012
P0118321,CAT0057
P0118324,CAT0012
P0118324,CAT0057
P0118331,CAT0012
P0118331,CAT0057
P0118334,CAT0012
P0118334,CAT0057
P0118336,CAT0012
P0118336,CAT0057
P0118342,CAT0012
P0118342,CAT0057
P0118343,CAT0012
P0118343,CAT0057
P0118356,CAT0012
P0118356,CAT0057
P0118359,CAT0012
P0118359,CAT0057
P0118375,CAT0012
P0118375,CAT0057
P0118385,CAT0012
P0118385,CAT0057
P0118393,CAT0012
P0118393,CAT0057
P0118402,CAT0012
P0118402,CAT0057
P0118408,CAT0012
P0118408,CAT0057
P0118410,CAT0012
P0118410,CAT0057
P0118415,CAT0012
P0118415,CAT0057
P0118418,CAT0012
P0118418,CAT0057
P0118430,CAT0012
P0118430,CAT0057
P0118450,CAT0012
P0118450,CAT0057
P0118464,CAT0012
P0118464,CAT0057
P0118468,CAT0012
P0118468,CAT0057
P0118480,CAT0012
P0118480,CAT0057
P0118481,CAT0012
P0118481,CAT0057
P0118485,CAT0012
P0118485,CAT0057
P0118489,CAT0012
P0118489,CAT0057
P0118512,CAT0012
P0118512,CAT0057
P0118540,CAT0012
P0118540,CAT0057
P0118544,CAT0012
P0118544,CAT0057
P0118551,CAT0012
P0118551,CAT0057
P0118554,CAT0012
P0118554,CAT0057
P0118573,CAT0012
P0118573,CAT0057
P0118574,CAT0012
P0118574,CAT0057
P0118575,CAT0012
P0118575,CAT0057
P0118582,CAT0012
P0118582,CAT0057
P0118593,CAT0012
P0118593,CAT0057
P0118595,CAT0012
P0118595,CAT0057
P0118596,CAT0012
P0118596,CAT0057
P0118598,CAT0012
P0118598,CAT0057
P0118599,CAT0012
P0118599,CAT0057
P0118614,CAT0012
P0118614,CAT0057
P0118623,CAT0012
P0118623,CAT0057
P0118624,CAT0012
P0118624,CAT0057
P0118627,CAT0012
P0118627,CAT0057
P0118632,CAT0012
P0118632,CAT0057
P0118640,CAT0012
P0118640,CAT0057
P0118654,CAT0012
P0118654,CAT0057
P0118663,CAT0012
P0118663,CAT0057
P0118667,CAT0012
P0118667,CAT0057
P0118681,CAT0012
P0118681,CAT0057
P0118699,CAT0012
P0118699,CAT0057
P0118705,CAT0012
P0118705,CAT0057
P0118725,CAT0012
P0118725,CAT0057
P0118732,CAT0012
P0118732,CAT0057
P0118752,CAT0012
P0118752,CAT0057
P0118754,CAT0012
P0118754,CAT0057
P0118767,CAT0012
P0118767,CAT0057
P0118768,CAT0012
P0118768,CAT0057
P0118780,CAT0012
P0118780,CAT0057
P0118791,CAT0012
P0118791,CAT0057
P0118792,CAT0012
P0118792,CAT0057
P0118794,CAT0012
P0118794,CAT0057
P0118798,CAT0012
P0118798,CAT0057
P0118802,CAT0012
P0118802,CAT0057
P0118808,CAT0012
P0118808,CAT0057
P0118813,CAT0012
P0118813,CAT0057
P0118818,CAT0012
P0118818,CAT0057
P0118832,CAT0012
P0118832,CAT0057
P0118834,CAT0012
P0118834,CAT0057
P0118850,CAT0012
P0118850,CAT0057
P0118877,CAT0012
P0118877,CAT0057
P0118888,CAT0012
P0118888,CAT0057
P0118916,CAT0012
P0118916,CAT0057
P0118921,CAT0012
P0118921,CAT0057
P0118927,CAT0012
P0118927,CAT0057
P0118957,CAT0012
P0118957,CAT0057
P0118958,CAT0012
P0118958,CAT0057
P0118967,CAT0012
P0118967,CAT0057
P0118976,CAT0012
P0118976,CAT0057
P0119000,CAT0012
P0119000,CAT0057
P0119001,CAT0012
P0119001,CAT0057
P0119003,CAT0012
P0119003,CAT0057
P0119005,CAT0012
P0119005,CAT0057
P0119014,CAT0012
P0119014,CAT0057
P0119044,CAT0012
P0119044,CAT0057
P0119064,CAT0012
P0119064,CAT0057
P0119067,CAT0012
P0119067,CAT0057
P0119070,CAT0012
P0119070,CAT0057
P0119072,CAT0012
P0119072,CAT0057
P0119073,CAT0012
P0119073,CAT0057
P0119078,CAT0012
P0119078,CAT0057
P0119088,CAT0012
P0119088,CAT0057
P0119102,CAT0012
P0119102,CAT0057
P0119107,CAT0012
P0119107,CAT0057
P0119125,CAT0012
P0119125,CAT0057
P0119127,CAT0012
P0119127,CAT0057
P0119132,CAT0012
P0119132,CAT0057
P0119136,CAT0012
P0119136,CAT0057
P0119139,CAT0012
P0119139,CAT0057
P0119143,CAT0012
P0119143,CAT0057
P0119148,CAT0012
P0119148,CAT0057
P0119160,CAT0012
P0119160,CAT0057
P0119167,CAT0012
P0119167,CAT0057
P0119174,CAT0012
P0119174,CAT0057
P0119176,CAT0012
P0119176,CAT0057
P0119198,CAT0012
P0119198,CAT0057
P0119201,CAT0012
P0119201,CAT0057
P0119211,CAT0012
P0119211,CAT0057
P0119212,CAT0012
P0119212,CAT0057
P0119224,CAT0012
P0119224,CAT0057
P0119227,CAT0012
P0119227,CAT0057
P0119233,CAT0012
P0119233,CAT0057
P0119237,CAT0012
P0119237,CAT0057
P0119240,CAT0012
P0119240,CAT0057
P0119266,CAT0012
P0119266,CAT0057
P0119280,CAT0012
P0119280,CAT0057
P0119318,CAT0012
P0119318,CAT0057
P0119321,CAT0012
P0119321,CAT0057
P0119325,CAT0012
P0119325,CAT0057
P0119328,CAT0012
P0119328,CAT0057
P0119333,CAT0012
P0119333,CAT0057
P0119353,CAT0012
P0119353,CAT0057
P0119356,CAT0012
P0119356,CAT0057
P0119365,CAT0012
P0119365,CAT0057
P0119370,CAT0012
P0119370,CAT0057
P0119374,CAT0012
P0119374,CAT0057
P0119391,CAT0012
P0119391,CAT0057
P0119415,CAT0012
P0119415,CAT0057
P0119430,CAT0012
P0119430,CAT0057
P0119444,CAT0012
P0119444,CAT0057
P0119445,CAT0012
P0119445,CAT0057
P0119452,CAT0012
P0119452,CAT0057
P0119455,CAT0012
P0119455,CAT0057
P0119459,CAT0012
P0119459,CAT0057
P0119472,CAT0012
P0119472,CAT0057
P0119473,CAT0012
P0119473,CAT0057
P0119488,CAT0012
P0119488,CAT0057
P0119489,CAT0012
P0119489,CAT0057
P0119512,CAT0012
P0119512,CAT0057
P0119513,CAT0012
