review_id,purchase_id,rating,comment,status,last_update
RV0003068,PR0004765,5.0,Work Fine... Will buy again,visible,2024-06-11 11:23:34
RV0003069,PR0004686,4.7,"Having fallen in love with this roast while visiting the islands over the years, I'm always on a search for that same flavor at my local stores.  This is far superior to any of the 'Kona Blends' I have available locally.",visible,2024-06-09 00:23:42
RV0003070,PR0004799,5.0,"Much better than the illy brand. This is my first taste of the Lavazza brand and I selected the Super Crema Espresso blend to use in my Jura Super Automatic machine. Set machine to fine grind and made an espresso shot that filled the air with a pleasant smell of a truly fabulous espresso coffee being brewed. The Crema was rich & creamy; and settled to cover the top with a solid layer of consistency unmatched by any others I seen.  Even after five minutes, the thick Crema was still floating without any dispersion.<br /><br />Upon tasting, my taste buds were met with a refreshing bold flavor that contained none of the bitterness fond in many other bands of espresso coffee beans. There was ""NO"" displeasing after-taste and in fact, my mouth yearned for more of this delectable nectar.<br /><br />I'm sold on Lavazza Super Crema and will never waste my money on the over-priced and inferior illy coffee brand again.<br /><br />Thanks,<br />CelebBroker.com",visible,2024-06-12 04:07:34
RV0003071,PR0004810,4.4,"I recently made this for my parents, who were born and raised in Singapore. They grew up eating things like rendang curry, and Prima Taste is a Singaporean brand that my mom has relied on many times to make laksa at home. This curry was exceptionally easy to make -- I added about a pound and a half of beef, browned it in a dutch oven and put it aside. In the same pot I added the curry paste, coconut powder, and 4/5 cup of water, brought it to a low boil, and then added the beef to finish cooking. From start to finish, including the time it took to cut and trim the beef, the entire process took just about 20-25 minutes.. not time-consuming by any means.<br /><br />The sauce is thick and plentiful with a strong coconut flavor. We all thought that the curry was overly sweet and needed the kick of added heat. I served this with rice that I soaked in coconut cream and pandan leaves, ikan bilis (fried anchovies), and a fried egg. With a side of vegetables, this box can easily serve 6 people, at least in my family, or 4 people very generously. My parents and I ate about half for dinner, with plenty of leftovers.",visible,2024-06-09 16:38:34
RV0003072,PR0004551,4.4,Good price on these! My only complaint is that the sizes are inconsistent. Some of my bullies were as thin as straws- not great for my  Mastiff. I still like the value and would order these again.,visible,2024-06-02 17:55:03
RV0003073,PR0004244,4.3,"I rate this kit a 4 only because I bought this beer kit about 8 months ago, and was excited to bought it again, but upon receiving the kit I noticed the recipe was different then the one I purchased 8 months before. I hadn't noticed sooner because the name was the same so i thought the recipe was going to be the same. I was kind of disappointed with this new recipe, the Hops are completely different! But we decided to try it out.<br /><br />We have since brewed, bottled and tried it, it's pretty good and we have gotten some good comments from our friends, BUT I LIKE THE FIRST RECIPE BETTER. i'll be checking the recipes from now on to make sure i get what I've already tried!",visible,2024-06-07 08:17:48
RV0003074,PR0004405,4.6,"Great tasting BBQ Chips. Going to buy more.<br /><br />At first, looking at the size of the bags, and just thinking about the concept of ""Popped chips"" I was on the fence. Glad I finally made up my mind.<br /><br />My only complaint is, that these bags are so small. I want to purchase a regular size bag. Maybe a box of six or something. Because if you buy in bulk you save. Having to buy a box of 24... all that extra packaging is going to cost you.",visible,2024-06-04 00:27:49
RV0003075,PR0004678,4.8,"Just what I was looking for.  Only complaint, it is a<br />little slow but, well worth the wait. Fresh cinnamon is really good.",visible,2024-06-12 05:50:31
RV0003076,PR0004616,5.0,"They are the best seeds I've found. Nice and fresh! Plus, you can't beat the price. I will definitely be ordering these again.",visible,2024-06-08 11:49:01
RV0003077,PR0004708,3.4,"These oat raisin bars taste like oatmeal cookies.  To me, they are tasty.  Not too sure how healthy they are, and they are pretty expensive.  I'd buy a box of oatmeal cookies instead, but I'm not concerned about the gluten-free issue.",visible,2024-06-13 22:58:31
RV0003078,PR0004684,4.3,"Advantages - Organic at a Reasonable price. The flavor is good, just without the pop of granulated onion.<br /><br />Disadvantages - The bulk packaging is not resealable. This onion powder is more powdery than my usual store bought brands.",visible,2024-06-02 23:43:28
RV0003079,PR0004545,5.0,"Being that I am already an Amazon prime member, I decided to purchase this to make use of Amazon video. I replaced my Chromecast with the Fire TV and couldn't be happier",visible,2024-06-04 02:21:53
RV0003080,PR0004522,5.0,"Hey I need flavored water! Plain water just doesn't do it for me. And almost all of us just don't hydrate enough. So what's a 21st century human to do? I drink Sobe Water, Vitamin Water, etc. That helps. But I do feel guilty tossing away all that plastic after a drink. And the cost is about $1.50 per.<br /><br />MiO is a great alternative. Extremely easy to use. The berry pomegranate taste rather good. Hey it's not like it's real or anything. But if a squirt helps you drink a glass of water where otherwise you wouldn't well that's a good trick. And you can always wean yourself from a big squirt down to a little squirt anytime you want. And for comparison, the cost is about 30 cents per 16oz. Not to mention the cosmic benefit of less plastic to thrown away and less gas used to truck those filled  bottles to market.<br /><br />Truly a genius product!",visible,2024-06-03 08:46:53
RV0003081,PR0004642,5.0,"Good price, Easier to order them on here than to remember to buy them at the store.",visible,2024-06-12 20:24:11
RV0003082,PR0004772,5.0,"I am not a big lce tea drinker but I totally enjoy warm tea in the winter or summer evenings.  I drink this tea after heating it in the microwave.  Mmmmm, good!",visible,2024-06-07 11:24:09
RV0003083,PR0004715,4.8,"I only learned about toasted pumpkin seed oil recently, but it has already become a favorite food. I have tried other brands, but this is the best so far. It has a complex aroma of toasted nuts, and goes as well with oatmeal or vanilla ice cream as with a salad. A word of caution: this oil is fragile, and needs to be stored in the refrigerator after opening to preserve its flavors and aromas.",visible,2024-06-05 22:11:11
RV0003084,PR0004697,1.1,You can but this product in boxes of 80 for $38.00 which therefore costs 0.47 each.  this offer is a full 0.20 per item more expensive. Shop around. Don't get taken.,visible,2024-06-14 20:13:29
RV0003085,PR0004612,5.0,"When it comes to anchovies, it is worth the few extra cents to buy Crown Prince.  They are consistently dependable in flavor and never mushy.<br />Buying them by case at Amazon saves frustration at the store when they are out of stock and only carry an inferior brand. Crown Prince delivers to even the pickiest anchovite and Amazon delivers in product, price and service.",visible,2024-06-12 03:47:18
RV0003086,PR0004602,4.1,She loves to use it to watch Netflix and play games,visible,2024-06-03 19:11:19
