inventory_id,product_id,quantity,last_update
INV0209113,P0209113,56,2024-04-29 13:24:32
INV0209115,P0209115,44,2024-05-15 23:11:32
INV0209116,P0209116,62,2024-04-05 00:00:00
INV0209120,P0209120,39,2024-04-01 00:00:00
INV0209127,P0209127,7,2024-04-07 00:00:00
INV0209132,P0209132,37,2024-04-11 00:00:00
INV0209145,P0209145,284,2024-04-05 00:00:00
INV0209166,P0209166,4305,2024-04-06 00:00:00
INV0209212,P0209212,0,2024-05-26 00:00:00
INV0209219,P0209219,4082,2024-04-07 00:00:00
INV0209220,P0209220,1704,2024-05-25 00:00:00
INV0209233,P0209233,3294,2024-04-09 00:00:00
INV0209238,P0209238,11,2024-05-09 12:33:32
INV0209239,P0209239,395,2024-04-01 00:00:00
INV0209241,P0209241,43,2024-05-24 00:00:00
INV0209243,P0209243,46,2024-04-07 00:00:00
INV0209266,P0209266,377,2024-05-25 00:00:00
INV0209271,P0209271,200,2024-04-10 00:00:00
INV0209280,P0209280,0,2024-05-22 00:00:00
INV0209284,P0209284,16,2024-04-11 00:00:00
INV0209286,P0209286,22,2024-04-03 00:00:00
INV0209290,P0209290,17,2024-04-05 00:00:00
INV0209297,P0209297,420,2024-04-01 00:00:00
INV0209303,P0209303,338,2024-04-11 00:00:00
INV0209304,P0209304,405,2024-04-03 00:00:00
INV0209310,P0209310,26,2024-04-11 00:00:00
INV0209318,P0209318,295,2024-04-06 00:00:00
INV0209320,P0209320,37,2024-05-06 17:57:15
INV0209338,P0209338,318,2024-04-11 00:00:00
INV0209341,P0209341,434,2024-04-03 00:00:00
INV0209353,P0209353,5,2024-04-06 00:00:00
INV0209361,P0209361,161,2024-04-07 00:00:00
INV0209366,P0209366,8,2024-04-27 09:08:10
INV0209367,P0209367,22,2024-04-22 18:10:08
INV0209378,P0209378,338,2024-04-03 00:00:00
INV0209383,P0209383,207,2024-04-03 00:00:00
INV0209394,P0209394,25,2024-05-22 00:00:00
INV0209395,P0209395,2391,2024-04-05 00:00:00
INV0209436,P0209436,32,2024-05-10 00:59:17
INV0209456,P0209456,120,2024-04-11 00:00:00
INV0209473,P0209473,456,2024-05-20 00:00:00
INV0209485,P0209485,24,2024-05-26 00:00:00
INV0209489,P0209489,269,2024-04-08 00:00:00
INV0209503,P0209503,22,2024-04-09 00:00:00
INV0209521,P0209521,778,2024-04-08 00:00:00
INV0209525,P0209525,42,2024-04-01 00:00:00
INV0209547,P0209547,26,2024-04-06 00:00:00
INV0209548,P0209548,246,2024-04-06 00:00:00
INV0209558,P0209558,39,2024-04-06 00:00:00
INV0209561,P0209561,451,2024-04-07 00:00:00
INV0209567,P0209567,0,2024-05-07 02:21:15
INV0209568,P0209568,202,2024-05-26 00:00:00
INV0209581,P0209581,441,2024-05-26 00:00:00
INV0209585,P0209585,360,2024-04-16 06:27:07
INV0209610,P0209610,303,2024-04-03 00:00:00
INV0209635,P0209635,25,2024-04-04 00:00:00
INV0209641,P0209641,9,2024-05-23 00:00:00
INV0209652,P0209652,115,2024-04-09 00:00:00
INV0209667,P0209667,488,2024-05-23 00:00:00
INV0209695,P0209695,228,2024-04-03 00:00:00
INV0209725,P0209725,328,2024-05-17 00:00:00
INV0209741,P0209741,496,2024-04-06 00:00:00
INV0209768,P0209768,129,2024-04-09 00:00:00
INV0209772,P0209772,93,2024-04-05 00:00:00
INV0209791,P0209791,5,2024-04-20 14:08:19
INV0209793,P0209793,98,2024-04-10 00:00:00
INV0209802,P0209802,30,2024-05-21 00:00:00
INV0209803,P0209803,0,2024-05-19 00:00:00
INV0209809,P0209809,4598,2024-04-01 00:00:00
INV0209813,P0209813,54,2024-04-03 00:00:00
INV0209815,P0209815,58,2024-04-19 19:03:01
INV0209828,P0209828,391,2024-04-11 00:00:00
INV0209844,P0209844,281,2024-05-19 00:00:00
INV0209846,P0209846,307,2024-04-10 00:00:00
INV0209847,P0209847,222,2024-04-11 00:00:00
INV0209856,P0209856,446,2024-04-03 00:00:00
INV0209865,P0209865,14,2024-05-24 00:00:00
INV0209872,P0209872,477,2024-04-04 00:00:00
INV0209878,P0209878,38,2024-04-02 00:00:00
INV0209898,P0209898,24,2024-04-01 00:00:00
INV0209901,P0209901,12,2024-04-04 00:00:00
INV0209910,P0209910,215,2024-04-03 00:00:00
INV0209911,P0209911,359,2024-04-01 00:00:00
INV0209912,P0209912,0,2024-05-16 00:00:00
INV0209918,P0209918,35,2024-05-24 00:00:00
INV0209921,P0209921,209,2024-05-19 00:00:00
INV0209926,P0209926,301,2024-04-03 00:00:00
INV0209931,P0209931,2,2024-04-05 00:00:00
INV0209934,P0209934,0,2024-05-24 00:00:00
INV0209939,P0209939,260,2024-04-10 00:00:00
INV0209955,P0209955,218,2024-04-10 00:00:00
INV0209983,P0209983,203,2024-05-22 00:00:00
INV0209984,P0209984,378,2024-04-08 00:00:00
INV0209988,P0209988,8,2024-04-22 05:00:40
INV0210003,P0210003,3247,2024-04-08 00:00:00
INV0210005,P0210005,402,2024-04-11 00:00:00
INV0210015,P0210015,9,2024-04-11 00:00:00
INV0210035,P0210035,13,2024-05-22 00:00:00
INV0210040,P0210040,34,2024-05-20 00:00:00
INV0210042,P0210042,222,2024-04-04 00:00:00
INV0210048,P0210048,0,2024-05-19 00:00:00
INV0210054,P0210054,20,2024-04-09 00:00:00
INV0210057,P0210057,219,2024-04-05 00:00:00
INV0210059,P0210059,31,2024-04-03 00:00:00
INV0210068,P0210068,289,2024-04-03 00:00:00
INV0210069,P0210069,91,2024-04-11 00:00:00
INV0210079,P0210079,4183,2024-04-24 03:46:25
INV0210084,P0210084,17,2024-04-03 00:00:00
INV0210085,P0210085,23,2024-04-09 00:00:00
INV0210096,P0210096,146,2024-04-09 00:00:00
INV0210097,P0210097,2397,2024-05-21 00:00:00
INV0210101,P0210101,24,2024-04-11 00:00:00
INV0210107,P0210107,200,2024-04-11 00:00:00
INV0210113,P0210113,37,2024-05-02 03:12:27
INV0210129,P0210129,21,2024-04-06 00:00:00
INV0210131,P0210131,101,2024-04-01 00:00:00
INV0210133,P0210133,19,2024-05-25 00:00:00
INV0210137,P0210137,41,2024-04-07 00:00:00
INV0210140,P0210140,463,2024-04-05 00:00:00
INV0210151,P0210151,3281,2024-04-04 00:00:00
INV0210154,P0210154,3259,2024-04-06 00:00:00
INV0210158,P0210158,1,2024-04-08 00:00:00
INV0210162,P0210162,83,2024-05-07 08:16:27
INV0210174,P0210174,3898,2024-04-11 00:00:00
INV0210176,P0210176,3754,2024-05-06 13:49:30
INV0210189,P0210189,458,2024-04-09 00:00:00
INV0210195,P0210195,237,2024-05-24 00:00:00
INV0210197,P0210197,29,2024-04-08 00:00:00
INV0210198,P0210198,354,2024-04-01 00:00:00
INV0210205,P0210205,266,2024-04-06 00:00:00
INV0210214,P0210214,327,2024-04-19 04:08:27
INV0210215,P0210215,45,2024-05-26 00:00:00
INV0210223,P0210223,62,2024-05-07 15:22:28
INV0210235,P0210235,2403,2024-04-07 00:00:00
INV0210243,P0210243,931,2024-04-10 00:00:00
INV0210247,P0210247,23,2024-04-07 00:00:00
INV0210254,P0210254,66,2024-04-10 00:00:00
INV0210279,P0210279,37,2024-04-06 00:00:00
INV0210314,P0210314,10,2024-05-22 00:00:00
INV0210319,P0210319,29,2024-04-04 00:00:00
INV0210334,P0210334,36,2024-04-10 00:00:00
INV0210362,P0210362,314,2024-04-05 00:00:00
INV0210364,P0210364,345,2024-05-07 12:40:21
INV0210365,P0210365,42,2024-04-24 13:49:55
INV0210369,P0210369,90,2024-04-05 00:00:00
INV0210378,P0210378,36,2024-05-24 00:00:00
INV0210417,P0210417,424,2024-05-18 00:00:00
INV0210431,P0210431,14,2024-04-04 00:00:00
INV0210433,P0210433,426,2024-04-07 00:00:00
INV0210436,P0210436,250,2024-04-01 00:00:00
INV0210450,P0210450,751,2024-04-01 00:00:00
INV0210451,P0210451,360,2024-05-06 12:53:00
INV0210452,P0210452,2062,2024-04-02 00:00:00
INV0210471,P0210471,143,2024-04-07 00:00:00
INV0210475,P0210475,40,2024-04-24 22:59:30
INV0210487,P0210487,21,2024-04-02 00:00:00
INV0210495,P0210495,293,2024-04-01 00:00:00
INV0210507,P0210507,374,2024-05-17 00:00:00
INV0210512,P0210512,90,2024-04-04 00:00:00
INV0210515,P0210515,581,2024-04-06 00:00:00
INV0210516,P0210516,67,2024-04-06 00:00:00
INV0210543,P0210543,357,2024-04-03 00:00:00
INV0210546,P0210546,12,2024-04-07 00:00:00
INV0210551,P0210551,50,2024-04-02 00:00:00
INV0210555,P0210555,399,2024-05-23 00:00:00
INV0210556,P0210556,26,2024-05-19 00:00:00
INV0210564,P0210564,1714,2024-04-07 00:00:00
INV0210574,P0210574,34,2024-05-16 00:00:00
INV0210577,P0210577,185,2024-04-01 00:00:00
INV0210586,P0210586,10,2024-04-10 00:00:00
INV0210605,P0210605,500,2024-04-06 00:00:00
INV0210609,P0210609,0,2024-04-21 22:57:48
INV0210627,P0210627,39,2024-05-23 00:00:00
INV0210628,P0210628,937,2024-04-06 00:00:00
INV0210633,P0210633,40,2024-04-01 00:00:00
INV0210634,P0210634,10,2024-04-08 00:00:00
INV0210647,P0210647,7,2024-04-23 01:35:47
INV0210652,P0210652,1895,2024-04-09 00:00:00
INV0210656,P0210656,312,2024-04-11 00:00:00
INV0210661,P0210661,20,2024-04-01 00:00:00
INV0210671,P0210671,155,2024-04-10 00:00:00
INV0210697,P0210697,135,2024-04-06 00:00:00
INV0210707,P0210707,4833,2024-04-05 00:00:00
INV0210745,P0210745,118,2024-05-24 00:00:00
INV0210752,P0210752,22,2024-04-03 00:00:00
INV0210760,P0210760,27,2024-04-10 00:00:00
INV0210799,P0210799,3880,2024-05-17 00:00:00
INV0210804,P0210804,102,2024-04-11 00:00:00
INV0210813,P0210813,33,2024-04-06 00:00:00
INV0210825,P0210825,151,2024-04-07 00:00:00
INV0210834,P0210834,372,2024-04-05 00:00:00
INV0210842,P0210842,43,2024-04-08 00:00:00
INV0210848,P0210848,369,2024-04-03 00:00:00
INV0210849,P0210849,284,2024-05-25 00:00:00
INV0210853,P0210853,2016,2024-04-04 00:00:00
INV0210867,P0210867,4197,2024-05-26 00:00:00
INV0210869,P0210869,401,2024-04-01 00:00:00
INV0210882,P0210882,489,2024-05-16 00:00:00
INV0210908,P0210908,479,2024-04-10 00:00:00
INV0210910,P0210910,3839,2024-04-03 00:00:00
INV0210918,P0210918,456,2024-05-21 00:00:00
INV0210924,P0210924,23,2024-04-08 00:00:00
INV0210938,P0210938,445,2024-04-07 00:00:00
INV0210947,P0210947,235,2024-04-05 00:00:00
INV0210951,P0210951,28,2024-05-17 00:00:00
INV0210959,P0210959,0,2024-05-19 00:00:00
INV0210962,P0210962,1362,2024-04-05 00:00:00
INV0210963,P0210963,20,2024-04-02 00:00:00
INV0210964,P0210964,1707,2024-04-05 00:00:00
INV0210971,P0210971,2969,2024-04-02 00:00:00
INV0210978,P0210978,489,2024-05-05 14:08:49
INV0211004,P0211004,281,2024-04-10 00:00:00
INV0211009,P0211009,49,2024-04-07 00:00:00
INV0211044,P0211044,316,2024-05-07 09:37:52
INV0211062,P0211062,52,2024-05-25 00:00:00
INV0211066,P0211066,166,2024-05-11 12:05:44
INV0211072,P0211072,117,2024-04-10 00:00:00
INV0211075,P0211075,31,2024-04-06 00:00:00
INV0211076,P0211076,392,2024-05-08 22:10:15
INV0211078,P0211078,220,2024-04-04 00:00:00
INV0211082,P0211082,4014,2024-04-02 00:00:00
INV0211083,P0211083,0,2024-05-19 00:00:00
INV0211098,P0211098,3170,2024-04-07 00:00:00
INV0211120,P0211120,2679,2024-05-25 00:00:00
INV0211126,P0211126,235,2024-05-21 00:00:00
INV0211130,P0211130,327,2024-04-11 00:00:00
INV0211135,P0211135,9,2024-04-07 00:00:00
INV0211137,P0211137,232,2024-04-06 00:00:00
INV0211141,P0211141,339,2024-04-22 03:02:23
INV0211148,P0211148,44,2024-04-11 00:00:00
INV0211152,P0211152,20,2024-05-16 00:00:00
INV0211155,P0211155,1983,2024-05-21 00:00:00
INV0211169,P0211169,433,2024-04-22 17:52:32
INV0211185,P0211185,11,2024-04-04 00:00:00
INV0211186,P0211186,339,2024-04-06 00:00:00
INV0211188,P0211188,0,2024-05-17 00:00:00
INV0211189,P0211189,31,2024-04-04 00:00:00
INV0211203,P0211203,352,2024-05-20 00:00:00
INV0211224,P0211224,19,2024-04-02 00:00:00
INV0211225,P0211225,432,2024-04-09 00:00:00
INV0211233,P0211233,474,2024-04-09 00:00:00
INV0211235,P0211235,14,2024-04-01 00:00:00
INV0211240,P0211240,60,2024-04-10 00:00:00
INV0211255,P0211255,29,2024-04-05 00:00:00
INV0211259,P0211259,252,2024-05-21 00:00:00
INV0211278,P0211278,354,2024-04-07 00:00:00
INV0211287,P0211287,120,2024-05-21 00:00:00
INV0211293,P0211293,277,2024-05-16 00:00:00
INV0211299,P0211299,3562,2024-04-06 00:00:00
INV0211308,P0211308,4687,2024-05-26 00:00:00
INV0211310,P0211310,459,2024-05-22 00:00:00
INV0211314,P0211314,340,2024-04-05 00:00:00
INV0211344,P0211344,42,2024-05-23 00:00:00
INV0211360,P0211360,175,2024-04-09 00:00:00
INV0211362,P0211362,22,2024-05-14 16:45:08
INV0211371,P0211371,445,2024-04-01 00:00:00
INV0211376,P0211376,25,2024-05-10 07:36:28
INV0211383,P0211383,1,2024-05-17 00:00:00
INV0211392,P0211392,93,2024-04-06 00:00:00
INV0211393,P0211393,149,2024-04-03 00:00:00
INV0211403,P0211403,18,2024-04-08 00:00:00
INV0211404,P0211404,318,2024-04-10 00:00:00
INV0211422,P0211422,377,2024-05-22 00:00:00
INV0211431,P0211431,1347,2024-04-08 00:00:00
INV0211435,P0211435,105,2024-05-23 00:00:00
INV0211437,P0211437,1297,2024-04-10 00:00:00
INV0211441,P0211441,43,2024-04-02 00:00:00
INV0211445,P0211445,29,2024-04-04 00:00:00
INV0211452,P0211452,34,2024-04-10 00:00:00
INV0211463,P0211463,5,2024-04-01 00:00:00
INV0211466,P0211466,607,2024-05-08 13:05:49
INV0211474,P0211474,29,2024-04-04 00:00:00
INV0211475,P0211475,100,2024-05-22 00:00:00
INV0211478,P0211478,24,2024-04-06 00:00:00
INV0211481,P0211481,33,2024-05-17 00:00:00
INV0211482,P0211482,29,2024-04-07 00:00:00
INV0211491,P0211491,1256,2024-05-09 11:06:13
INV0211504,P0211504,435,2024-04-07 00:00:00
INV0211522,P0211522,243,2024-05-26 00:00:00
INV0211525,P0211525,227,2024-04-03 00:00:00
INV0211538,P0211538,17,2024-04-18 16:40:01
INV0211541,P0211541,217,2024-05-26 00:00:00
INV0211544,P0211544,45,2024-04-06 00:00:00
INV0211550,P0211550,15,2024-04-05 00:00:00
INV0211556,P0211556,0,2024-05-21 00:00:00
INV0211572,P0211572,843,2024-04-16 05:21:18
INV0211585,P0211585,4,2024-05-18 00:00:00
INV0211601,P0211601,317,2024-05-12 02:34:18
INV0211609,P0211609,116,2024-04-10 00:00:00
INV0211612,P0211612,29,2024-04-11 00:00:00
INV0211615,P0211615,393,2024-04-07 00:00:00
INV0211616,P0211616,498,2024-05-23 00:00:00
INV0211622,P0211622,458,2024-04-07 00:00:00
INV0211626,P0211626,28,2024-05-09 00:28:04
INV0211635,P0211635,29,2024-04-11 00:00:00
INV0211636,P0211636,179,2024-05-22 00:00:00
INV0211642,P0211642,17,2024-04-05 00:00:00
INV0211648,P0211648,48,2024-04-08 00:00:00
INV0211651,P0211651,241,2024-05-23 00:00:00
INV0211655,P0211655,20,2024-04-09 00:00:00
INV0211660,P0211660,25,2024-05-18 00:00:00
INV0211673,P0211673,28,2024-04-07 00:00:00
INV0211680,P0211680,130,2024-04-06 00:00:00
INV0211699,P0211699,202,2024-04-08 00:00:00
INV0211709,P0211709,47,2024-04-05 00:00:00
INV0211712,P0211712,4587,2024-04-04 00:00:00
INV0211732,P0211732,426,2024-04-02 00:00:00
INV0211739,P0211739,29,2024-05-09 21:44:06
INV0211774,P0211774,141,2024-05-20 00:00:00
INV0211776,P0211776,244,2024-05-20 00:00:00
INV0211796,P0211796,3,2024-05-25 00:00:00
INV0211801,P0211801,362,2024-04-03 00:00:00
INV0211833,P0211833,483,2024-04-27 04:48:29
INV0211834,P0211834,342,2024-04-07 00:00:00
INV0211841,P0211841,42,2024-04-05 00:00:00
INV0211847,P0211847,406,2024-05-26 00:00:00
INV0211865,P0211865,0,2024-05-08 19:36:10
INV0211874,P0211874,4893,2024-04-04 00:00:00
INV0211885,P0211885,9,2024-04-02 00:00:00
INV0211889,P0211889,29,2024-04-02 00:00:00
INV0211895,P0211895,319,2024-04-08 00:00:00
INV0211904,P0211904,9,2024-05-17 00:00:00
INV0211905,P0211905,445,2024-04-11 00:00:00
INV0211951,P0211951,32,2024-04-06 00:00:00
INV0211958,P0211958,2774,2024-04-06 00:00:00
INV0211977,P0211977,0,2024-05-16 00:00:00
INV0211978,P0211978,1674,2024-04-06 00:00:00
INV0211985,P0211985,305,2024-04-05 00:00:00
INV0211997,P0211997,270,2024-04-09 00:00:00
INV0212023,P0212023,234,2024-04-08 00:00:00
INV0212025,P0212025,209,2024-05-11 07:18:56
INV0212027,P0212027,260,2024-04-02 00:00:00
INV0212038,P0212038,0,2024-05-07 16:03:46
INV0212042,P0212042,19,2024-04-02 00:00:00
INV0212054,P0212054,110,2024-04-03 00:00:00
INV0212065,P0212065,24,2024-04-05 00:00:00
INV0212069,P0212069,3075,2024-05-21 00:00:00
INV0212076,P0212076,15,2024-04-04 00:00:00
INV0212083,P0212083,455,2024-04-11 00:00:00
INV0212096,P0212096,748,2024-05-16 00:00:00
INV0212106,P0212106,43,2024-05-21 00:00:00
INV0212128,P0212128,12,2024-04-06 00:00:00
INV0212132,P0212132,10,2024-04-04 00:00:00
INV0212153,P0212153,309,2024-04-02 00:00:00
INV0212174,P0212174,0,2024-04-18 00:09:42
INV0212175,P0212175,440,2024-04-02 00:00:00
INV0212183,P0212183,1214,2024-05-12 13:30:59
INV0212188,P0212188,33,2024-05-21 00:00:00
INV0212190,P0212190,125,2024-04-08 00:00:00
INV0212222,P0212222,175,2024-04-09 00:00:00
INV0212227,P0212227,50,2024-04-07 00:00:00
INV0212230,P0212230,378,2024-05-23 00:00:00
INV0212233,P0212233,116,2024-05-23 00:00:00
INV0212236,P0212236,131,2024-05-25 00:00:00
INV0212250,P0212250,140,2024-05-02 23:57:13
INV0212258,P0212258,0,2024-05-20 00:00:00
INV0212262,P0212262,37,2024-04-08 00:00:00
INV0212265,P0212265,15,2024-04-09 00:00:00
INV0212267,P0212267,23,2024-04-06 00:00:00
INV0212268,P0212268,433,2024-04-08 00:00:00
INV0212269,P0212269,1367,2024-04-10 00:00:00
INV0212295,P0212295,38,2024-05-17 00:00:00
INV0212318,P0212318,471,2024-04-08 00:00:00
INV0212376,P0212376,50,2024-05-01 15:48:59
INV0212381,P0212381,17,2024-04-11 00:00:00
INV0212396,P0212396,1512,2024-04-03 00:00:00
INV0212411,P0212411,115,2024-05-23 00:00:00
INV0212423,P0212423,49,2024-04-06 00:00:00
INV0212431,P0212431,3145,2024-04-11 00:00:00
INV0212437,P0212437,1446,2024-05-21 00:00:00
INV0212451,P0212451,323,2024-05-16 00:00:00
INV0212458,P0212458,21,2024-04-05 00:00:00
INV0212462,P0212462,1227,2024-04-06 00:00:00
INV0212464,P0212464,177,2024-04-03 00:00:00
INV0212471,P0212471,469,2024-04-10 00:00:00
INV0212474,P0212474,429,2024-05-25 00:00:00
INV0212476,P0212476,463,2024-04-05 00:00:00
INV0212478,P0212478,35,2024-04-11 00:00:00
INV0212497,P0212497,28,2024-05-08 13:17:12
INV0212520,P0212520,906,2024-05-25 00:00:00
INV0212530,P0212530,6,2024-04-06 00:00:00
INV0212533,P0212533,150,2024-05-19 00:00:00
INV0212544,P0212544,365,2024-04-10 00:00:00
INV0212546,P0212546,342,2024-04-04 00:00:00
INV0212556,P0212556,45,2024-04-09 00:00:00
INV0212569,P0212569,332,2024-04-04 00:00:00
INV0212582,P0212582,197,2024-05-24 00:00:00
INV0212585,P0212585,4512,2024-05-24 00:00:00
INV0212586,P0212586,11,2024-04-09 00:00:00
INV0212620,P0212620,469,2024-05-16 00:00:00
INV0212628,P0212628,252,2024-04-10 00:00:00
INV0212636,P0212636,169,2024-04-03 00:00:00
INV0212641,P0212641,936,2024-04-09 00:00:00
INV0212645,P0212645,42,2024-04-07 00:00:00
INV0212647,P0212647,69,2024-04-03 00:00:00
INV0212655,P0212655,297,2024-05-26 00:00:00
INV0212656,P0212656,20,2024-04-02 00:00:00
INV0212660,P0212660,34,2024-04-08 00:00:00
INV0212661,P0212661,132,2024-04-07 00:00:00
INV0212668,P0212668,2925,2024-04-08 00:00:00
INV0212671,P0212671,364,2024-05-23 00:00:00
INV0212674,P0212674,253,2024-05-22 00:00:00
INV0212675,P0212675,139,2024-04-09 00:00:00
INV0212686,P0212686,152,2024-04-23 16:06:54
INV0212706,P0212706,3445,2024-04-09 00:00:00
INV0212708,P0212708,12,2024-04-09 00:00:00
INV0212710,P0212710,23,2024-04-10 00:00:00
INV0212723,P0212723,39,2024-04-05 00:00:00
INV0212745,P0212745,11,2024-05-20 00:00:00
INV0212770,P0212770,239,2024-04-06 00:00:00
INV0212798,P0212798,21,2024-04-09 00:00:00
INV0212802,P0212802,14,2024-04-02 00:00:00
INV0212807,P0212807,395,2024-04-10 00:00:00
INV0212814,P0212814,110,2024-05-18 00:00:00
INV0212821,P0212821,2533,2024-05-18 00:00:00
INV0212822,P0212822,2701,2024-04-08 00:00:00
INV0212824,P0212824,2924,2024-04-10 00:00:00
INV0212828,P0212828,252,2024-04-03 00:00:00
INV0212840,P0212840,458,2024-04-10 00:00:00
INV0212844,P0212844,342,2024-04-02 00:00:00
INV0212846,P0212846,16,2024-05-19 00:00:00
INV0212869,P0212869,466,2024-05-25 00:00:00
INV0212870,P0212870,0,2024-05-25 00:00:00
INV0212881,P0212881,0,2024-05-26 00:00:00
INV0212884,P0212884,45,2024-04-05 00:00:00
INV0212893,P0212893,8,2024-04-05 00:00:00
INV0212900,P0212900,167,2024-04-01 00:00:00
INV0212931,P0212931,166,2024-05-02 09:50:12
INV0212938,P0212938,385,2024-04-06 00:00:00
INV0212956,P0212956,0,2024-04-23 07:45:45
INV0212963,P0212963,1,2024-04-02 00:00:00
INV0212983,P0212983,316,2024-04-19 21:27:11
INV0212985,P0212985,331,2024-04-17 07:09:52
INV0212988,P0212988,398,2024-05-19 00:00:00
INV0212989,P0212989,0,2024-05-17 00:00:00
INV0212992,P0212992,1269,2024-05-17 00:00:00
INV0213028,P0213028,238,2024-05-24 00:00:00
INV0213043,P0213043,1860,2024-04-08 00:00:00
INV0213051,P0213051,207,2024-04-05 00:00:00
INV0213056,P0213056,364,2024-05-23 00:00:00
INV0213061,P0213061,22,2024-04-17 08:43:55
INV0213063,P0213063,430,2024-04-07 00:00:00
INV0213065,P0213065,89,2024-05-16 00:00:00
INV0213072,P0213072,486,2024-05-06 05:52:57
INV0213079,P0213079,157,2024-04-05 00:00:00
INV0213082,P0213082,3848,2024-04-09 00:00:00
INV0213086,P0213086,36,2024-04-07 00:00:00
INV0213094,P0213094,243,2024-05-26 00:00:00
INV0213098,P0213098,12,2024-05-01 01:39:05
INV0213100,P0213100,45,2024-04-11 00:00:00
INV0213103,P0213103,42,2024-04-08 00:00:00
INV0213111,P0213111,69,2024-04-05 00:00:00
INV0213120,P0213120,437,2024-05-08 12:37:52
INV0213154,P0213154,347,2024-04-10 00:00:00
INV0213156,P0213156,280,2024-04-11 00:00:00
INV0213175,P0213175,287,2024-04-03 00:00:00
INV0213186,P0213186,42,2024-04-25 13:33:20
INV0213201,P0213201,4365,2024-04-07 00:00:00
INV0213212,P0213212,16,2024-04-11 00:00:00
INV0213217,P0213217,100,2024-04-05 00:00:00
INV0213221,P0213221,230,2024-05-24 00:00:00
INV0213222,P0213222,9,2024-04-08 00:00:00
INV0213223,P0213223,16,2024-05-23 00:00:00
INV0213229,P0213229,40,2024-05-16 00:00:00
INV0213233,P0213233,162,2024-05-17 00:00:00
INV0213236,P0213236,465,2024-05-13 11:12:17
INV0213246,P0213246,3658,2024-05-21 00:00:00
INV0213247,P0213247,4,2024-04-05 00:00:00
INV0213250,P0213250,25,2024-04-06 00:00:00
INV0213257,P0213257,28,2024-04-06 00:00:00
INV0213259,P0213259,42,2024-04-02 00:00:00
INV0213260,P0213260,256,2024-05-26 00:00:00
INV0213265,P0213265,0,2024-05-16 00:00:00
INV0213268,P0213268,587,2024-04-04 00:00:00
INV0213276,P0213276,56,2024-05-12 06:03:19
INV0213293,P0213293,45,2024-04-04 00:00:00
INV0213305,P0213305,83,2024-04-03 00:00:00
INV0213312,P0213312,38,2024-04-27 15:03:59
INV0213326,P0213326,30,2024-05-23 00:00:00
INV0213328,P0213328,151,2024-05-21 00:00:00
INV0213331,P0213331,236,2024-04-01 00:00:00
INV0213342,P0213342,33,2024-04-02 00:00:00
INV0213347,P0213347,166,2024-05-25 00:00:00
INV0213371,P0213371,19,2024-04-09 00:00:00
INV0213388,P0213388,4303,2024-04-10 00:00:00
INV0213411,P0213411,38,2024-05-21 00:00:00
INV0213417,P0213417,229,2024-04-01 00:00:00
INV0213418,P0213418,494,2024-04-10 00:00:00
INV0213444,P0213444,30,2024-04-01 00:00:00
INV0213461,P0213461,6,2024-04-04 00:00:00
INV0213467,P0213467,45,2024-04-03 00:00:00
INV0213486,P0213486,11,2024-04-03 00:00:00
INV0213531,P0213531,114,2024-04-02 00:00:00
INV0213544,P0213544,1989,2024-04-07 00:00:00
INV0213547,P0213547,348,2024-04-07 00:00:00
INV0213550,P0213550,177,2024-05-21 00:00:00
INV0213563,P0213563,214,2024-04-03 00:00:00
INV0213577,P0213577,201,2024-04-05 00:00:00
INV0213580,P0213580,29,2024-04-11 00:00:00
