audit_id,admin_id,store_id,action_type,reason,action_time
AU0004671,A02037,ST08186,approve,,2024-02-11 20:11:12
AU0004672,A05472,ST07240,approve,,2024-02-22 08:00:54
AU0004673,A02262,ST03012,approve,,2024-02-28 12:40:41
AU0004674,A00688,ST06933,approve,,2024-02-08 10:47:13
AU0004675,A02535,ST05140,approve,,2024-02-12 03:20:37
AU0004676,A03036,ST00675,approve,,2024-02-03 11:27:51
AU0004677,A03744,ST03140,approve,,2024-02-23 01:03:47
AU0004678,A04085,ST01843,approve,,2024-02-13 09:39:38
AU0004679,A00434,ST06248,approve,,2024-02-07 20:05:51
AU0004680,A05439,ST02646,approve,,2024-02-14 02:16:17
AU0004681,A00666,ST01419,approve,,2024-02-07 18:49:22
AU0004682,A05290,ST07644,approve,,2024-02-08 16:30:56
AU0004683,A00492,ST01093,approve,,2024-02-03 11:56:05
AU0004684,A01825,ST06088,approve,,2024-02-26 10:42:06
AU0004685,A03773,ST01249,approve,,2024-02-22 06:34:43
AU0004686,A01593,ST04339,approve,,2024-02-28 12:11:14
AU0004687,A04031,ST02100,approve,,2024-02-10 23:07:16
AU0004688,A01846,ST06220,approve,,2024-02-17 21:18:38
AU0004689,A01702,ST02298,approve,,2024-02-12 02:43:21
AU0004690,A05216,ST06651,approve,,2024-02-10 10:22:49
AU0004691,A04169,ST06326,approve,,2024-02-22 09:35:41
AU0004692,A05149,ST05732,approve,,2024-02-06 20:01:02
AU0004693,A02678,ST02132,approve,,2024-02-18 03:19:02
AU0004694,A04550,ST05576,approve,,2024-02-03 08:03:25
AU0004695,A05231,ST01514,approve,,2024-02-22 10:55:33
AU0004696,A03524,ST06519,approve,,2024-02-20 03:28:57
AU0004697,A00135,ST04968,approve,,2024-02-14 02:33:51
AU0004698,A00171,ST08451,approve,,2024-02-24 02:51:55
AU0004699,A03120,ST07382,approve,,2024-02-19 00:46:20
AU0004700,A00421,ST06163,approve,,2024-02-11 12:35:30
AU0004701,A04169,ST06832,approve,,2024-02-09 11:49:44
AU0004702,A00947,ST06357,approve,,2024-02-05 13:54:16
AU0004703,A02086,ST05569,approve,,2024-02-10 20:55:35
AU0004704,A05285,ST01726,approve,,2024-02-03 20:25:10
AU0004705,A00696,ST08319,approve,,2024-02-03 16:11:41
AU0004706,A05485,ST00253,approve,,2024-02-06 00:02:32
AU0004707,A00182,ST02236,approve,,2024-02-07 20:23:42
AU0004708,A04157,ST07977,approve,,2024-02-15 17:59:05
AU0004709,A01445,ST07739,approve,,2024-02-16 18:45:02
AU0004710,A02137,ST05944,approve,,2024-02-17 10:46:44
AU0004711,A05228,ST01822,approve,,2024-02-22 23:32:48
AU0004712,A02200,ST07751,approve,,2024-02-20 17:46:10
AU0004713,A01974,ST07901,approve,,2024-02-18 23:00:23
AU0004714,A00733,ST03257,approve,,2024-02-15 07:21:02
AU0004715,A00551,ST00489,approve,,2024-02-28 20:11:36
AU0004716,A00536,ST01299,approve,,2024-02-07 20:22:52
AU0004717,A02194,ST00642,approve,,2024-02-02 19:24:16
AU0004718,A01395,ST03900,approve,,2024-02-17 19:58:58
AU0004719,A03851,ST00459,approve,,2024-02-07 21:38:38
AU0004720,A01890,ST05610,approve,,2024-02-28 13:23:52
AU0004721,A01986,ST01904,approve,,2024-02-03 18:23:17
AU0004722,A01422,ST06590,approve,,2024-02-08 22:51:35
AU0004723,A03741,ST05921,approve,,2024-02-23 21:31:09
AU0004724,A05480,ST01494,approve,,2024-02-27 17:45:56
AU0004725,A00377,ST02611,approve,,2024-02-01 22:49:10
AU0004726,A03400,ST06474,approve,,2024-02-11 01:16:30
AU0004727,A02495,ST04510,approve,,2024-02-19 10:30:46
AU0004728,A03691,ST00509,approve,,2024-02-18 02:33:23
AU0004729,A03985,ST03929,approve,,2024-02-06 08:07:47
AU0004730,A01824,ST05695,approve,,2024-02-24 02:31:33
AU0004731,A02470,ST05439,approve,,2024-02-02 06:30:51
AU0004732,A05198,ST02352,approve,,2024-02-06 10:25:34
AU0004733,A04724,ST01061,approve,,2024-02-21 15:18:56
AU0004734,A01591,ST03767,approve,,2024-02-17 21:51:35
AU0004735,A03358,ST05669,approve,,2024-02-18 15:17:49
AU0004736,A03549,ST03995,approve,,2024-02-23 20:48:57
AU0004737,A00110,ST08065,approve,,2024-02-22 13:25:05
AU0004738,A02476,ST02381,approve,,2024-02-01 16:41:27
AU0004739,A03779,ST03158,approve,,2024-02-15 07:12:59
AU0004740,A05110,ST07421,approve,,2024-02-21 18:02:37
AU0004741,A05363,ST07376,approve,,2024-02-25 09:57:05
AU0004742,A04923,ST04004,approve,,2024-02-25 12:09:56
AU0004743,A04922,ST01055,approve,,2024-02-08 18:00:30
AU0004744,A00653,ST04456,approve,,2024-02-28 17:10:26
AU0004745,A04141,ST04763,approve,,2024-02-07 04:23:50
AU0004746,A00115,ST01372,approve,,2024-02-01 04:47:44
AU0004747,A03202,ST01857,approve,,2024-02-25 05:21:19
AU0004748,A03461,ST04814,approve,,2024-02-17 14:10:00
AU0004749,A01463,ST07832,approve,,2024-02-24 13:06:09
AU0004750,A03682,ST08486,approve,,2024-02-10 04:09:03
AU0004751,A00590,ST04964,approve,,2024-02-24 13:29:52
AU0004752,A03998,ST07973,approve,,2024-02-20 09:07:04
AU0004753,A03209,ST01368,approve,,2024-02-07 22:30:28
AU0004754,A04132,ST06379,approve,,2024-02-09 10:57:33
AU0004755,A02221,ST05974,approve,,2024-02-01 03:30:03
AU0004756,A00320,ST06388,approve,,2024-02-05 02:49:23
AU0004757,A00383,ST07954,approve,,2024-02-09 02:51:37
AU0004758,A01770,ST00054,approve,,2024-02-17 18:01:39
AU0004759,A02451,ST04940,approve,,2024-02-07 22:29:45
AU0004760,A00462,ST04845,approve,,2024-02-16 20:18:18
AU0004761,A02143,ST08086,approve,,2024-02-15 15:59:20
AU0004762,A01339,ST07015,approve,,2024-02-09 21:21:26
AU0004763,A03343,ST02477,approve,,2024-02-23 19:16:11
AU0004764,A02489,ST05496,approve,,2024-02-28 21:13:14
AU0004765,A01010,ST02597,approve,,2024-02-24 13:42:02
AU0004766,A01076,ST03752,approve,,2024-02-25 00:46:29
AU0004767,A00330,ST07145,approve,,2024-02-26 21:54:32
AU0004768,A01001,ST06175,approve,,2024-02-27 04:28:35
AU0004769,A00211,ST07476,approve,,2024-02-06 18:34:19
AU0004770,A03680,ST06743,approve,,2024-02-22 02:38:44
AU0004771,A03741,ST05571,approve,,2024-02-09 01:26:36
AU0004772,A04781,ST05095,approve,,2024-02-05 14:20:00
AU0004773,A02759,ST03784,approve,,2024-02-11 16:59:26
AU0004774,A05000,ST03800,approve,,2024-02-22 03:22:23
AU0004775,A04099,ST07041,approve,,2024-02-23 17:08:00
AU0004776,A05480,ST05608,approve,,2024-02-27 18:35:51
AU0004777,A03977,ST06256,approve,,2024-02-28 08:38:09
AU0004778,A03784,ST05539,approve,,2024-02-12 10:18:08
AU0004779,A04967,ST08220,approve,,2024-02-18 11:04:20
AU0004780,A02995,ST00788,approve,,2024-02-15 08:28:40
AU0004781,A01936,ST06761,approve,,2024-02-07 20:11:57
AU0004782,A01068,ST00416,approve,,2024-02-20 22:50:53
AU0004783,A02169,ST00889,approve,,2024-02-12 10:00:57
AU0004784,A04154,ST06408,approve,,2024-02-20 22:40:22
AU0004785,A02578,ST06672,approve,,2024-02-19 22:22:20
AU0004786,A00737,ST02949,approve,,2024-02-01 18:31:19
AU0004787,A01072,ST05493,approve,,2024-02-20 20:43:01
AU0004788,A04552,ST07262,approve,,2024-02-27 07:17:22
AU0004789,A02761,ST02867,approve,,2024-02-03 06:16:53
AU0004790,A01795,ST07637,approve,,2024-02-18 21:59:47
AU0004791,A03322,ST05148,approve,,2024-02-20 00:42:59
AU0004792,A00077,ST04634,approve,,2024-02-07 01:18:07
AU0004793,A05463,ST03441,approve,,2024-02-22 17:08:11
AU0004794,A05391,ST07331,approve,,2024-02-22 06:31:49
AU0004795,A00834,ST03362,approve,,2024-02-04 05:29:24
AU0004796,A05355,ST04410,approve,,2024-02-02 00:59:13
AU0004797,A02974,ST03491,approve,,2024-02-06 15:14:06
AU0004798,A04856,ST03415,approve,,2024-02-16 08:11:18
AU0004799,A03039,ST02551,approve,,2024-02-15 11:51:18
AU0004800,A01960,ST00611,approve,,2024-02-02 23:43:41
AU0004801,A04341,ST03707,approve,,2024-02-22 03:46:50
AU0004802,A00061,ST01112,approve,,2024-02-21 00:42:51
AU0004803,A04498,ST08158,approve,,2024-02-20 14:13:09
AU0004804,A01084,ST07811,approve,,2024-02-15 08:50:23
AU0004805,A03626,ST04676,approve,,2024-02-08 17:19:41
AU0004806,A04773,ST06290,approve,,2024-02-01 12:46:19
AU0004807,A00102,ST00559,approve,,2024-02-27 14:25:36
AU0004808,A03428,ST04717,approve,,2024-02-25 19:56:34
AU0004809,A01928,ST06731,approve,,2024-02-17 15:06:03
AU0004810,A01288,ST06213,approve,,2024-02-02 13:01:06
AU0004811,A01577,ST01832,approve,,2024-02-18 05:07:54
AU0004812,A04902,ST00576,approve,,2024-02-03 18:12:52
AU0004813,A01630,ST00235,approve,,2024-02-24 14:42:22
AU0004814,A01728,ST04362,approve,,2024-02-06 02:41:19
AU0004815,A05004,ST07082,approve,,2024-02-28 01:35:37
AU0004816,A05331,ST07561,approve,,2024-02-25 12:05:54
AU0004817,A02628,ST07396,approve,,2024-02-04 14:50:19
AU0004818,A00956,ST06160,approve,,2024-02-02 01:03:46
AU0004819,A01319,ST03387,approve,,2024-02-08 11:23:20
AU0004820,A00967,ST01573,approve,,2024-02-17 13:05:47
AU0004821,A01260,ST03204,approve,,2024-02-15 05:01:20
AU0004822,A00571,ST00644,approve,,2024-02-01 06:37:13
AU0004823,A04560,ST00711,approve,,2024-02-11 20:36:07
AU0004824,A03754,ST01850,approve,,2024-02-17 00:58:01
AU0004825,A02387,ST03320,approve,,2024-02-03 01:34:17
AU0004826,A04224,ST00477,approve,,2024-02-13 09:46:22
AU0004827,A05292,ST07436,approve,,2024-02-25 20:19:19
AU0004828,A00437,ST04308,approve,,2024-02-08 22:15:36
AU0004829,A02782,ST05403,approve,,2024-02-22 21:40:14
AU0004830,A00613,ST07935,approve,,2024-02-28 09:32:41
AU0004831,A03443,ST03817,approve,,2024-02-18 04:28:51
AU0004832,A00362,ST06045,approve,,2024-02-17 06:58:38
AU0004833,A01745,ST03849,approve,,2024-02-20 00:58:23
AU0004834,A00546,ST04552,approve,,2024-02-18 12:24:46
AU0004835,A00967,ST02027,approve,,2024-02-21 19:39:47
AU0004836,A01901,ST06277,approve,,2024-02-08 16:17:10
AU0004837,A04600,ST06103,approve,,2024-02-06 19:07:50
AU0004838,A00500,ST08056,approve,,2024-02-23 10:48:53
AU0004839,A04462,ST05025,approve,,2024-02-03 15:39:14
AU0004840,A01814,ST01049,approve,,2024-02-24 10:02:38
AU0004841,A02440,ST02370,approve,,2024-02-06 10:49:04
AU0004842,A04248,ST07769,approve,,2024-02-05 13:09:02
AU0004843,A00809,ST06501,approve,,2024-02-28 03:29:54
AU0004844,A00799,ST05600,approve,,2024-02-27 04:55:21
AU0004845,A02875,ST00338,approve,,2024-02-25 20:26:13
AU0004846,A04039,ST04090,approve,,2024-02-02 05:23:19
AU0004847,A02872,ST04779,approve,,2024-02-04 06:03:08
AU0004848,A03018,ST06977,approve,,2024-02-15 18:20:32
AU0004849,A04857,ST06950,approve,,2024-02-07 22:06:10
AU0004850,A05472,ST04711,approve,,2024-02-02 16:22:54
AU0004851,A02291,ST01465,approve,,2024-02-18 05:55:14
AU0004852,A01286,ST07158,approve,,2024-02-22 16:16:23
AU0004853,A00228,ST05990,approve,,2024-02-15 13:36:59
AU0004854,A00223,ST01143,approve,,2024-02-07 04:04:06
AU0004855,A00730,ST02089,approve,,2024-02-06 22:05:05
AU0004856,A04345,ST01208,approve,,2024-02-20 13:37:20
AU0004857,A05368,ST01035,approve,,2024-02-08 18:45:29
AU0004858,A02451,ST05594,approve,,2024-02-10 02:17:49
AU0004859,A01534,ST02835,approve,,2024-02-11 13:25:23
AU0004860,A00849,ST00424,approve,,2024-02-20 07:22:13
AU0004861,A00042,ST00295,approve,,2024-02-23 12:21:42
AU0004862,A01545,ST02621,approve,,2024-02-01 16:38:22
AU0004863,A00739,ST00277,approve,,2024-02-28 20:25:12
AU0004864,A04985,ST01213,approve,,2024-02-10 02:26:07
AU0004865,A04286,ST01982,approve,,2024-02-05 13:27:56
AU0004866,A03637,ST03560,approve,,2024-02-12 07:58:14
AU0004867,A04534,ST07667,approve,,2024-02-04 04:16:23
AU0004868,A03210,ST02650,approve,,2024-02-28 18:09:56
AU0004869,A02002,ST03781,approve,,2024-02-22 09:20:49
AU0004870,A01742,ST06545,approve,,2024-02-27 14:16:27
AU0004871,A04803,ST03564,approve,,2024-02-18 15:50:52
AU0004872,A01113,ST01671,approve,,2024-02-05 10:25:32
AU0004873,A01876,ST08325,approve,,2024-02-11 09:12:42
AU0004874,A04569,ST04282,approve,,2024-02-23 23:20:38
AU0004875,A04846,ST07164,approve,,2024-02-24 11:02:21
AU0004876,A04514,ST06777,approve,,2024-02-12 15:18:43
AU0004877,A01250,ST06421,approve,,2024-02-24 11:37:32
AU0004878,A05217,ST07113,approve,,2024-02-11 11:36:33
AU0004879,A01909,ST06760,approve,,2024-02-20 16:18:16
AU0004880,A01878,ST00335,approve,,2024-02-26 01:46:03
AU0004881,A01027,ST04036,approve,,2024-02-11 06:48:15
AU0004882,A02104,ST03642,approve,,2024-02-12 03:00:04
AU0004883,A00530,ST06550,approve,,2024-02-08 16:44:28
AU0004884,A01231,ST01495,approve,,2024-02-13 17:20:02
AU0004885,A03891,ST04932,approve,,2024-02-23 23:28:22
AU0004886,A01577,ST08374,approve,,2024-02-05 05:26:30
AU0004887,A04098,ST01493,approve,,2024-02-02 15:04:57
AU0004888,A01687,ST07201,approve,,2024-02-06 02:51:16
AU0004889,A03007,ST00507,approve,,2024-02-12 22:30:31
AU0004890,A04049,ST03696,approve,,2024-02-20 23:52:52
AU0004891,A02968,ST01492,approve,,2024-02-08 04:58:22
AU0004892,A00186,ST04285,approve,,2024-02-18 07:28:22
AU0004893,A02043,ST01151,approve,,2024-02-03 02:19:37
AU0004894,A03691,ST00018,approve,,2024-02-09 15:01:24
AU0004895,A01363,ST01189,approve,,2024-02-04 15:19:26
AU0004896,A00266,ST03050,approve,,2024-02-05 19:53:49
AU0004897,A03071,ST08238,approve,,2024-02-25 21:27:11
AU0004898,A01414,ST04535,approve,,2024-02-17 03:42:12
AU0004899,A01017,ST02905,approve,,2024-02-23 13:22:39
AU0004900,A00967,ST02839,approve,,2024-02-16 00:27:04
AU0004901,A02638,ST03530,approve,,2024-02-15 18:53:02
AU0004902,A04940,ST04571,approve,,2024-02-14 09:53:52
AU0004903,A02872,ST05844,approve,,2024-02-02 01:20:25
AU0004904,A00913,ST02310,approve,,2024-02-21 18:52:16
AU0004905,A04410,ST04585,approve,,2024-02-18 14:13:36
AU0004906,A01390,ST06355,approve,,2024-02-23 06:18:55
AU0004907,A05242,ST02728,approve,,2024-02-17 09:27:37
AU0004908,A04495,ST04812,approve,,2024-02-17 03:24:45
AU0004909,A03877,ST00947,approve,,2024-02-11 02:56:38
AU0004910,A02114,ST06653,approve,,2024-02-11 01:40:23
AU0004911,A00647,ST02068,approve,,2024-02-26 11:43:23
AU0004912,A02286,ST00974,approve,,2024-02-19 20:22:22
AU0004913,A01878,ST02740,approve,,2024-02-12 23:57:39
AU0004914,A04996,ST00758,approve,,2024-02-10 14:07:32
AU0004915,A03565,ST07526,approve,,2024-02-14 10:52:58
AU0004916,A05334,ST01102,approve,,2024-02-12 05:18:17
AU0004917,A02593,ST03522,approve,,2024-02-08 07:39:00
AU0004918,A02235,ST07371,approve,,2024-02-09 18:18:25
AU0004919,A00985,ST01713,approve,,2024-02-08 11:55:02
AU0004920,A04974,ST02131,approve,,2024-02-16 10:00:21
AU0004921,A00106,ST07841,approve,,2024-02-23 12:37:32
AU0004922,A02791,ST00614,approve,,2024-02-13 08:20:03
AU0004923,A05099,ST08439,approve,,2024-02-19 15:09:54
AU0004924,A03018,ST01807,approve,,2024-02-09 02:38:11
AU0004925,A04577,ST07407,approve,,2024-02-17 19:57:51
AU0004926,A03730,ST06030,approve,,2024-02-21 07:45:22
AU0004927,A02371,ST01818,approve,,2024-02-16 07:52:43
AU0004928,A03768,ST07441,approve,,2024-02-16 09:57:43
AU0004929,A04372,ST07931,approve,,2024-02-05 00:23:48
AU0004930,A03551,ST04762,approve,,2024-02-05 01:23:07
AU0004931,A00331,ST04443,approve,,2024-02-11 21:22:43
AU0004932,A00210,ST03179,approve,,2024-02-22 13:17:49
AU0004933,A03265,ST04793,approve,,2024-02-26 13:25:11
AU0004934,A01243,ST06368,approve,,2024-02-17 07:21:03
AU0004935,A02303,ST05980,approve,,2024-02-12 16:02:36
AU0004936,A03308,ST05001,approve,,2024-02-03 07:56:58
AU0004937,A00631,ST06858,approve,,2024-02-10 20:00:11
AU0004938,A05073,ST06513,approve,,2024-02-21 17:18:37
AU0004939,A02254,ST05723,approve,,2024-02-17 10:16:08
AU0004940,A03299,ST06612,approve,,2024-02-20 07:37:41
AU0004941,A05329,ST05529,approve,,2024-02-16 05:12:45
AU0004942,A03626,ST06127,approve,,2024-02-14 09:23:58
AU0004943,A01934,ST05537,approve,,2024-02-03 14:14:10
AU0004944,A04524,ST04991,approve,,2024-02-26 03:13:56
AU0004945,A05488,ST05232,approve,,2024-02-27 14:02:38
AU0004946,A04314,ST04966,approve,,2024-02-23 08:16:27
AU0004947,A03311,ST05451,approve,,2024-02-11 09:02:25
AU0004948,A04101,ST05446,approve,,2024-02-07 21:43:32
AU0004949,A03872,ST05931,approve,,2024-02-09 01:36:13
AU0004950,A02270,ST06010,approve,,2024-02-05 10:19:45
AU0004951,A00278,ST05350,approve,,2024-02-03 21:19:45
AU0004952,A02272,ST05924,approve,,2024-02-14 19:23:20
AU0004953,A04305,ST05812,approve,,2024-02-24 08:22:51
AU0004954,A05184,ST06181,approve,,2024-02-15 18:56:07
AU0004955,A03791,ST06390,approve,,2024-02-21 15:25:09
AU0004956,A01302,ST01500,approve,,2024-02-28 10:36:15
AU0004957,A03032,ST07140,approve,,2024-02-13 21:01:17
AU0004958,A02301,ST00408,approve,,2024-02-28 05:50:26
AU0004959,A05446,ST01888,approve,,2024-02-12 00:14:40
AU0004960,A02485,ST02019,approve,,2024-02-17 20:21:46
AU0004961,A03582,ST00342,approve,,2024-02-04 17:09:35
AU0004962,A03009,ST07205,approve,,2024-02-13 22:43:07
AU0004963,A00431,ST02028,approve,,2024-02-15 19:49:28
AU0004964,A03779,ST00329,approve,,2024-02-20 02:07:23
AU0004965,A00867,ST04025,approve,,2024-02-27 09:34:33
AU0004966,A01695,ST08407,approve,,2024-02-23 20:44:39
AU0004967,A00172,ST02060,approve,,2024-02-17 17:17:13
AU0004968,A02396,ST02127,approve,,2024-02-08 20:11:01
AU0004969,A05459,ST04008,approve,,2024-02-17 01:08:12
AU0004970,A05217,ST00234,approve,,2024-02-14 12:52:40
AU0004971,A03983,ST00204,approve,,2024-02-13 07:00:05
AU0004972,A01047,ST01383,approve,,2024-02-25 23:58:59
AU0004973,A03512,ST06930,approve,,2024-02-24 01:41:47
AU0004974,A03106,ST01293,approve,,2024-02-02 20:18:24
AU0004975,A04652,ST01200,approve,,2024-02-08 14:09:18
AU0004976,A02446,ST00872,approve,,2024-02-20 14:44:33
AU0004977,A03135,ST00787,approve,,2024-02-04 20:14:24
AU0004978,A02044,ST00764,approve,,2024-02-08 23:52:50
AU0004979,A04980,ST08196,approve,,2024-02-19 00:09:56
AU0004980,A02894,ST04489,approve,,2024-02-27 01:26:56
AU0004981,A01578,ST00678,approve,,2024-02-24 11:58:15
AU0004982,A01579,ST04623,approve,,2024-02-18 19:04:10
AU0004983,A02917,ST04457,approve,,2024-02-05 12:13:12
AU0004984,A00571,ST04445,approve,,2024-02-15 23:36:33
AU0004985,A04550,ST08297,approve,,2024-02-11 20:33:51
AU0004986,A00828,ST01133,approve,,2024-02-09 07:30:56
AU0004987,A01731,ST04393,approve,,2024-02-05 08:15:09
AU0004988,A04503,ST01193,approve,,2024-02-24 06:08:28
AU0004989,A00646,ST00555,approve,,2024-02-05 09:41:54
AU0004990,A03028,ST04646,approve,,2024-02-02 21:39:26
AU0004991,A03685,ST01233,approve,,2024-02-06 21:52:29
AU0004992,A00546,ST08447,approve,,2024-02-19 21:44:42
AU0004993,A02198,ST00839,approve,,2024-02-07 04:27:13
AU0004994,A00199,ST06909,approve,,2024-02-25 01:28:29
AU0004995,A03896,ST00106,approve,,2024-02-16 23:21:04
AU0004996,A04789,ST07327,approve,,2024-02-10 08:40:51
AU0004997,A00552,ST02961,approve,,2024-02-26 11:40:14
AU0004998,A05373,ST07534,approve,,2024-02-18 00:00:19
AU0004999,A00655,ST03321,approve,,2024-02-14 19:53:52
AU0005000,A00744,ST02780,approve,,2024-02-13 21:49:42
AU0005001,A01141,ST02720,approve,,2024-02-16 16:02:59
AU0005002,A01402,ST03327,approve,,2024-02-11 21:01:54
AU0005003,A02481,ST07584,approve,,2024-02-26 08:25:37
AU0005004,A03462,ST07662,approve,,2024-02-09 12:17:26
AU0005005,A00057,ST07427,approve,,2024-02-03 10:45:25
AU0005006,A01852,ST07668,approve,,2024-02-18 21:23:45
AU0005007,A00127,ST00084,approve,,2024-02-16 19:21:07
AU0005008,A04208,ST02593,approve,,2024-02-17 20:02:20
AU0005009,A03445,ST03400,approve,,2024-02-22 01:28:35
AU0005010,A01004,ST02578,approve,,2024-02-20 01:53:28
AU0005011,A05430,ST02471,approve,,2024-02-18 12:35:22
AU0005012,A00197,ST08183,approve,,2024-02-25 15:00:31
AU0005013,A04514,ST05338,approve,,2024-02-14 19:03:36
AU0005014,A00739,ST00873,approve,,2024-02-18 13:55:54
AU0005015,A03492,ST05307,approve,,2024-02-02 00:26:42
AU0005016,A04941,ST01147,approve,,2024-02-21 20:20:19
AU0005017,A01677,ST06065,approve,,2024-02-28 02:05:48
AU0005018,A04813,ST05323,approve,,2024-02-26 06:27:30
AU0005019,A03384,ST05420,approve,,2024-02-25 05:00:40
AU0005020,A04807,ST07050,approve,,2024-02-22 20:49:51
AU0005021,A04388,ST05085,approve,,2024-02-18 22:07:45
AU0005022,A04825,ST03377,approve,,2024-02-15 03:04:34
AU0005023,A00731,ST04549,approve,,2024-02-04 15:32:09
AU0005024,A00848,ST00892,approve,,2024-02-27 16:12:09
AU0005025,A05115,ST01018,approve,,2024-02-17 16:11:32
AU0005026,A05131,ST01000,approve,,2024-02-11 21:02:57
AU0005027,A03042,ST04544,approve,,2024-02-03 18:24:17
AU0005028,A05245,ST04537,approve,,2024-02-24 03:19:56
AU0005029,A03523,ST07415,approve,,2024-02-06 14:13:42
AU0005030,A00796,ST03227,approve,,2024-02-20 17:24:47
AU0005031,A00309,ST02406,approve,,2024-02-09 22:20:01
AU0005032,A00544,ST04226,approve,,2024-02-20 07:54:57
AU0005033,A04187,ST02860,approve,,2024-02-17 23:38:31
AU0005034,A04574,ST02402,approve,,2024-02-17 04:03:06
AU0005035,A02367,ST05671,approve,,2024-02-17 21:49:42
AU0005036,A02466,ST03819,approve,,2024-02-14 03:06:48
AU0005037,A05419,ST02355,approve,,2024-02-26 00:09:53
AU0005038,A00004,ST03911,approve,,2024-02-01 06:30:41
AU0005039,A04040,ST02512,approve,,2024-02-24 12:57:29
AU0005040,A02304,ST02292,approve,,2024-02-01 07:39:04
AU0005041,A02043,ST02250,approve,,2024-02-10 09:56:19
AU0005042,A04985,ST02173,approve,,2024-02-10 16:12:16
AU0005043,A00426,ST02610,approve,,2024-02-02 08:36:35
AU0005044,A04709,ST06137,approve,,2024-02-12 01:36:19
AU0005045,A00503,ST02633,approve,,2024-02-12 20:58:45
AU0005046,A00284,ST07585,approve,,2024-02-24 14:48:12
AU0005047,A02183,ST02668,approve,,2024-02-04 03:35:26
AU0005048,A00546,ST02706,approve,,2024-02-14 02:21:32
AU0005049,A00725,ST01768,approve,,2024-02-25 13:20:59
AU0005050,A01113,ST01745,approve,,2024-02-25 00:23:58
AU0005051,A04098,ST05896,approve,,2024-02-20 15:59:36
AU0005052,A03071,ST01727,approve,,2024-02-20 12:32:37
AU0005053,A04712,ST01594,approve,,2024-02-18 05:13:45
AU0005054,A00538,ST05943,approve,,2024-02-18 23:35:33
AU0005055,A03311,ST03656,approve,,2024-02-22 15:49:33
AU0005056,A01602,ST05154,approve,,2024-02-11 05:40:44
AU0005057,A00273,ST08072,approve,,2024-02-03 15:14:01
AU0005058,A01367,ST05647,approve,,2024-02-26 01:57:04
AU0005059,A02996,ST02856,approve,,2024-02-16 19:48:30
AU0005060,A04657,ST03678,approve,,2024-02-18 22:53:52
AU0005061,A05138,ST02078,approve,,2024-02-07 17:59:26
AU0005062,A01876,ST03490,approve,,2024-02-13 00:20:58
AU0005063,A04710,ST06347,approve,,2024-02-20 07:46:10
AU0005064,A01467,ST00353,approve,,2024-02-11 15:47:38
AU0005065,A04433,ST04621,approve,,2024-02-03 12:06:09
AU0005066,A04217,ST06914,approve,,2024-02-10 13:21:06
AU0005067,A03212,ST05014,approve,,2024-02-11 22:13:26
AU0005068,A04032,ST00340,approve,,2024-02-23 17:12:15
