cart_id,product_id,quantity,last_update
CT03098,P0159617,1,2024-04-03 19:12:47
CT00230,P0140161,2,2024-04-13 02:28:33
CT02599,P0367102,1,2024-04-02 18:46:52
CT03296,P0062875,1,2024-04-10 19:00:56
CT04478,P0117890,1,2024-04-06 11:16:11
CT03716,P0013020,1,2024-04-05 22:18:51
CT02174,P0118232,1,2024-04-13 20:04:11
CT05757,P0252656,1,2024-04-07 16:19:18
CT01872,P0358043,1,2024-04-09 17:30:07
CT00579,P0203903,1,2024-04-08 05:52:33
CT04484,P0004005,7,2024-04-11 19:44:51
CT02668,P0098830,1,2024-04-06 15:53:56
CT04138,P0138085,1,2024-04-12 21:21:25
CT05613,P0305806,1,2024-04-14 19:56:35
CT02940,P0354529,1,2024-04-09 23:22:24
CT01267,P0238463,1,2024-04-09 17:01:53
CT02305,P0027903,1,2024-04-13 14:41:22
CT05520,P0135524,1,2024-04-14 03:27:31
CT06373,P0184372,1,2024-04-09 02:11:53
CT05095,P0304877,1,2024-04-09 01:15:16
CT04715,P0173509,2,2024-04-02 23:05:01
CT05789,P0061555,1,2024-04-12 10:28:13
CT04371,P0101526,1,2024-04-04 21:27:05
CT04849,P0094730,1,2024-04-02 08:16:57
CT03866,P0224014,1,2024-04-13 06:15:52
CT05687,P0029114,1,2024-04-10 15:31:43
CT00817,P0124559,1,2024-04-06 07:24:08
CT01596,P0381594,3,2024-04-11 19:09:49
CT01430,P0212054,1,2024-04-04 10:17:17
CT02351,P0364173,1,2024-04-08 01:26:20
CT05050,P0013150,1,2024-04-09 02:56:34
CT01176,P0094352,3,2024-04-04 17:44:36
CT01260,P0330792,1,2024-04-14 10:36:05
CT05239,P0352115,2,2024-04-10 14:08:00
CT00956,P0346526,1,2024-04-09 19:20:58
CT03382,P0268974,1,2024-04-02 09:05:08
CT02724,P0111524,1,2024-04-01 04:07:06
CT00160,P0311672,1,2024-04-13 07:55:53
CT04474,P0264328,1,2024-04-11 20:39:08
CT03778,P0291843,1,2024-04-05 07:16:27
CT02596,P0274308,4,2024-04-09 01:24:45
CT05770,P0015265,1,2024-04-09 04:41:35
CT03230,P0142343,2,2024-04-08 03:29:00
CT00109,P0131320,1,2024-04-02 20:28:29
CT00539,P0268961,1,2024-04-08 18:00:57
CT05812,P0058377,1,2024-04-11 22:36:15
CT04589,P0011480,1,2024-04-05 22:11:51
CT00684,P0212963,1,2024-04-07 14:54:46
CT03565,P0027081,1,2024-04-09 20:40:43
CT01251,P0255933,1,2024-04-13 06:34:46
CT05400,P0075559,1,2024-04-02 13:42:35
CT06298,P0291444,1,2024-04-02 16:11:24
CT04484,P0063537,1,2024-04-03 12:55:26
CT06298,P0287328,2,2024-04-05 15:59:09
CT06490,P0339047,1,2024-04-06 00:34:37
CT06059,P0252902,1,2024-04-08 09:51:33
CT01949,P0285431,1,2024-04-11 14:11:49
CT02400,P0054322,1,2024-04-09 16:00:10
CT06462,P0012792,1,2024-04-03 08:46:27
CT05402,P0222013,1,2024-04-10 17:09:47
CT03060,P0040575,1,2024-04-02 04:41:18
CT01563,P0140190,1,2024-04-08 08:09:22
CT04359,P0179017,1,2024-04-08 21:53:28
CT03022,P0124060,1,2024-04-08 18:58:31
CT02438,P0065846,2,2024-04-07 03:48:14
CT00260,P0054410,2,2024-04-02 08:00:19
CT00761,P0240088,6,2024-04-10 19:10:34
CT05648,P0260970,1,2024-04-09 01:34:04
CT01526,P0004285,1,2024-04-14 11:52:23
CT06117,P0146619,1,2024-04-07 06:01:33
CT02865,P0213094,3,2024-04-02 16:38:34
CT01738,P0351536,1,2024-04-02 02:47:54
CT06264,P0171591,2,2024-04-06 07:55:08
CT00687,P0041639,1,2024-04-11 19:19:59
CT06295,P0214864,2,2024-04-08 13:29:01
CT04199,P0376640,2,2024-04-14 20:17:14
CT01465,P0194156,2,2024-04-14 13:57:27
CT03735,P0183968,1,2024-04-13 07:23:58
CT05252,P0232103,7,2024-04-08 08:44:02
CT00784,P0356717,1,2024-04-07 19:50:19
CT03170,P0287440,1,2024-04-03 21:33:38
CT02074,P0019405,1,2024-04-10 19:25:04
CT01989,P0264237,1,2024-04-11 08:13:54
CT01223,P0099164,2,2024-04-03 19:27:02
CT00431,P0115239,1,2024-04-11 07:40:04
CT01499,P0016620,1,2024-04-04 21:02:43
CT02532,P0305772,1,2024-04-13 22:47:03
CT00409,P0381501,1,2024-04-01 11:15:06
CT00479,P0353529,1,2024-04-10 07:18:05
CT02092,P0320508,1,2024-04-07 22:23:02
CT02577,P0332791,1,2024-04-14 08:05:46
CT03294,P0166117,1,2024-04-14 13:43:58
CT00262,P0066447,1,2024-04-11 12:57:47
CT05980,P0071103,1,2024-04-02 22:54:45
CT05685,P0018438,1,2024-04-11 16:46:41
CT02750,P0288277,2,2024-04-04 22:06:58
CT06137,P0197311,1,2024-04-13 06:22:26
CT01131,P0206870,1,2024-04-04 12:01:57
CT05902,P0039402,1,2024-04-11 04:24:24
CT00957,P0377468,1,2024-04-11 15:14:11
CT01815,P0195567,1,2024-04-14 17:47:22
CT00636,P0079149,1,2024-04-05 07:52:37
CT02965,P0237493,1,2024-04-13 08:04:48
CT04348,P0329723,1,2024-04-07 02:18:20
CT02596,P0147169,1,2024-04-03 06:47:24
CT02491,P0076313,2,2024-04-01 23:00:13
CT01716,P0296695,1,2024-04-11 19:08:01
CT02731,P0122697,1,2024-04-13 21:05:19
CT04862,P0312430,1,2024-04-10 11:08:36
CT01577,P0266456,1,2024-04-09 09:47:43
CT00553,P0158323,1,2024-04-07 23:22:30
CT04978,P0027331,1,2024-04-02 08:39:58
CT06004,P0143966,1,2024-04-05 23:04:17
CT00146,P0297662,1,2024-04-01 18:42:56
CT01266,P0249798,2,2024-04-12 08:36:06
CT02713,P0174898,1,2024-04-02 18:43:59
CT00521,P0314861,1,2024-04-01 08:38:49
CT03665,P0159499,1,2024-04-01 04:32:25
CT00945,P0002216,1,2024-04-12 02:17:19
CT01236,P0273460,1,2024-04-13 08:57:24
CT03293,P0164067,4,2024-04-06 01:11:46
CT04684,P0121557,1,2024-04-09 19:14:58
CT03422,P0318228,1,2024-04-08 19:53:15
CT05645,P0372217,1,2024-04-13 12:46:26
CT01049,P0135976,2,2024-04-09 14:28:23
CT06061,P0370154,1,2024-04-04 12:30:13
CT02913,P0220147,1,2024-04-02 13:50:58
CT02498,P0338761,1,2024-04-03 21:16:20
CT00059,P0084100,1,2024-04-11 14:52:04
CT03329,P0228722,1,2024-04-06 06:34:25
CT00912,P0063783,2,2024-04-11 01:35:23
CT02595,P0109500,1,2024-04-13 08:53:48
CT01349,P0227138,1,2024-04-12 07:30:41
CT03221,P0252771,1,2024-04-13 06:20:10
CT04005,P0029245,1,2024-04-06 19:35:38
CT04262,P0122182,1,2024-04-06 22:35:56
CT00294,P0290270,1,2024-04-08 10:27:27
CT02750,P0220112,1,2024-04-02 00:10:18
CT05084,P0094251,2,2024-04-11 23:56:09
CT02524,P0253483,1,2024-04-02 13:54:01
CT03568,P0015610,1,2024-04-14 15:14:16
CT03374,P0073611,2,2024-04-12 12:37:28
CT03088,P0304076,1,2024-04-05 19:15:03
CT02652,P0222870,1,2024-04-09 06:00:07
CT06208,P0097491,2,2024-04-04 01:53:28
CT05065,P0073283,1,2024-04-11 00:47:36
CT00666,P0118752,1,2024-04-12 22:56:54
CT05546,P0318214,2,2024-04-03 10:19:38
CT03412,P0023141,2,2024-04-11 04:51:34
CT01580,P0088085,2,2024-04-14 12:20:32
CT05478,P0036640,2,2024-04-08 03:25:15
CT04453,P0013068,1,2024-04-07 08:02:23
CT02913,P0273460,2,2024-04-04 15:12:53
CT01110,P0343823,1,2024-04-10 22:53:41
CT04216,P0239070,2,2024-04-14 23:35:43
CT03864,P0379830,1,2024-04-02 22:50:28
CT03307,P0257029,1,2024-04-08 06:45:06
CT03665,P0130772,1,2024-04-02 22:49:04
CT04156,P0377315,1,2024-04-05 19:34:51
CT00707,P0286273,1,2024-04-01 12:14:49
CT00958,P0265181,1,2024-04-09 09:28:14
CT02836,P0363318,1,2024-04-03 11:51:49
CT04918,P0296775,1,2024-04-02 12:30:57
CT03430,P0019448,3,2024-04-06 15:16:58
CT05280,P0249560,1,2024-04-13 07:11:04
CT05794,P0250924,1,2024-04-05 11:14:26
CT05843,P0135420,7,2024-04-06 05:10:21
CT05156,P0221512,3,2024-04-01 18:00:35
CT03931,P0212396,1,2024-04-08 11:22:39
CT05771,P0291989,1,2024-04-01 05:38:59
CT00204,P0026855,1,2024-04-14 10:25:42
CT00798,P0056570,1,2024-04-07 02:20:24
CT02856,P0135317,2,2024-04-13 20:45:38
CT05011,P0217907,1,2024-04-03 04:22:06
CT03769,P0124783,5,2024-04-10 10:09:08
CT03365,P0201698,1,2024-04-03 10:45:47
CT05568,P0105703,1,2024-04-11 07:46:53
CT05605,P0377127,1,2024-04-08 06:05:00
CT01527,P0040203,1,2024-04-03 10:48:12
CT02934,P0020872,1,2024-04-03 17:15:35
CT01792,P0174351,3,2024-04-05 03:40:59
CT00438,P0146602,7,2024-04-07 17:34:46
CT05491,P0153822,2,2024-04-05 08:30:18
CT00075,P0355068,2,2024-04-08 09:54:16
CT05367,P0160931,1,2024-04-14 02:01:02
CT02019,P0343007,3,2024-04-07 11:15:11
CT01811,P0188430,1,2024-04-07 06:27:04
CT02130,P0298764,3,2024-04-08 08:30:12
CT05631,P0169018,1,2024-04-05 17:09:49
CT02717,P0063980,1,2024-04-04 05:24:20
CT04632,P0003688,1,2024-04-05 09:07:02
CT01843,P0377393,1,2024-04-03 11:53:46
CT06032,P0111806,1,2024-04-02 20:36:00
CT04881,P0208148,2,2024-04-07 05:03:27
CT04149,P0369655,1,2024-04-11 10:15:07
CT00903,P0383049,2,2024-04-09 19:38:04
CT04195,P0379208,2,2024-04-01 11:12:40
CT05126,P0230097,1,2024-04-13 02:22:17
CT02722,P0186659,1,2024-04-03 05:30:17
CT02220,P0371665,2,2024-04-08 12:17:43
CT00083,P0226654,2,2024-04-06 03:25:44
CT01363,P0306677,2,2024-04-06 04:44:00
CT03107,P0214203,2,2024-04-04 19:49:06
CT06114,P0200581,1,2024-04-09 00:16:32
CT00486,P0248779,1,2024-04-14 22:32:49
CT04384,P0342648,2,2024-04-13 01:19:11
CT04570,P0261349,2,2024-04-09 20:13:24
CT01096,P0163838,2,2024-04-12 20:58:57
CT03800,P0332434,1,2024-04-14 12:44:43
CT06240,P0216428,1,2024-04-08 23:13:25
CT03468,P0295994,1,2024-04-12 17:21:28
CT05438,P0377942,7,2024-04-04 14:51:40
CT01918,P0199995,1,2024-04-03 23:58:39
CT00929,P0139599,1,2024-04-02 03:08:29
CT03299,P0369144,1,2024-04-14 22:07:02
CT05002,P0301542,1,2024-04-06 22:41:16
CT00979,P0196712,1,2024-04-03 17:03:59
CT00306,P0172385,3,2024-04-06 20:25:12
CT03232,P0233763,2,2024-04-11 14:04:05
CT00691,P0113912,1,2024-04-09 03:45:06
CT00445,P0210661,3,2024-04-01 12:08:04
CT02005,P0266989,1,2024-04-04 19:34:13
CT03918,P0321809,1,2024-04-07 21:11:36
CT06170,P0196879,1,2024-04-12 15:19:01
CT01136,P0155110,1,2024-04-06 13:11:37
CT05948,P0231327,2,2024-04-14 00:10:10
CT01177,P0258547,1,2024-04-06 00:40:22
CT00350,P0086654,1,2024-04-07 20:50:32
CT04343,P0229450,1,2024-04-01 11:00:39
CT05871,P0017946,1,2024-04-03 12:10:39
CT01325,P0136764,1,2024-04-04 09:43:01
CT01943,P0242397,1,2024-04-01 18:58:08
CT02326,P0073872,1,2024-04-02 13:44:01
CT02888,P0038689,2,2024-04-01 19:16:46
CT02565,P0129824,2,2024-04-13 07:57:18
CT05588,P0040357,1,2024-04-04 22:25:46
CT01762,P0071480,1,2024-04-14 17:16:21
CT04717,P0137925,2,2024-04-10 12:37:20
CT03519,P0143735,2,2024-04-02 13:23:39
CT05806,P0149392,5,2024-04-06 01:15:51
CT00411,P0189022,1,2024-04-05 20:11:55
CT00990,P0008858,2,2024-04-03 12:36:33
CT03030,P0336936,1,2024-04-14 20:00:53
CT01250,P0244036,1,2024-04-10 23:30:09
CT05807,P0033103,2,2024-04-05 17:40:27
CT06319,P0122445,2,2024-04-13 03:31:18
CT05782,P0085844,2,2024-04-04 05:20:03
CT02768,P0347707,1,2024-04-09 09:30:00
CT06208,P0329796,1,2024-04-11 23:26:38
CT06209,P0014189,1,2024-04-01 04:11:20
CT04078,P0210656,3,2024-04-13 13:05:56
CT00826,P0227075,2,2024-04-09 03:29:48
CT00801,P0261490,1,2024-04-13 07:57:56
CT03400,P0314398,1,2024-04-06 14:27:35
CT01096,P0248576,1,2024-04-06 08:18:45
CT01191,P0261545,1,2024-04-10 01:39:19
CT00905,P0075634,1,2024-04-11 01:14:28
CT00355,P0279313,2,2024-04-01 21:47:38
CT00144,P0005149,2,2024-04-11 20:27:41
CT04053,P0223554,2,2024-04-09 18:08:08
CT02425,P0142233,2,2024-04-09 17:14:15
CT02399,P0176013,1,2024-04-09 16:29:26
CT01992,P0231344,1,2024-04-01 00:30:44
CT05807,P0015833,1,2024-04-11 00:49:04
CT03081,P0348099,2,2024-04-08 22:07:33
CT01883,P0189403,1,2024-04-13 23:34:49
CT05979,P0187832,1,2024-04-05 13:10:19
CT02115,P0314148,1,2024-04-06 09:12:32
CT03951,P0071977,2,2024-04-08 04:31:08
CT06093,P0166357,2,2024-04-01 00:52:25
CT00754,P0109491,2,2024-04-10 14:57:21
CT01300,P0066674,1,2024-04-11 05:57:50
CT04279,P0249057,2,2024-04-12 03:50:59
CT01421,P0078523,1,2024-04-11 23:21:14
CT03010,P0351190,2,2024-04-08 18:20:43
CT00296,P0296006,1,2024-04-11 20:34:39
CT00884,P0043177,1,2024-04-04 21:00:54
CT01742,P0007904,1,2024-04-01 15:38:27
CT04484,P0231373,1,2024-04-10 00:47:29
CT03844,P0006985,1,2024-04-02 19:56:01
CT05554,P0080636,1,2024-04-14 02:11:41
CT02464,P0087798,2,2024-04-11 03:47:35
CT03203,P0287542,2,2024-04-08 19:06:27
CT00631,P0196822,2,2024-04-08 12:54:59
CT03875,P0233994,1,2024-04-07 13:46:38
CT05290,P0352971,1,2024-04-01 02:00:03
CT05657,P0157604,1,2024-04-11 07:34:38
CT04840,P0144514,1,2024-04-08 01:38:15
CT02804,P0028936,1,2024-04-01 03:41:35
CT02590,P0280433,1,2024-04-08 01:53:47
CT00849,P0059709,1,2024-04-14 21:13:53
CT00707,P0076218,3,2024-04-12 10:44:31
CT01002,P0193196,2,2024-04-07 02:43:42
CT03097,P0279151,1,2024-04-13 00:05:27
CT03089,P0220882,1,2024-04-02 07:56:28
CT06425,P0332125,1,2024-04-02 07:59:49
CT03931,P0153003,1,2024-04-06 21:48:13
CT04585,P0065583,1,2024-04-01 15:28:15
CT04405,P0306852,1,2024-04-01 02:30:05
CT02487,P0162162,1,2024-04-13 03:26:33
CT02313,P0332720,2,2024-04-09 15:03:24
CT00592,P0347532,2,2024-04-03 22:13:42
CT05214,P0088416,1,2024-04-01 20:16:16
CT05311,P0114121,1,2024-04-04 04:59:18
CT06085,P0223915,1,2024-04-03 16:40:25
CT01128,P0347449,7,2024-04-09 04:53:43
CT02203,P0196621,1,2024-04-12 05:24:15
CT02117,P0231705,1,2024-04-11 21:32:49
CT02496,P0280847,1,2024-04-11 21:51:52
CT00610,P0331520,1,2024-04-09 20:03:00
CT04484,P0308675,1,2024-04-08 04:32:28
CT05351,P0283065,1,2024-04-09 02:39:39
CT04849,P0374293,1,2024-04-06 20:01:20
CT02467,P0191331,1,2024-04-09 16:37:14
CT05652,P0194469,2,2024-04-14 09:45:09
CT00681,P0196373,1,2024-04-08 02:21:53
CT03930,P0134081,2,2024-04-07 07:33:31
CT02050,P0125854,1,2024-04-05 21:40:41
CT05982,P0379503,2,2024-04-11 08:57:47
CT04825,P0105506,1,2024-04-06 01:28:13
CT02887,P0069251,1,2024-04-12 18:58:15
CT02663,P0360562,1,2024-04-02 10:45:05
CT02130,P0136341,1,2024-04-12 05:52:05
CT06363,P0059905,5,2024-04-09 22:15:28
CT02215,P0216085,3,2024-04-06 16:12:35
CT01693,P0022536,1,2024-04-03 11:40:16
CT02024,P0043983,4,2024-04-09 18:41:17
CT03206,P0071151,1,2024-04-10 20:04:06
CT01730,P0048526,2,2024-04-08 22:29:29
CT00557,P0229052,1,2024-04-13 18:42:22
CT01661,P0381219,5,2024-04-12 08:02:59
CT06352,P0318548,1,2024-04-01 19:19:47
CT00285,P0032257,1,2024-04-10 14:52:43
CT04401,P0367352,1,2024-04-06 14:34:17
CT03814,P0236939,1,2024-04-07 00:30:22
CT02481,P0013655,1,2024-04-10 01:28:30
CT05346,P0102333,1,2024-04-03 12:43:50
CT00588,P0100259,1,2024-04-10 13:44:31
CT06170,P0302153,1,2024-04-14 14:42:46
CT01520,P0242661,1,2024-04-01 05:21:19
CT01403,P0358963,1,2024-04-12 16:54:42
CT05239,P0153219,1,2024-04-08 01:22:47
CT05729,P0338117,1,2024-04-13 02:59:52
CT06144,P0066477,1,2024-04-04 04:39:55
CT05191,P0238879,1,2024-04-07 02:52:57
CT04567,P0064331,1,2024-04-11 16:08:41
CT05300,P0023779,1,2024-04-14 12:24:30
CT05483,P0161020,1,2024-04-05 13:18:47
CT03168,P0047233,4,2024-04-04 00:31:18
CT02232,P0232348,1,2024-04-09 23:08:12
CT06064,P0065682,1,2024-04-02 03:21:08
CT05651,P0288073,1,2024-04-13 08:59:07
CT01848,P0053216,2,2024-04-05 21:39:18
CT05869,P0057104,2,2024-04-07 03:46:40
CT00638,P0028032,1,2024-04-02 07:37:57
CT00024,P0111931,1,2024-04-12 11:31:56
CT05546,P0223176,1,2024-04-07 23:37:16
CT04079,P0300421,1,2024-04-09 10:30:04
CT06135,P0366447,1,2024-04-13 21:22:37
CT04707,P0091770,3,2024-04-04 11:20:38
CT05303,P0253902,2,2024-04-12 17:58:07
CT05294,P0325107,1,2024-04-09 19:48:36
CT04217,P0322209,2,2024-04-14 01:32:11
CT03244,P0345262,1,2024-04-04 19:33:57
CT05207,P0089996,2,2024-04-05 20:07:25
CT03082,P0338817,2,2024-04-10 13:38:25
CT03947,P0348731,1,2024-04-14 14:17:39
CT02042,P0107001,1,2024-04-06 06:18:04
CT01461,P0302665,2,2024-04-08 14:51:55
CT03596,P0157190,1,2024-04-05 13:18:52
CT05574,P0140520,1,2024-04-06 02:25:19
CT03488,P0055870,2,2024-04-11 15:55:57
CT05869,P0198124,1,2024-04-09 08:09:59
CT00555,P0252917,2,2024-04-01 08:09:09
CT01715,P0298554,1,2024-04-11 14:12:45
CT01892,P0327272,1,2024-04-06 01:18:40
CT02482,P0366493,2,2024-04-05 05:49:58
CT02774,P0155267,1,2024-04-13 11:33:38
CT04049,P0187953,2,2024-04-14 19:30:00
CT06275,P0293187,2,2024-04-13 00:35:06
CT04174,P0315916,3,2024-04-08 16:00:49
CT03640,P0162087,1,2024-04-03 19:51:45
CT05645,P0291839,1,2024-04-11 15:15:03
CT00634,P0371746,1,2024-04-08 20:53:35
CT02248,P0201172,1,2024-04-14 12:27:25
CT00588,P0281459,1,2024-04-11 06:08:43
CT04123,P0345199,2,2024-04-08 14:06:38
CT01318,P0012550,1,2024-04-03 04:08:32
CT05910,P0197073,1,2024-04-02 11:26:35
CT06485,P0104594,2,2024-04-07 06:38:49
CT02514,P0263565,1,2024-04-14 22:31:22
CT02406,P0096420,1,2024-04-10 11:23:36
CT03844,P0020629,3,2024-04-07 08:14:16
CT05653,P0064456,1,2024-04-07 03:51:58
CT02258,P0010103,1,2024-04-02 12:26:23
CT02388,P0341113,1,2024-04-07 01:31:32
CT04938,P0372561,2,2024-04-05 16:47:23
CT01815,P0363754,1,2024-04-10 20:54:07
CT03780,P0066699,1,2024-04-11 06:38:45
CT04518,P0367933,3,2024-04-07 08:15:50
CT03033,P0107631,1,2024-04-05 18:47:45
CT01123,P0309669,1,2024-04-10 20:22:25
CT00039,P0036050,1,2024-04-13 12:19:22
CT00313,P0111602,1,2024-04-10 09:54:06
CT01817,P0378391,1,2024-04-07 02:14:29
CT03973,P0244777,3,2024-04-03 19:07:52
CT04573,P0204228,1,2024-04-11 07:25:09
CT03103,P0191966,1,2024-04-12 01:54:46
CT00516,P0333446,1,2024-04-03 14:43:50
CT04490,P0092064,8,2024-04-12 10:08:16
CT03400,P0046806,3,2024-04-10 08:32:17
CT04649,P0376431,1,2024-04-04 12:17:51
CT00684,P0289776,2,2024-04-12 05:32:11
CT06001,P0197946,3,2024-04-09 02:42:18
CT05511,P0078249,9,2024-04-03 05:21:55
CT05518,P0275028,1,2024-04-04 21:28:35
CT06101,P0115487,1,2024-04-14 23:22:05
CT04401,P0117816,1,2024-04-07 09:00:20
CT01993,P0130107,1,2024-04-04 09:05:12
CT06013,P0255529,2,2024-04-09 06:44:31
CT03958,P0059357,1,2024-04-11 04:35:18
CT03875,P0020290,2,2024-04-01 04:14:14
CT02687,P0091172,1,2024-04-10 17:32:53
CT06475,P0067456,1,2024-04-04 07:45:53
CT05866,P0173592,3,2024-04-06 14:23:29
CT05975,P0345817,1,2024-04-09 17:07:21
CT00678,P0281347,1,2024-04-03 05:49:10
CT02097,P0046005,1,2024-04-05 15:59:48
CT03716,P0063644,1,2024-04-13 17:39:57
CT06127,P0086233,1,2024-04-13 02:07:46
CT04424,P0232824,1,2024-04-01 23:14:06
CT02704,P0091304,1,2024-04-03 21:52:08
CT04997,P0266398,1,2024-04-05 05:48:47
CT06449,P0033333,7,2024-04-12 22:39:01
CT04509,P0343915,5,2024-04-06 04:27:49
CT03951,P0193682,2,2024-04-13 21:14:49
CT06197,P0218627,1,2024-04-08 12:53:31
CT02731,P0140548,1,2024-04-10 22:10:35
CT05630,P0320951,2,2024-04-03 03:57:26
CT01421,P0178876,3,2024-04-06 11:05:50
CT00177,P0176605,1,2024-04-06 15:24:08
CT02452,P0148911,2,2024-04-06 07:58:34
CT06136,P0009493,1,2024-04-12 16:20:13
CT01668,P0144728,1,2024-04-03 07:08:41
CT01128,P0373900,2,2024-04-13 09:13:52
CT03968,P0070674,7,2024-04-08 13:27:34
CT06166,P0135819,3,2024-04-10 11:40:36
CT04480,P0304246,2,2024-04-11 09:03:31
CT06197,P0303196,1,2024-04-02 03:24:02
CT05664,P0308089,9,2024-04-14 07:35:46
CT03107,P0368866,3,2024-04-08 17:46:34
CT04159,P0380650,3,2024-04-12 10:45:03
CT05014,P0152855,3,2024-04-04 13:27:31
CT04728,P0338993,2,2024-04-12 06:47:22
CT00669,P0278351,1,2024-04-01 15:47:24
CT00305,P0283778,1,2024-04-09 16:31:44
CT03488,P0163012,1,2024-04-02 03:58:16
CT00879,P0094106,1,2024-04-14 01:23:34
CT04036,P0067433,1,2024-04-10 01:30:20
CT00735,P0198218,1,2024-04-06 05:26:11
CT00591,P0316755,2,2024-04-04 06:25:14
CT00901,P0153714,1,2024-04-07 10:17:15
CT01437,P0147933,3,2024-04-03 03:28:52
CT00535,P0104911,1,2024-04-02 15:18:48
CT03973,P0086676,1,2024-04-07 23:20:25
CT04909,P0041364,1,2024-04-12 08:15:48
CT05825,P0270081,1,2024-04-11 03:55:47
CT06280,P0025060,2,2024-04-08 00:01:39
CT00417,P0118574,3,2024-04-08 04:40:22
CT03098,P0017011,1,2024-04-14 11:57:28
CT05341,P0335429,1,2024-04-07 19:15:25
CT03747,P0278357,1,2024-04-08 17:04:30
CT04377,P0164776,1,2024-04-08 04:51:57
CT03025,P0186648,1,2024-04-05 16:27:29
CT01462,P0362453,1,2024-04-01 03:10:58
CT03515,P0372940,1,2024-04-02 06:15:36
CT03580,P0339476,1,2024-04-10 19:46:50
CT04034,P0063066,1,2024-04-10 04:10:41
CT02223,P0166789,1,2024-04-03 05:35:51
CT02758,P0012311,1,2024-04-07 01:40:58
CT04856,P0039378,1,2024-04-12 10:29:59
CT00106,P0369357,1,2024-04-10 02:06:04
CT01332,P0359924,1,2024-04-02 21:14:43
CT02185,P0026578,2,2024-04-14 13:59:47
CT02222,P0037013,1,2024-04-12 00:22:31
CT00705,P0075774,3,2024-04-14 11:11:25
CT03547,P0339600,1,2024-04-06 02:34:34
CT03584,P0083795,1,2024-04-10 11:49:44
CT03780,P0215585,1,2024-04-13 21:26:54
CT04293,P0304808,10,2024-04-13 01:06:42
CT03233,P0155889,1,2024-04-06 17:30:57
CT01567,P0207524,1,2024-04-12 10:26:32
CT03462,P0233726,1,2024-04-02 17:51:43
CT02001,P0132051,1,2024-04-06 16:28:22
CT06075,P0274499,8,2024-04-07 06:50:52
CT05421,P0055935,1,2024-04-01 18:46:38
CT02114,P0032073,2,2024-04-01 00:32:45
CT01790,P0085523,1,2024-04-07 16:01:52
CT05423,P0339377,1,2024-04-08 23:19:37
CT03221,P0217873,1,2024-04-11 20:48:14
CT05573,P0074150,2,2024-04-10 09:06:59
CT04931,P0228486,1,2024-04-10 09:43:27
CT05919,P0158130,1,2024-04-13 03:28:49
CT02567,P0026513,1,2024-04-05 02:29:26
CT04867,P0348928,5,2024-04-03 02:52:16
CT04202,P0320667,1,2024-04-08 18:52:38
CT06224,P0064357,1,2024-04-01 21:46:09
CT00001,P0347777,1,2024-04-12 18:00:40
CT02265,P0223611,1,2024-04-09 20:37:25
CT02431,P0109160,3,2024-04-02 13:09:43
CT03046,P0362544,2,2024-04-10 18:53:43
CT05929,P0315288,2,2024-04-10 14:41:06
CT05503,P0357190,1,2024-04-09 03:04:49
CT02272,P0090410,1,2024-04-08 17:39:51
CT05795,P0171482,1,2024-04-01 07:41:31
CT05260,P0028045,1,2024-04-08 04:36:15
CT06017,P0013573,8,2024-04-11 19:13:50
CT05102,P0202835,1,2024-04-04 01:06:59
CT00150,P0007617,1,2024-04-12 17:24:12
CT03245,P0168875,2,2024-04-08 20:43:12
CT04488,P0094516,1,2024-04-14 04:48:15
CT01771,P0295645,1,2024-04-13 13:00:27
CT03536,P0128622,3,2024-04-03 02:15:24
CT06451,P0023620,2,2024-04-14 19:50:09
CT04936,P0196914,1,2024-04-12 23:22:34
CT03413,P0039107,2,2024-04-02 09:50:58
CT02177,P0258930,2,2024-04-13 13:16:57
CT00218,P0266238,2,2024-04-10 18:02:06
CT02494,P0359919,1,2024-04-10 06:43:18
CT03421,P0373728,2,2024-04-02 14:49:27
CT02722,P0331647,1,2024-04-01 18:15:38
CT02237,P0093972,1,2024-04-08 12:24:51
CT03971,P0320001,1,2024-04-06 10:23:23
CT05171,P0067191,1,2024-04-07 16:40:54
CT02873,P0266575,3,2024-04-05 23:22:36
CT01738,P0306214,3,2024-04-14 12:02:39
CT03094,P0321147,1,2024-04-01 00:30:12
CT06134,P0094103,1,2024-04-10 20:11:51
CT02424,P0077303,2,2024-04-02 09:59:33
CT00950,P0147728,7,2024-04-03 20:14:56
CT00765,P0184153,1,2024-04-13 20:41:16
CT03672,P0010131,3,2024-04-01 11:38:13
CT01984,P0020201,1,2024-04-13 20:58:57
CT01220,P0358363,1,2024-04-11 18:12:27
CT05350,P0212988,1,2024-04-06 01:25:55
CT02094,P0233402,1,2024-04-13 20:36:27
CT00485,P0118393,1,2024-04-04 15:47:37
CT05119,P0297952,1,2024-04-04 11:49:47
CT00174,P0085192,3,2024-04-10 02:09:07
CT03302,P0167643,1,2024-04-13 22:49:49
CT05516,P0381219,1,2024-04-03 09:48:18
CT00949,P0353025,1,2024-04-07 17:02:35
CT00485,P0122435,1,2024-04-08 12:41:26
CT03042,P0115543,1,2024-04-14 14:24:01
CT02715,P0309365,1,2024-04-13 14:57:35
CT00880,P0290267,2,2024-04-03 14:41:25
CT01444,P0326724,2,2024-04-13 07:13:32
CT02976,P0178116,3,2024-04-06 19:01:40
CT04732,P0362939,2,2024-04-13 05:31:31
