refund_id,purchase_id,refund_reason,refund_amount,refund_status,refund_money,last_update
RF0002995,PR0005071,Item not as described,1,pending,19.15,2024-06-28 21:01:21
RF0002996,PR0004996,Item not as described,2,pending,45.48,2024-06-17 09:47:12
RF0002997,PR0005066,7-day no-reason return (primary option),1,pending,37.11,2024-06-25 06:03:56
RF0002998,PR0004901,7-day no-reason return (primary option),1,pending,1.8,2024-06-29 22:56:26
RF0002999,PR0005098,7-day no-reason return (primary option),1,pending,22.74,2024-06-25 23:51:11
RF0003000,PR0005114,Wrong/incorrect order fulfillment,1,pending,32.32,2024-06-17 02:15:29
RF0003001,PR0005124,7-day no-reason return (primary option),4,pending,57.44,2024-06-20 16:54:31
RF0003002,PR0005061,7-day no-reason return (primary option),2,pending,71.84,2024-06-26 07:50:55
RF0003003,PR0005007,7-day no-reason return (primary option),2,pending,58.68,2024-06-16 18:17:15
RF0003004,PR0005050,Item not as described,1,pending,16.75,2024-06-16 05:05:55
RF0003005,PR0004853,7-day no-reason return (primary option),2,pending,47.88,2024-06-18 04:06:57
RF0003006,PR0004871,7-day no-reason return (primary option),1,pending,19.15,2024-06-30 19:03:27
RF0003007,PR0004991,7-day no-reason return (primary option),1,pending,10.74,2024-06-18 19:45:40
RF0003008,PR0004976,Logistics / Unboxing issues,1,pending,1197.59,2024-06-24 00:50:20
RF0003009,PR0005157,Wrong/incorrect order fulfillment,2,pending,33.5,2024-06-23 01:23:30
RF0003010,PR0004903,Wrong/incorrect order fulfillment,1,pending,20.35,2024-06-28 07:26:52
RF0003011,PR0004959,Item not as described,1,pending,20.35,2024-06-30 14:03:58
RF0003012,PR0004915,Other personal reasons,1,pending,41.9,2024-06-27 14:36:48
RF0003013,PR0005121,7-day no-reason return (primary option),1,pending,19.15,2024-06-26 20:24:22
RF0003014,PR0004884,7-day no-reason return (primary option),1,pending,5.98,2024-06-20 19:05:46
RF0003015,PR0005027,Product quality issues,2,pending,11.96,2024-06-18 23:41:53
RF0003016,PR0005185,Logistics / Unboxing issues,4,pending,47.84,2024-06-18 02:47:47
RF0003017,PR0005083,Product quality issues,2,pending,4.04,2024-06-19 00:34:49
RF0003018,PR0004960,7-day no-reason return (primary option),1,pending,7.16,2024-06-20 11:54:10
RF0003019,PR0005022,Product quality issues,2,pending,167.64,2024-06-24 22:43:20
RF0003020,PR0005221,Wrong/incorrect order fulfillment,1,pending,23.94,2024-06-27 04:29:31
RF0003021,PR0005103,Product quality issues,1,pending,11.96,2024-06-22 07:25:30
RF0003022,PR0004929,7-day no-reason return (primary option),1,pending,40.12,2024-06-28 20:02:20
RF0003023,PR0004904,7-day no-reason return (primary option),1,pending,2.38,2024-06-23 00:35:40
RF0003024,PR0004957,Wrong/incorrect order fulfillment,1,pending,17.95,2024-06-26 12:31:05
RF0003025,PR0005165,Product quality issues,1,pending,11.96,2024-06-30 01:28:18
RF0003026,PR0005220,7-day no-reason return (primary option),1,pending,17.95,2024-06-17 19:27:08
RF0003027,PR0005068,7-day no-reason return (primary option),1,pending,10.92,2024-06-27 06:07:17
RF0003028,PR0005168,Logistics / Unboxing issues,2,pending,19.3,2024-06-17 05:55:17
RF0003029,PR0004899,Other personal reasons,3,pending,35.85,2024-06-25 14:08:06
RF0003030,PR0005063,Product quality issues,1,pending,10.17,2024-06-26 10:58:46
RF0003031,PR0004926,Product quality issues,5,pending,29.9,2024-06-24 18:58:28
RF0003032,PR0005108,Item not as described,1,pending,11.96,2024-06-22 08:59:53
RF0003033,PR0005129,Logistics / Unboxing issues,1,pending,45.5,2024-06-16 16:25:14
RF0003034,PR0004998,7-day no-reason return (primary option),1,pending,16.75,2024-06-24 19:49:22
RF0003035,PR0005169,7-day no-reason return (primary option),1,pending,283.8,2024-06-27 19:30:31
RF0003036,PR0005120,Item not as described,1,pending,87.19,2024-06-18 17:45:12
RF0003037,PR0005042,7-day no-reason return (primary option),1,pending,21.56,2024-06-16 09:28:11
RF0003038,PR0005249,7-day no-reason return (primary option),1,pending,94.6,2024-06-24 16:03:18
RF0003039,PR0004936,7-day no-reason return (primary option),2,pending,16.74,2024-06-25 07:23:16
RF0003040,PR0004971,Product quality issues,1,pending,191.5,2024-06-19 19:37:41
RF0003041,PR0004921,Logistics / Unboxing issues,1,pending,7.17,2024-06-29 11:51:14
RF0003042,PR0004950,Item not as described,1,pending,23.94,2024-06-30 01:44:02
RF0003043,PR0005188,Logistics / Unboxing issues,1,pending,23.94,2024-06-25 07:19:38
RF0003044,PR0004988,7-day no-reason return (primary option),1,pending,13.11,2024-06-20 17:10:04
RF0003045,PR0005161,Product quality issues,3,pending,31.08,2024-06-19 04:02:46
RF0003046,PR0005141,Product quality issues,1,pending,238.32,2024-06-18 08:02:18
RF0003047,PR0005024,7-day no-reason return (primary option),1,pending,23.94,2024-06-16 00:38:40
RF0003048,PR0005104,Wrong/incorrect order fulfillment,1,pending,14.36,2024-06-26 00:41:32
RF0003049,PR0005059,Wrong/incorrect order fulfillment,1,pending,690.4,2024-06-29 23:03:24
RF0003050,PR0005034,7-day no-reason return (primary option),1,pending,18.55,2024-06-29 21:42:41
RF0003051,PR0005255,Product quality issues,1,pending,1.15,2024-06-20 03:30:05
RF0003052,PR0004940,Product quality issues,1,pending,131.72,2024-06-27 18:22:19
RF0003053,PR0005046,7-day no-reason return (primary option),1,pending,16.99,2024-06-23 18:15:04
RF0003054,PR0005187,7-day no-reason return (primary option),1,pending,26.34,2024-06-25 03:30:15
RF0003055,PR0005000,Wrong/incorrect order fulfillment,1,pending,41.32,2024-06-21 20:05:35
RF0003056,PR0005031,7-day no-reason return (primary option),2,pending,11.96,2024-06-28 19:23:45
RF0003057,PR0004975,7-day no-reason return (primary option),1,pending,5.98,2024-06-18 16:43:49
RF0003058,PR0005149,Product quality issues,1,pending,59.87,2024-06-26 15:38:44
RF0003059,PR0005213,7-day no-reason return (primary option),1,pending,21.54,2024-06-26 14:30:49
RF0003060,PR0005005,7-day no-reason return (primary option),1,pending,19.15,2024-06-25 15:18:13
RF0003061,PR0005003,Product quality issues,2,pending,35.9,2024-06-27 11:13:09
RF0003062,PR0005115,Product quality issues,1,pending,17.95,2024-06-27 03:51:22
RF0003063,PR0005203,7-day no-reason return (primary option),2,pending,21.54,2024-06-19 02:25:38
RF0003064,PR0005156,7-day no-reason return (primary option),1,pending,213.17,2024-06-25 04:55:21
RF0003065,PR0005297,7-day no-reason return (primary option),1,pending,5.39,2024-06-19 22:32:31
RF0003066,PR0005055,7-day no-reason return (primary option),1,pending,65.81,2024-06-21 05:50:36
RF0003067,PR0005015,Logistics / Unboxing issues,1,pending,24.9,2024-06-28 02:41:52
RF0003068,PR0005293,Logistics / Unboxing issues,1,pending,189.68,2024-06-29 11:15:27
RF0003069,PR0005145,Item not as described,1,pending,35.92,2024-06-21 08:03:33
RF0003070,PR0005272,7-day no-reason return (primary option),1,pending,17.96,2024-06-17 04:07:47
RF0003071,PR0005236,Item not as described,1,pending,14.36,2024-06-25 05:19:11
RF0003072,PR0005246,7-day no-reason return (primary option),1,pending,14.36,2024-06-20 01:47:06
RF0003073,PR0005100,7-day no-reason return (primary option),1,pending,29.93,2024-06-27 22:47:39
RF0003074,PR0005154,Other personal reasons,1,pending,4.78,2024-06-23 15:11:39
RF0003075,PR0005254,7-day no-reason return (primary option),1,pending,8.37,2024-06-24 17:41:34
RF0003076,PR0005197,7-day no-reason return (primary option),2,pending,107.76,2024-06-17 22:52:52
RF0003077,PR0005119,Wrong/incorrect order fulfillment,1,pending,119.75,2024-06-25 03:01:30
RF0003078,PR0005170,7-day no-reason return (primary option),2,pending,19.14,2024-06-18 19:04:03
RF0003079,PR0005163,Item not as described,1,pending,5.98,2024-06-23 18:41:54
RF0003080,PR0005271,7-day no-reason return (primary option),1,pending,59.87,2024-06-27 13:07:26
RF0003081,PR0005160,Product quality issues,1,pending,5.98,2024-06-29 00:56:21
RF0003082,PR0005195,7-day no-reason return (primary option),1,pending,4.79,2024-06-28 05:11:37
RF0003083,PR0005258,Wrong/incorrect order fulfillment,1,pending,11.96,2024-06-22 22:29:51
RF0003084,PR0005304,7-day no-reason return (primary option),2,pending,26.32,2024-06-27 01:55:11
RF0003085,PR0005023,7-day no-reason return (primary option),1,pending,10.78,2024-06-20 17:06:17
RF0003086,PR0005330,7-day no-reason return (primary option),1,pending,3.59,2024-06-26 18:53:18
RF0003087,PR0005315,Product quality issues,2,pending,23.92,2024-06-29 08:09:00
RF0003088,PR0005122,Wrong/incorrect order fulfillment,1,pending,24.22,2024-06-24 01:00:36
RF0003089,PR0005112,Item not as described,1,pending,36.86,2024-06-22 06:37:52
RF0003090,PR0005319,7-day no-reason return (primary option),1,pending,17.95,2024-06-27 18:39:09
RF0003091,PR0005058,7-day no-reason return (primary option),1,pending,23.94,2024-06-19 22:28:18
RF0003092,PR0005268,Wrong/incorrect order fulfillment,1,pending,15.45,2024-06-18 11:22:36
RF0003093,PR0005075,Product quality issues,1,pending,2.16,2024-06-29 14:00:42
RF0003094,PR0005148,Product quality issues,1,pending,5.17,2024-06-21 23:08:25
RF0003095,PR0005235,7-day no-reason return (primary option),1,pending,11.96,2024-06-23 21:21:50
RF0003096,PR0005289,Logistics / Unboxing issues,1,pending,53.83,2024-06-22 08:35:49
RF0003097,PR0005230,7-day no-reason return (primary option),2,pending,95.78,2024-06-22 00:14:42
RF0003098,PR0005274,Product quality issues,1,pending,53.88,2024-06-23 20:44:17
RF0003099,PR0005305,7-day no-reason return (primary option),1,pending,3.58,2024-06-21 15:45:08
RF0003100,PR0005243,7-day no-reason return (primary option),1,pending,87.52,2024-06-29 06:33:09
RF0003101,PR0005087,Wrong/incorrect order fulfillment,1,pending,11.98,2024-06-19 11:39:50
RF0003102,PR0005040,Other personal reasons,1,pending,26.23,2024-06-26 18:30:08
RF0003103,PR0005130,Product quality issues,1,pending,7.17,2024-06-18 07:54:42
RF0003104,PR0005278,Wrong/incorrect order fulfillment,1,pending,11.96,2024-06-24 15:03:42
RF0003105,PR0005193,7-day no-reason return (primary option),1,pending,13.47,2024-06-22 11:50:54
RF0003106,PR0005205,7-day no-reason return (primary option),1,pending,11.96,2024-06-25 23:59:32
RF0003107,PR0005065,7-day no-reason return (primary option),2,pending,23.92,2024-06-29 23:08:01
RF0003108,PR0005336,Product quality issues,2,pending,19.14,2024-06-20 03:45:07
RF0003109,PR0005338,Wrong/incorrect order fulfillment,1,pending,31.13,2024-06-21 10:07:29
RF0003110,PR0005365,Logistics / Unboxing issues,1,pending,155.69,2024-06-22 16:38:33
RF0003111,PR0005333,7-day no-reason return (primary option),1,pending,32.32,2024-06-30 06:29:13
RF0003112,PR0005214,7-day no-reason return (primary option),2,pending,19.14,2024-06-26 07:09:46
RF0003113,PR0005138,Logistics / Unboxing issues,1,pending,4.79,2024-06-30 03:12:21
RF0003114,PR0005267,Wrong/incorrect order fulfillment,1,pending,55.08,2024-06-16 08:13:40
RF0003115,PR0005279,7-day no-reason return (primary option),4,pending,33.48,2024-06-17 22:12:26
RF0003116,PR0005131,Item not as described,2,pending,5.24,2024-06-21 18:04:41
RF0003117,PR0005158,7-day no-reason return (primary option),2,pending,11.96,2024-06-30 03:06:07
RF0003118,PR0005072,7-day no-reason return (primary option),1,pending,17.95,2024-06-30 04:34:00
RF0003119,PR0005207,Item not as described,1,pending,8.37,2024-06-17 00:43:42
RF0003120,PR0005261,7-day no-reason return (primary option),1,pending,26.34,2024-06-24 13:58:08
RF0003121,PR0005201,7-day no-reason return (primary option),1,pending,45.65,2024-06-22 00:33:02
RF0003122,PR0005144,Wrong/incorrect order fulfillment,1,pending,7.76,2024-06-20 07:40:30
RF0003123,PR0005232,Logistics / Unboxing issues,1,pending,5.98,2024-06-21 10:17:18
RF0003124,PR0005096,7-day no-reason return (primary option),1,pending,59.82,2024-06-26 01:45:53
RF0003125,PR0005245,Item not as described,1,pending,256.29,2024-06-16 10:27:30
RF0003126,PR0005200,Product quality issues,1,pending,2.98,2024-06-21 09:21:11
RF0003127,PR0005287,Other personal reasons,1,pending,17.95,2024-06-25 06:43:29
RF0003128,PR0005275,Product quality issues,3,pending,79.02,2024-06-23 08:23:24
RF0003129,PR0005313,Wrong/incorrect order fulfillment,3,pending,89.79,2024-06-16 07:38:34
RF0003130,PR0005317,Wrong/incorrect order fulfillment,1,pending,9.57,2024-06-17 16:03:09
RF0003131,PR0005396,7-day no-reason return (primary option),1,pending,215.56,2024-06-25 13:02:32
RF0003132,PR0005372,Product quality issues,1,pending,20.35,2024-06-16 12:54:50
RF0003133,PR0005217,7-day no-reason return (primary option),1,pending,23.94,2024-06-17 20:33:38
RF0003134,PR0005311,7-day no-reason return (primary option),2,pending,215.54,2024-06-17 15:43:47
RF0003135,PR0005262,7-day no-reason return (primary option),1,pending,5.86,2024-06-26 16:50:38
RF0003136,PR0005118,Logistics / Unboxing issues,1,pending,11.96,2024-06-26 04:04:49
RF0003137,PR0005077,Other personal reasons,1,pending,21.54,2024-06-26 21:26:19
RF0003138,PR0005107,Wrong/incorrect order fulfillment,1,pending,39.46,2024-06-18 00:01:55
RF0003139,PR0005147,Wrong/incorrect order fulfillment,1,pending,23.94,2024-06-23 08:25:58
RF0003140,PR0005326,7-day no-reason return (primary option),1,pending,35.93,2024-06-30 03:14:00
RF0003141,PR0005229,7-day no-reason return (primary option),1,pending,35.93,2024-06-16 23:25:55
RF0003142,PR0005113,Logistics / Unboxing issues,2,pending,20.88,2024-06-30 01:20:52
RF0003143,PR0005280,7-day no-reason return (primary option),1,pending,11.96,2024-06-29 05:07:34
RF0003144,PR0005260,Product quality issues,1,pending,31.13,2024-06-23 12:30:13
RF0003145,PR0005283,7-day no-reason return (primary option),2,pending,62.26,2024-06-20 16:55:53
RF0003146,PR0005228,7-day no-reason return (primary option),1,pending,21.56,2024-06-23 15:10:50
RF0003147,PR0005092,7-day no-reason return (primary option),1,pending,8.97,2024-06-23 11:39:44
RF0003148,PR0005397,7-day no-reason return (primary option),2,pending,45.48,2024-06-16 17:34:05
RF0003149,PR0005091,7-day no-reason return (primary option),2,pending,11.96,2024-06-21 00:11:18
RF0003150,PR0005191,Product quality issues,2,pending,344.88,2024-06-28 00:23:42
RF0003151,PR0005386,7-day no-reason return (primary option),1,pending,29.93,2024-06-27 16:02:22
RF0003152,PR0005166,7-day no-reason return (primary option),2,pending,3.72,2024-06-22 15:10:22
RF0003153,PR0005199,7-day no-reason return (primary option),1,pending,11.96,2024-06-23 19:59:21
RF0003154,PR0005186,7-day no-reason return (primary option),1,pending,14.36,2024-06-21 15:18:49
RF0003155,PR0005284,Item not as described,1,pending,51.72,2024-06-20 19:01:28
RF0003156,PR0005172,Product quality issues,1,pending,218.68,2024-06-21 17:32:50
RF0003157,PR0005139,7-day no-reason return (primary option),2,pending,55.06,2024-06-30 05:54:55
RF0003158,PR0005401,Product quality issues,2,pending,23.92,2024-06-19 08:42:23
RF0003159,PR0005366,Product quality issues,1,pending,27.53,2024-06-16 20:54:29
RF0003160,PR0005194,Wrong/incorrect order fulfillment,1,pending,16.53,2024-06-24 23:42:22
RF0003161,PR0005341,7-day no-reason return (primary option),1,pending,8.37,2024-06-25 07:56:16
RF0003162,PR0005358,7-day no-reason return (primary option),1,pending,35.92,2024-06-30 02:00:06
RF0003163,PR0005310,7-day no-reason return (primary option),1,pending,19.15,2024-06-29 22:28:54
RF0003164,PR0005375,Logistics / Unboxing issues,1,pending,15.51,2024-06-20 09:34:01
RF0003165,PR0005134,7-day no-reason return (primary option),2,pending,14.34,2024-06-17 20:23:09
RF0003166,PR0005301,Item not as described,2,pending,35.9,2024-06-29 12:25:05
RF0003167,PR0005215,Other personal reasons,3,pending,100.56,2024-06-30 10:32:33
RF0003168,PR0005153,7-day no-reason return (primary option),1,pending,4.78,2024-06-16 13:14:10
RF0003169,PR0005433,Other personal reasons,3,pending,161.64,2024-06-19 17:33:56
RF0003170,PR0005354,Other personal reasons,1,pending,11.96,2024-06-19 17:02:00
RF0003171,PR0005225,Wrong/incorrect order fulfillment,1,pending,8.37,2024-06-21 06:40:15
RF0003172,PR0005222,7-day no-reason return (primary option),1,pending,22.74,2024-06-22 12:10:08
RF0003173,PR0005380,7-day no-reason return (primary option),1,pending,23.94,2024-06-20 14:52:13
RF0003174,PR0005211,Wrong/incorrect order fulfillment,1,pending,7.77,2024-06-17 14:55:06
RF0003175,PR0005455,7-day no-reason return (primary option),1,pending,19.15,2024-06-21 18:57:09
RF0003176,PR0005383,7-day no-reason return (primary option),1,pending,14.36,2024-06-22 05:39:17
RF0003177,PR0005307,7-day no-reason return (primary option),2,pending,47.88,2024-06-19 02:11:11
RF0003178,PR0005181,7-day no-reason return (primary option),1,pending,10.77,2024-06-17 21:56:25
RF0003179,PR0005210,7-day no-reason return (primary option),1,pending,7.98,2024-06-18 01:08:33
RF0003180,PR0005462,7-day no-reason return (primary option),1,pending,17.95,2024-06-29 06:24:02
RF0003181,PR0005367,Item not as described,1,pending,10.89,2024-06-21 08:14:03
RF0003182,PR0005171,7-day no-reason return (primary option),2,pending,16.74,2024-06-30 17:39:34
RF0003183,PR0005369,7-day no-reason return (primary option),1,pending,8.12,2024-06-26 08:12:37
RF0003184,PR0005389,Logistics / Unboxing issues,1,pending,17.96,2024-06-22 15:27:38
RF0003185,PR0005382,Product quality issues,3,pending,30.03,2024-06-20 22:44:58
RF0003186,PR0005322,7-day no-reason return (primary option),1,pending,8.37,2024-06-23 14:24:48
RF0003187,PR0005364,Product quality issues,2,pending,7.16,2024-06-24 14:04:21
RF0003188,PR0005323,7-day no-reason return (primary option),1,pending,11.96,2024-06-30 23:51:12
RF0003189,PR0005340,Other personal reasons,1,pending,29.93,2024-06-27 05:28:57
RF0003190,PR0005477,7-day no-reason return (primary option),1,pending,8.98,2024-06-21 02:05:08
RF0003191,PR0005328,Product quality issues,1,pending,15.56,2024-06-28 15:30:25
RF0003192,PR0005405,Logistics / Unboxing issues,1,pending,14.35,2024-06-17 05:59:00
RF0003193,PR0005385,Wrong/incorrect order fulfillment,1,pending,19.15,2024-06-26 21:29:28
