moderation_id,admin_id,product_id,action_type,reason,action_time
PM0019838,A00930,P0130868,approve,,2024-03-28 23:47:27
PM0019839,A05343,P0233903,approve,,2024-03-25 09:17:51
PM0019840,A00524,P0289473,approve,,2024-03-20 15:49:13
PM0019841,A01921,P0075763,approve,,2024-03-11 23:28:24
PM0019842,A04312,P0184098,approve,,2024-03-13 08:11:19
PM0019843,A03383,P0300290,approve,,2024-03-12 18:34:45
PM0019844,A04460,P0226645,approve,,2024-03-25 04:06:50
PM0019845,A03807,P0239062,approve,,2024-03-20 01:35:54
PM0019846,A00416,P0310619,approve,,2024-03-24 13:14:12
PM0019847,A02703,P0003063,approve,,2024-03-24 16:24:58
PM0019848,A04242,P0014703,approve,,2024-03-21 22:28:10
PM0019849,A01303,P0208191,approve,,2024-03-26 05:12:54
PM0019850,A05087,P0232689,approve,,2024-03-29 13:06:55
PM0019851,A01343,P0255459,approve,,2024-03-26 20:00:19
PM0019852,A04128,P0140268,approve,,2024-03-18 04:53:07
PM0019853,A05335,P0094086,approve,,2024-03-29 12:04:23
PM0019854,A04761,P0021560,approve,,2024-03-12 10:27:21
PM0019855,A02260,P0251098,approve,,2024-03-20 16:38:26
PM0019856,A04002,P0172252,approve,,2024-03-30 02:26:14
PM0019857,A02757,P0366473,approve,,2024-03-26 08:12:50
PM0019858,A04758,P0164715,approve,,2024-03-23 14:19:07
PM0019859,A00394,P0289647,approve,,2024-03-20 01:48:44
PM0019860,A00144,P0099086,approve,,2024-03-14 20:24:03
PM0019861,A01672,P0225242,approve,,2024-03-28 06:44:41
PM0019862,A04935,P0084154,approve,,2024-03-30 07:02:42
PM0019863,A04491,P0000692,approve,,2024-03-16 13:01:40
PM0019864,A00813,P0180090,approve,,2024-03-16 22:37:23
PM0019865,A04574,P0382009,approve,,2024-03-11 02:44:08
PM0019866,A03613,P0085553,approve,,2024-03-17 10:02:48
PM0019867,A04769,P0154775,approve,,2024-03-16 08:53:05
PM0019868,A04879,P0210048,approve,,2024-03-14 13:42:54
PM0019869,A03502,P0290762,approve,,2024-03-27 16:05:14
PM0019870,A00439,P0058702,approve,,2024-03-25 06:34:45
PM0019871,A03243,P0267302,approve,,2024-03-11 14:11:21
PM0019872,A01979,P0096763,approve,,2024-03-28 09:23:00
PM0019873,A00368,P0367687,approve,,2024-03-15 18:34:19
PM0019874,A04981,P0278808,approve,,2024-03-29 08:42:55
PM0019875,A04239,P0224126,approve,,2024-03-11 03:40:51
PM0019876,A04470,P0181161,approve,,2024-03-25 20:39:41
PM0019877,A01974,P0238094,approve,,2024-03-25 05:09:44
PM0019878,A04641,P0066237,approve,,2024-03-17 07:12:56
PM0019879,A00994,P0167057,approve,,2024-03-16 14:34:40
PM0019880,A02716,P0065185,approve,,2024-03-29 13:01:46
PM0019881,A01811,P0066974,approve,,2024-03-22 04:24:28
PM0019882,A01588,P0010487,approve,,2024-03-18 05:38:49
PM0019883,A00129,P0320407,approve,,2024-03-14 05:03:08
PM0019884,A02205,P0010391,approve,,2024-03-24 00:56:35
PM0019885,A01164,P0079063,approve,,2024-03-19 05:34:38
PM0019886,A04584,P0382494,approve,,2024-03-19 08:11:09
PM0019887,A03682,P0176772,approve,,2024-03-13 18:30:22
PM0019888,A04049,P0165774,approve,,2024-03-26 17:33:41
PM0019889,A03648,P0000007,approve,,2024-03-22 21:11:18
PM0019890,A05243,P0310075,approve,,2024-03-26 04:20:48
PM0019891,A02757,P0048824,approve,,2024-03-31 16:36:00
PM0019892,A04224,P0189029,approve,,2024-03-26 05:42:57
PM0019893,A04003,P0093735,approve,,2024-03-31 14:40:38
PM0019894,A05059,P0050072,approve,,2024-03-23 04:41:41
PM0019895,A01958,P0024756,approve,,2024-03-15 02:07:09
PM0019896,A03938,P0208351,approve,,2024-03-30 04:12:25
PM0019897,A02065,P0286661,approve,,2024-03-26 07:23:56
PM0019898,A02813,P0048295,approve,,2024-03-31 15:19:25
PM0019899,A00009,P0339047,approve,,2024-03-31 20:09:11
PM0019900,A04023,P0201360,approve,,2024-03-16 09:13:17
PM0019901,A03294,P0082018,approve,,2024-03-16 09:02:17
PM0019902,A04497,P0150582,approve,,2024-03-31 23:19:47
PM0019903,A00054,P0307958,approve,,2024-03-26 02:39:06
PM0019904,A04158,P0356175,approve,,2024-03-20 16:19:03
PM0019905,A04591,P0043909,approve,,2024-03-26 11:23:21
PM0019906,A00474,P0048922,approve,,2024-03-23 00:54:18
PM0019907,A04989,P0296746,approve,,2024-03-21 01:40:17
PM0019908,A04497,P0143540,approve,,2024-03-31 21:13:57
PM0019909,A04844,P0083305,approve,,2024-03-30 19:31:32
PM0019910,A04351,P0216509,approve,,2024-03-20 18:24:17
PM0019911,A04000,P0348336,approve,,2024-03-15 09:43:58
PM0019912,A01564,P0347682,approve,,2024-03-24 01:42:35
PM0019913,A04430,P0346307,approve,,2024-03-28 04:20:36
PM0019914,A03510,P0207602,approve,,2024-03-26 10:10:12
PM0019915,A03163,P0122113,approve,,2024-03-20 21:15:50
PM0019916,A03766,P0089300,approve,,2024-03-27 01:59:05
PM0019917,A01768,P0194308,approve,,2024-03-21 12:17:29
PM0019918,A05448,P0005358,approve,,2024-03-14 20:02:21
PM0019919,A00908,P0233547,approve,,2024-03-24 05:25:55
PM0019920,A02588,P0179770,approve,,2024-03-24 15:41:50
PM0019921,A00429,P0033320,approve,,2024-03-21 06:58:38
PM0019922,A01672,P0019066,approve,,2024-03-15 04:36:09
PM0019923,A04907,P0071446,approve,,2024-03-15 18:56:10
PM0019924,A01379,P0263694,approve,,2024-03-20 01:17:05
PM0019925,A04522,P0378364,approve,,2024-03-17 11:08:17
PM0019926,A01699,P0269686,approve,,2024-03-24 21:41:57
PM0019927,A01604,P0049662,approve,,2024-03-12 21:45:55
PM0019928,A02102,P0198466,approve,,2024-03-15 13:18:18
PM0019929,A03285,P0169794,approve,,2024-03-12 02:12:30
PM0019930,A00817,P0028751,approve,,2024-03-16 03:59:27
PM0019931,A01364,P0216373,approve,,2024-03-18 02:56:56
PM0019932,A04502,P0250282,approve,,2024-03-23 09:19:15
PM0019933,A01343,P0175815,approve,,2024-03-17 03:10:42
PM0019934,A03880,P0199174,approve,,2024-03-24 23:59:56
PM0019935,A02566,P0151970,approve,,2024-03-16 15:57:22
PM0019936,A04816,P0113918,approve,,2024-03-23 23:09:36
PM0019937,A00235,P0346526,approve,,2024-03-31 16:33:31
PM0019938,A03276,P0085766,approve,,2024-03-26 13:36:25
PM0019939,A04033,P0147387,approve,,2024-03-11 01:03:26
PM0019940,A02483,P0357350,approve,,2024-03-21 12:13:11
PM0019941,A03082,P0279240,approve,,2024-03-11 12:55:26
PM0019942,A02379,P0333705,approve,,2024-03-11 13:15:04
PM0019943,A01185,P0009018,approve,,2024-03-20 22:53:59
PM0019944,A03023,P0320111,approve,,2024-03-21 00:03:24
PM0019945,A02799,P0200026,approve,,2024-03-23 03:33:52
PM0019946,A01146,P0010336,approve,,2024-03-30 00:53:55
PM0019947,A01896,P0146230,approve,,2024-03-13 04:57:49
PM0019948,A02272,P0103677,approve,,2024-03-28 15:59:43
PM0019949,A05241,P0020238,approve,,2024-03-18 04:04:57
PM0019950,A05347,P0086679,approve,,2024-03-14 15:24:55
PM0019951,A03163,P0102333,approve,,2024-03-15 23:28:16
PM0019952,A03868,P0236329,approve,,2024-03-21 23:46:08
PM0019953,A03039,P0004917,approve,,2024-03-20 07:15:11
PM0019954,A04197,P0308798,approve,,2024-03-19 19:55:43
PM0019955,A04972,P0147351,approve,,2024-03-28 03:50:23
PM0019956,A01439,P0379652,approve,,2024-03-13 05:20:18
PM0019957,A03539,P0203860,approve,,2024-03-18 20:48:34
PM0019958,A04739,P0052563,approve,,2024-03-24 12:59:55
PM0019959,A00479,P0097262,approve,,2024-03-19 13:47:19
PM0019960,A05166,P0289517,approve,,2024-03-20 02:23:48
PM0019961,A01974,P0088112,approve,,2024-03-22 11:12:36
PM0019962,A00905,P0103763,approve,,2024-03-30 03:23:01
PM0019963,A04932,P0330227,approve,,2024-03-27 00:32:06
PM0019964,A01130,P0010557,approve,,2024-03-28 11:11:59
PM0019965,A01668,P0009016,approve,,2024-03-24 09:01:32
PM0019966,A03898,P0085681,approve,,2024-03-22 02:33:03
PM0019967,A04972,P0337134,approve,,2024-03-20 13:10:42
PM0019968,A02409,P0279532,approve,,2024-03-28 19:42:47
PM0019969,A03730,P0127017,approve,,2024-03-18 11:08:57
PM0019970,A01537,P0199631,approve,,2024-03-18 23:46:30
PM0019971,A02348,P0157242,approve,,2024-03-31 19:03:04
PM0019972,A04915,P0092279,approve,,2024-03-27 05:22:22
PM0019973,A04658,P0112067,approve,,2024-03-31 11:07:08
PM0019974,A01962,P0364009,approve,,2024-03-28 08:24:55
PM0019975,A01369,P0080288,approve,,2024-03-11 21:38:10
PM0019976,A03793,P0311165,approve,,2024-03-13 21:28:42
PM0019977,A01800,P0169782,approve,,2024-03-23 11:23:41
PM0019978,A01381,P0211452,approve,,2024-03-16 10:47:14
PM0019979,A02465,P0133909,approve,,2024-03-13 11:44:54
PM0019980,A00890,P0276371,approve,,2024-03-28 22:55:31
PM0019981,A03023,P0178790,approve,,2024-03-11 08:04:33
PM0019982,A02452,P0353943,approve,,2024-03-29 16:32:58
PM0019983,A02368,P0334998,approve,,2024-03-27 08:26:45
PM0019984,A00272,P0018861,approve,,2024-03-21 16:50:04
PM0019985,A01063,P0202291,approve,,2024-03-11 22:23:55
PM0019986,A04819,P0041493,approve,,2024-03-31 02:00:20
PM0019987,A01196,P0085471,approve,,2024-03-15 09:16:55
PM0019988,A00664,P0193053,approve,,2024-03-12 11:17:03
PM0019989,A01054,P0213928,approve,,2024-03-22 13:46:16
PM0019990,A05288,P0273620,approve,,2024-03-19 02:56:05
PM0019991,A00575,P0111745,approve,,2024-03-30 19:14:36
PM0019992,A01053,P0116911,approve,,2024-03-20 07:41:42
PM0019993,A04959,P0181614,approve,,2024-03-11 13:50:40
PM0019994,A05417,P0151246,approve,,2024-03-16 09:23:56
PM0019995,A04727,P0181113,approve,,2024-03-21 14:19:39
PM0019996,A04855,P0153657,approve,,2024-03-23 10:58:53
PM0019997,A05459,P0119211,approve,,2024-03-13 15:37:42
PM0019998,A02922,P0090315,approve,,2024-03-19 22:57:25
PM0019999,A02007,P0048804,approve,,2024-03-29 10:04:55
PM0020000,A01836,P0200548,approve,,2024-03-21 10:44:53
PM0020001,A02781,P0020534,approve,,2024-03-26 05:33:30
PM0020002,A01445,P0318197,approve,,2024-03-23 21:49:00
PM0020003,A03938,P0000984,approve,,2024-03-11 20:27:26
PM0020004,A05423,P0101706,approve,,2024-03-12 10:47:23
PM0020005,A02709,P0244044,approve,,2024-03-25 17:25:00
PM0020006,A05316,P0019282,approve,,2024-03-29 16:54:03
PM0020007,A05025,P0046229,approve,,2024-03-16 18:54:08
PM0020008,A04656,P0355624,approve,,2024-03-15 05:04:59
PM0020009,A00685,P0379588,approve,,2024-03-12 01:01:03
PM0020010,A04122,P0247601,approve,,2024-03-12 03:29:01
PM0020011,A03488,P0218610,approve,,2024-03-18 02:54:45
PM0020012,A01482,P0293700,approve,,2024-03-21 15:30:33
PM0020013,A02409,P0106213,approve,,2024-03-25 06:38:40
PM0020014,A01389,P0300197,approve,,2024-03-14 00:00:13
PM0020015,A00926,P0073683,approve,,2024-03-19 23:34:06
PM0020016,A00121,P0186003,approve,,2024-03-24 17:09:41
PM0020017,A00593,P0249613,approve,,2024-03-23 18:55:55
PM0020018,A05433,P0275510,approve,,2024-03-15 13:12:58
PM0020019,A02508,P0033025,approve,,2024-03-26 19:35:04
PM0020020,A01337,P0197423,approve,,2024-03-27 11:51:53
PM0020021,A00155,P0242871,approve,,2024-03-25 18:45:22
PM0020022,A04424,P0211889,approve,,2024-03-29 02:21:58
PM0020023,A05413,P0155564,approve,,2024-03-27 05:53:34
PM0020024,A01324,P0253482,approve,,2024-03-27 07:23:30
PM0020025,A04921,P0323122,approve,,2024-03-25 09:36:18
PM0020026,A01117,P0010338,approve,,2024-03-14 20:25:55
PM0020027,A05111,P0361368,approve,,2024-03-31 09:27:02
PM0020028,A02822,P0183325,approve,,2024-03-28 17:33:07
PM0020029,A04718,P0152928,approve,,2024-03-31 05:12:53
PM0020030,A05475,P0096903,approve,,2024-03-14 04:02:51
PM0020031,A02070,P0279413,approve,,2024-03-19 16:40:13
PM0020032,A01932,P0021279,approve,,2024-03-18 13:43:25
PM0020033,A05254,P0030613,approve,,2024-03-15 04:19:53
PM0020034,A00348,P0274096,approve,,2024-03-13 00:42:37
PM0020035,A04148,P0016848,approve,,2024-03-26 11:44:18
PM0020036,A05236,P0295153,approve,,2024-03-26 10:24:40
PM0020037,A00908,P0030986,approve,,2024-03-12 07:49:48
PM0020038,A02108,P0344271,approve,,2024-03-21 07:11:19
PM0020039,A00679,P0239238,approve,,2024-03-23 23:56:13
PM0020040,A00721,P0292663,approve,,2024-03-23 11:43:38
PM0020041,A01057,P0325542,approve,,2024-03-25 07:21:30
PM0020042,A02133,P0237205,approve,,2024-03-12 21:31:59
PM0020043,A03986,P0334266,approve,,2024-03-14 11:24:30
PM0020044,A01616,P0306116,approve,,2024-03-12 02:55:35
PM0020045,A02710,P0021009,approve,,2024-03-11 17:02:58
PM0020046,A05090,P0172294,approve,,2024-03-27 11:32:59
PM0020047,A04095,P0129814,approve,,2024-03-15 01:48:25
PM0020048,A00015,P0021233,approve,,2024-03-13 16:15:55
PM0020049,A00455,P0196278,approve,,2024-03-29 06:32:43
PM0020050,A04348,P0364339,approve,,2024-03-13 21:41:44
PM0020051,A03382,P0359561,approve,,2024-03-28 09:22:57
PM0020052,A01216,P0184590,approve,,2024-03-19 22:16:45
PM0020053,A02769,P0163018,approve,,2024-03-13 14:31:38
PM0020054,A02146,P0259177,approve,,2024-03-23 13:31:23
PM0020055,A03285,P0234731,approve,,2024-03-12 23:18:32
PM0020056,A02656,P0277807,approve,,2024-03-27 17:48:35
PM0020057,A01508,P0185793,approve,,2024-03-31 12:43:05
PM0020058,A00161,P0255141,approve,,2024-03-30 20:09:24
PM0020059,A05314,P0183276,approve,,2024-03-19 12:40:16
PM0020060,A04688,P0228066,approve,,2024-03-12 17:50:23
PM0020061,A01056,P0144729,approve,,2024-03-22 11:34:42
PM0020062,A03007,P0077178,approve,,2024-03-12 06:06:32
PM0020063,A05101,P0244817,approve,,2024-03-21 15:36:39
PM0020064,A03787,P0280522,approve,,2024-03-15 11:24:15
PM0020065,A01289,P0032437,approve,,2024-03-13 07:03:40
PM0020066,A00587,P0030534,approve,,2024-03-18 20:37:50
PM0020067,A00643,P0085525,approve,,2024-03-17 05:48:49
PM0020068,A05056,P0037013,approve,,2024-03-12 02:54:39
PM0020069,A00654,P0294089,approve,,2024-03-27 02:35:30
PM0020070,A02526,P0042262,approve,,2024-03-13 20:54:02
PM0020071,A03044,P0271071,approve,,2024-03-12 13:11:11
PM0020072,A02164,P0109169,approve,,2024-03-13 10:42:46
PM0020073,A03000,P0181148,approve,,2024-03-29 21:02:13
PM0020074,A03139,P0001582,approve,,2024-03-13 13:54:41
PM0020075,A02887,P0297610,approve,,2024-03-13 05:51:13
PM0020076,A01832,P0032822,approve,,2024-03-22 00:31:59
PM0020077,A00850,P0191581,approve,,2024-03-20 01:25:31
PM0020078,A04052,P0046048,approve,,2024-03-15 03:30:06
PM0020079,A02502,P0216540,approve,,2024-03-31 18:51:38
PM0020080,A02351,P0042776,approve,,2024-03-29 21:52:37
PM0020081,A00907,P0199531,approve,,2024-03-17 17:18:54
PM0020082,A01414,P0047479,approve,,2024-03-13 13:08:51
PM0020083,A03431,P0056288,approve,,2024-03-31 10:45:48
PM0020084,A01324,P0347612,approve,,2024-03-29 06:57:43
PM0020085,A04047,P0332331,approve,,2024-03-19 16:23:05
PM0020086,A05402,P0226191,approve,,2024-03-20 17:04:06
PM0020087,A02642,P0092610,approve,,2024-03-25 23:50:49
PM0020088,A03776,P0120841,approve,,2024-03-12 14:43:21
PM0020089,A05246,P0076450,approve,,2024-03-30 13:45:21
PM0020090,A03744,P0042037,approve,,2024-03-17 23:51:41
PM0020091,A04814,P0070139,approve,,2024-03-24 21:18:34
PM0020092,A00432,P0116376,approve,,2024-03-17 20:20:41
PM0020093,A03991,P0276904,approve,,2024-03-14 04:26:45
PM0020094,A00925,P0050457,approve,,2024-03-20 09:18:11
PM0020095,A01616,P0007364,approve,,2024-03-17 00:06:41
PM0020096,A04620,P0032938,approve,,2024-03-28 02:43:32
PM0020097,A02643,P0150701,approve,,2024-03-22 20:11:33
PM0020098,A00887,P0070507,approve,,2024-03-16 07:59:15
PM0020099,A03622,P0017597,approve,,2024-03-19 08:59:19
PM0020100,A02409,P0129210,approve,,2024-03-20 08:59:10
PM0020101,A01075,P0008896,approve,,2024-03-14 12:11:47
PM0020102,A02188,P0189009,approve,,2024-03-22 06:36:19
PM0020103,A02608,P0033077,approve,,2024-03-31 01:21:55
PM0020104,A04002,P0021089,approve,,2024-03-15 12:58:25
PM0020105,A00254,P0305467,approve,,2024-03-16 03:01:04
PM0020106,A02220,P0368906,approve,,2024-03-13 16:55:10
PM0020107,A01372,P0058324,approve,,2024-03-26 06:39:37
PM0020108,A03553,P0027718,approve,,2024-03-18 12:40:18
PM0020109,A05086,P0347894,approve,,2024-03-20 09:21:18
PM0020110,A01662,P0025065,approve,,2024-03-26 02:27:39
PM0020111,A02674,P0187283,approve,,2024-03-19 11:58:24
PM0020112,A01469,P0250038,approve,,2024-03-25 23:36:06
PM0020113,A01495,P0273679,approve,,2024-03-21 02:10:23
PM0020114,A01828,P0020008,approve,,2024-03-11 01:16:47
PM0020115,A03872,P0084846,approve,,2024-03-22 22:23:33
PM0020116,A00004,P0215680,approve,,2024-03-19 15:22:06
PM0020117,A03107,P0318629,approve,,2024-03-15 23:33:17
PM0020118,A04281,P0254473,approve,,2024-03-15 04:09:21
PM0020119,A05265,P0025124,approve,,2024-03-23 22:38:49
PM0020120,A04161,P0150053,approve,,2024-03-20 00:29:26
PM0020121,A01616,P0094526,approve,,2024-03-13 12:07:28
PM0020122,A02154,P0090605,approve,,2024-03-27 03:32:28
PM0020123,A04452,P0182854,approve,,2024-03-29 00:56:17
PM0020124,A03700,P0009027,approve,,2024-03-30 07:00:29
PM0020125,A01347,P0069770,approve,,2024-03-31 15:24:46
PM0020126,A03952,P0339221,approve,,2024-03-31 07:41:17
PM0020127,A03819,P0142762,approve,,2024-03-16 00:28:43
PM0020128,A03394,P0116053,approve,,2024-03-30 22:52:08
PM0020129,A02570,P0091649,approve,,2024-03-15 16:28:05
PM0020130,A01658,P0192646,approve,,2024-03-28 02:18:33
PM0020131,A01796,P0254702,approve,,2024-03-24 00:05:51
PM0020132,A00422,P0154178,approve,,2024-03-26 21:04:14
PM0020133,A02983,P0078203,approve,,2024-03-30 00:22:53
PM0020134,A00833,P0275372,approve,,2024-03-26 20:20:43
PM0020135,A00076,P0032402,approve,,2024-03-15 07:22:50
PM0020136,A04545,P0171327,approve,,2024-03-12 06:18:20
PM0020137,A05258,P0356577,approve,,2024-03-26 00:34:50
PM0020138,A02493,P0026686,approve,,2024-03-24 04:03:44
PM0020139,A03153,P0159779,approve,,2024-03-14 04:03:02
PM0020140,A04662,P0117553,approve,,2024-03-29 11:00:19
PM0020141,A02382,P0284463,approve,,2024-03-13 14:46:32
PM0020142,A04502,P0106984,approve,,2024-03-13 01:34:23
PM0020143,A02571,P0084267,approve,,2024-03-21 06:15:21
PM0020144,A00971,P0063879,approve,,2024-03-20 03:59:30
PM0020145,A04417,P0263097,approve,,2024-03-17 04:57:12
PM0020146,A02744,P0086923,approve,,2024-03-21 03:15:32
PM0020147,A04521,P0204543,approve,,2024-03-30 04:34:52
PM0020148,A04649,P0027426,approve,,2024-03-19 07:25:11
PM0020149,A04719,P0178212,approve,,2024-03-22 08:04:21
PM0020150,A00464,P0029535,approve,,2024-03-31 18:20:42
PM0020151,A00887,P0047338,approve,,2024-03-21 01:50:51
PM0020152,A02551,P0226605,approve,,2024-03-25 04:19:32
PM0020153,A04095,P0205962,approve,,2024-03-20 18:27:44
PM0020154,A01801,P0210378,approve,,2024-03-19 20:20:26
PM0020155,A03162,P0063007,approve,,2024-03-21 16:42:56
PM0020156,A02224,P0176770,approve,,2024-03-21 03:18:22
PM0020157,A02710,P0043673,approve,,2024-03-26 18:53:51
PM0020158,A04354,P0313068,approve,,2024-03-18 11:10:06
PM0020159,A01463,P0375027,approve,,2024-03-25 10:46:49
PM0020160,A02813,P0313823,approve,,2024-03-20 23:41:36
PM0020161,A03389,P0136242,approve,,2024-03-12 16:27:10
PM0020162,A04667,P0281634,approve,,2024-03-15 16:10:51
PM0020163,A01622,P0085883,approve,,2024-03-26 17:12:16
PM0020164,A00622,P0141284,approve,,2024-03-18 02:38:13
PM0020165,A02086,P0319682,approve,,2024-03-14 11:47:30
PM0020166,A00996,P0063067,approve,,2024-03-25 07:17:28
PM0020167,A04627,P0008090,approve,,2024-03-30 18:46:54
PM0020168,A01443,P0048748,approve,,2024-03-27 07:18:10
PM0020169,A03599,P0199082,approve,,2024-03-25 10:41:23
PM0020170,A01883,P0104072,approve,,2024-03-25 11:43:51
PM0020171,A04437,P0044044,approve,,2024-03-19 21:47:43
PM0020172,A02184,P0067493,approve,,2024-03-15 03:05:41
PM0020173,A04916,P0224602,approve,,2024-03-21 15:13:02
PM0020174,A00985,P0021052,approve,,2024-03-17 11:04:32
PM0020175,A00158,P0334171,approve,,2024-03-26 06:26:16
PM0020176,A05031,P0145212,approve,,2024-03-20 10:16:43
PM0020177,A01400,P0320447,approve,,2024-03-27 19:55:36
PM0020178,A00197,P0321018,approve,,2024-03-22 12:14:37
PM0020179,A02845,P0354951,approve,,2024-03-12 04:39:05
PM0020180,A03833,P0357786,approve,,2024-03-22 06:48:26
PM0020181,A03935,P0360965,approve,,2024-03-23 02:33:34
PM0020182,A01971,P0054132,approve,,2024-03-17 01:01:11
PM0020183,A03811,P0319995,approve,,2024-03-23 03:55:59
PM0020184,A03502,P0062025,approve,,2024-03-12 00:10:47
PM0020185,A04351,P0229116,approve,,2024-03-17 06:24:27
PM0020186,A02103,P0229515,approve,,2024-03-27 16:39:29
PM0020187,A01414,P0060630,approve,,2024-03-24 00:19:44
PM0020188,A00029,P0298683,approve,,2024-03-30 21:41:03
PM0020189,A02415,P0085717,approve,,2024-03-28 20:11:19
PM0020190,A01766,P0315456,approve,,2024-03-11 04:25:06
PM0020191,A03886,P0239663,approve,,2024-03-16 17:03:39
PM0020192,A02187,P0075857,approve,,2024-03-25 02:54:10
PM0020193,A03622,P0027282,approve,,2024-03-22 06:32:43
PM0020194,A05099,P0315944,approve,,2024-03-26 10:58:26
PM0020195,A02039,P0124212,approve,,2024-03-27 12:50:56
PM0020196,A00893,P0087947,approve,,2024-03-30 02:12:07
PM0020197,A01351,P0136145,approve,,2024-03-21 23:17:03
PM0020198,A05317,P0374955,approve,,2024-03-20 06:56:52
PM0020199,A00590,P0174605,approve,,2024-03-26 04:40:47
PM0020200,A05277,P0085349,approve,,2024-03-28 21:47:27
PM0020201,A01499,P0279263,approve,,2024-03-25 12:25:38
PM0020202,A01405,P0256971,approve,,2024-03-28 02:47:42
PM0020203,A01495,P0171398,approve,,2024-03-26 02:49:48
PM0020204,A02536,P0300889,approve,,2024-03-31 12:14:13
PM0020205,A00606,P0050416,approve,,2024-03-28 20:34:04
PM0020206,A04064,P0140267,approve,,2024-03-26 17:30:45
PM0020207,A02922,P0174949,approve,,2024-03-25 21:21:06
PM0020208,A01388,P0205925,approve,,2024-03-20 21:15:56
PM0020209,A02832,P0094063,approve,,2024-03-29 04:01:44
PM0020210,A01162,P0190695,approve,,2024-03-30 20:08:28
PM0020211,A01301,P0156579,approve,,2024-03-12 21:36:49
PM0020212,A01177,P0065026,approve,,2024-03-12 02:10:58
PM0020213,A01466,P0339516,approve,,2024-03-29 23:01:37
PM0020214,A02999,P0069617,approve,,2024-03-12 03:56:48
PM0020215,A01020,P0021799,approve,,2024-03-25 13:38:11
PM0020216,A04727,P0252770,approve,,2024-03-29 19:17:48
PM0020217,A01556,P0010720,approve,,2024-03-11 22:19:41
PM0020218,A04160,P0006260,approve,,2024-03-21 11:16:08
PM0020219,A04659,P0249473,approve,,2024-03-12 20:02:52
PM0020220,A02154,P0161559,approve,,2024-03-18 19:38:11
