action_id,refund_id,actor_customer_id,actor_seller_id,actor_admin_id,action_type,action_time
RA0003097,RF0003097,C05978,,,submit,2024-06-22 00:14:42
RA0003098,RF0003098,C03633,,,submit,2024-06-23 20:44:17
RA0003099,RF0003099,C05337,,,submit,2024-06-21 15:45:08
RA0003100,RF0003100,C00658,,,submit,2024-06-29 06:33:09
RA0003101,RF0003101,C02643,,,submit,2024-06-19 11:39:50
RA0003102,RF0003102,C02220,,,submit,2024-06-26 18:30:08
RA0003103,RF0003103,C00986,,,submit,2024-06-18 07:54:42
RA0003104,RF0003104,C02330,,,submit,2024-06-24 15:03:42
RA0003105,RF0003105,C04474,,,submit,2024-06-22 11:50:54
RA0003106,RF0003106,C06154,,,submit,2024-06-25 23:59:32
RA0003107,RF0003107,C05984,,,submit,2024-06-29 23:08:01
RA0003108,RF0003108,C04431,,,submit,2024-06-20 03:45:07
RA0003109,RF0003109,C01864,,,submit,2024-06-21 10:07:29
RA0003110,RF0003110,C04558,,,submit,2024-06-22 16:38:33
RA0003111,RF0003111,C00454,,,submit,2024-06-30 06:29:13
RA0003112,RF0003112,C05496,,,submit,2024-06-26 07:09:46
RA0003113,RF0003113,C04710,,,submit,2024-06-30 03:12:21
RA0003114,RF0003114,C02119,,,submit,2024-06-16 08:13:40
RA0003115,RF0003115,C03294,,,submit,2024-06-17 22:12:26
RA0003116,RF0003116,C01064,,,submit,2024-06-21 18:04:41
RA0003117,RF0003117,C01324,,,submit,2024-06-30 03:06:07
RA0003118,RF0003118,C01675,,,submit,2024-06-30 04:34:00
RA0003119,RF0003119,C04834,,,submit,2024-06-17 00:43:42
RA0003120,RF0003120,C05866,,,submit,2024-06-24 13:58:08
RA0003121,RF0003121,C06355,,,submit,2024-06-22 00:33:02
RA0003122,RF0003122,C04364,,,submit,2024-06-20 07:40:30
RA0003123,RF0003123,C01451,,,submit,2024-06-21 10:17:18
RA0003124,RF0003124,C01958,,,submit,2024-06-26 01:45:53
RA0003125,RF0003125,C00794,,,submit,2024-06-16 10:27:30
RA0003126,RF0003126,C04141,,,submit,2024-06-21 09:21:11
RA0003127,RF0003127,C03573,,,submit,2024-06-25 06:43:29
RA0003128,RF0003128,C05237,,,submit,2024-06-23 08:23:24
RA0003129,RF0003129,C00318,,,submit,2024-06-16 07:38:34
RA0003130,RF0003130,C01328,,,submit,2024-06-17 16:03:09
RA0003131,RF0003131,C02462,,,submit,2024-06-25 13:02:32
RA0003132,RF0003132,C04945,,,submit,2024-06-16 12:54:50
RA0003133,RF0003133,C04534,,,submit,2024-06-17 20:33:38
RA0003134,RF0003134,C04192,,,submit,2024-06-17 15:43:47
RA0003135,RF0003135,C05337,,,submit,2024-06-26 16:50:38
RA0003136,RF0003136,C02470,,,submit,2024-06-26 04:04:49
RA0003137,RF0003137,C03055,,,submit,2024-06-26 21:26:19
RA0003138,RF0003138,C01626,,,submit,2024-06-18 00:01:55
RA0003139,RF0003139,C00528,,,submit,2024-06-23 08:25:58
RA0003140,RF0003140,C02898,,,submit,2024-06-30 03:14:00
RA0003141,RF0003141,C04434,,,submit,2024-06-16 23:25:55
RA0003142,RF0003142,C00587,,,submit,2024-06-30 01:20:52
RA0003143,RF0003143,C03940,,,submit,2024-06-29 05:07:34
RA0003144,RF0003144,C03439,,,submit,2024-06-23 12:30:13
RA0003145,RF0003145,C04207,,,submit,2024-06-20 16:55:53
RA0003146,RF0003146,C00508,,,submit,2024-06-23 15:10:50
RA0003147,RF0003147,C00236,,,submit,2024-06-23 11:39:44
RA0003148,RF0003148,C00056,,,submit,2024-06-16 17:34:05
RA0003149,RF0003149,C06247,,,submit,2024-06-21 00:11:18
RA0003150,RF0003150,C03383,,,submit,2024-06-28 00:23:42
RA0003151,RF0003151,C02521,,,submit,2024-06-27 16:02:22
RA0003152,RF0003152,C01925,,,submit,2024-06-22 15:10:22
RA0003153,RF0003153,C01320,,,submit,2024-06-23 19:59:21
RA0003154,RF0003154,C00386,,,submit,2024-06-21 15:18:49
RA0003155,RF0003155,C01870,,,submit,2024-06-20 19:01:28
RA0003156,RF0003156,C06017,,,submit,2024-06-21 17:32:50
RA0003157,RF0003157,C04742,,,submit,2024-06-30 05:54:55
RA0003158,RF0003158,C02688,,,submit,2024-06-19 08:42:23
RA0003159,RF0003159,C03830,,,submit,2024-06-16 20:54:29
RA0003160,RF0003160,C01588,,,submit,2024-06-24 23:42:22
RA0003161,RF0003161,C04718,,,submit,2024-06-25 07:56:16
RA0003162,RF0003162,C02574,,,submit,2024-06-30 02:00:06
RA0003163,RF0003163,C04959,,,submit,2024-06-29 22:28:54
RA0003164,RF0003164,C02534,,,submit,2024-06-20 09:34:01
RA0003165,RF0003165,C02100,,,submit,2024-06-17 20:23:09
RA0003166,RF0003166,C03971,,,submit,2024-06-29 12:25:05
RA0003167,RF0003167,C04374,,,submit,2024-06-30 10:32:33
RA0003168,RF0003168,C05738,,,submit,2024-06-16 13:14:10
RA0003169,RF0003169,C02347,,,submit,2024-06-19 17:33:56
RA0003170,RF0003170,C02289,,,submit,2024-06-19 17:02:00
RA0003171,RF0003171,C02543,,,submit,2024-06-21 06:40:15
RA0003172,RF0003172,C01077,,,submit,2024-06-22 12:10:08
RA0003173,RF0003173,C05398,,,submit,2024-06-20 14:52:13
RA0003174,RF0003174,C01289,,,submit,2024-06-17 14:55:06
RA0003175,RF0003175,C00253,,,submit,2024-06-21 18:57:09
RA0003176,RF0003176,C02641,,,submit,2024-06-22 05:39:17
RA0003177,RF0003177,C03627,,,submit,2024-06-19 02:11:11
RA0003178,RF0003178,C03622,,,submit,2024-06-17 21:56:25
RA0003179,RF0003179,C03975,,,submit,2024-06-18 01:08:33
RA0003180,RF0003180,C00105,,,submit,2024-06-29 06:24:02
RA0003181,RF0003181,C05232,,,submit,2024-06-21 08:14:03
RA0003182,RF0003182,C03874,,,submit,2024-06-30 17:39:34
RA0003183,RF0003183,C01643,,,submit,2024-06-26 08:12:37
RA0003184,RF0003184,C05932,,,submit,2024-06-22 15:27:38
RA0003185,RF0003185,C02758,,,submit,2024-06-20 22:44:58
RA0003186,RF0003186,C01595,,,submit,2024-06-23 14:24:48
RA0003187,RF0003187,C02158,,,submit,2024-06-24 14:04:21
RA0003188,RF0003188,C04703,,,submit,2024-06-30 23:51:12
RA0003189,RF0003189,C05150,,,submit,2024-06-27 05:28:57
RA0003190,RF0003190,C06119,,,submit,2024-06-21 02:05:08
RA0003191,RF0003191,C00938,,,submit,2024-06-28 15:30:25
RA0003192,RF0003192,C01061,,,submit,2024-06-17 05:59:00
RA0003193,RF0003193,C01361,,,submit,2024-06-26 21:29:28
RA0003194,RF0003194,C01243,,,submit,2024-06-22 22:52:32
RA0003195,RF0003195,C00222,,,submit,2024-06-19 23:13:08
RA0003196,RF0003196,C03234,,,submit,2024-06-22 11:08:51
RA0003197,RF0003197,C01793,,,submit,2024-06-23 02:10:46
RA0003198,RF0003198,C06175,,,submit,2024-06-23 19:02:46
RA0003199,RF0003199,C03014,,,submit,2024-06-21 00:42:49
RA0003200,RF0003200,C01059,,,submit,2024-06-25 08:55:12
RA0003201,RF0003201,C01184,,,submit,2024-06-25 16:57:45
RA0003202,RF0003202,C02623,,,submit,2024-06-23 12:39:23
RA0003203,RF0003203,C01102,,,submit,2024-06-17 14:10:09
RA0003204,RF0003204,C04114,,,submit,2024-06-21 13:00:48
RA0003205,RF0003205,C05861,,,submit,2024-06-23 19:26:36
RA0003206,RF0003206,C05183,,,submit,2024-06-24 16:15:42
RA0003207,RF0003207,C02195,,,submit,2024-06-25 05:39:04
RA0003208,RF0003208,C00372,,,submit,2024-06-17 23:54:08
RA0003209,RF0003209,C06231,,,submit,2024-06-24 14:51:50
RA0003210,RF0003210,C00014,,,submit,2024-06-16 18:06:26
RA0003211,RF0003211,C03286,,,submit,2024-06-25 16:16:50
RA0003212,RF0003212,C05523,,,submit,2024-06-29 21:52:40
RA0003213,RF0003213,C00038,,,submit,2024-06-17 13:39:35
RA0003214,RF0003214,C03681,,,submit,2024-06-21 00:50:43
RA0003215,RF0003215,C05391,,,submit,2024-06-17 20:18:53
RA0003216,RF0003216,C03714,,,submit,2024-06-23 22:36:08
RA0003217,RF0003217,C03287,,,submit,2024-06-21 00:42:32
RA0003218,RF0003218,C01583,,,submit,2024-06-20 02:00:26
RA0003219,RF0003219,C05539,,,submit,2024-06-27 01:04:55
RA0003220,RF0003220,C03936,,,submit,2024-06-18 08:27:47
RA0003221,RF0003221,C05413,,,submit,2024-06-19 20:27:42
RA0003222,RF0003222,C01592,,,submit,2024-06-24 10:34:42
RA0003223,RF0003223,C06104,,,submit,2024-06-25 01:44:22
RA0003224,RF0003224,C01782,,,submit,2024-06-26 10:41:48
RA0003225,RF0003225,C04043,,,submit,2024-06-19 13:10:22
RA0003226,RF0003226,C01104,,,submit,2024-06-26 08:01:12
RA0003227,RF0003227,C00265,,,submit,2024-06-19 08:17:48
RA0003228,RF0003228,C05694,,,submit,2024-06-27 21:21:58
RA0003229,RF0003229,C04928,,,submit,2024-06-27 05:08:19
RA0003230,RF0003230,C00067,,,submit,2024-06-20 15:51:52
RA0003231,RF0003231,C05147,,,submit,2024-06-18 15:10:54
RA0003232,RF0003232,C01826,,,submit,2024-06-23 19:08:37
RA0003233,RF0003233,C04452,,,submit,2024-06-21 05:00:42
RA0003234,RF0003234,C01154,,,submit,2024-06-29 01:10:33
RA0003235,RF0003235,C01962,,,submit,2024-06-17 07:36:13
RA0003236,RF0003236,C04380,,,submit,2024-06-21 09:59:20
RA0003237,RF0003237,C05342,,,submit,2024-06-17 20:38:56
RA0003238,RF0003238,C05959,,,submit,2024-06-18 21:13:36
RA0003239,RF0003239,C02743,,,submit,2024-06-25 06:46:33
RA0003240,RF0003240,C04893,,,submit,2024-06-24 10:00:11
RA0003241,RF0003241,C03174,,,submit,2024-06-28 03:00:09
RA0003242,RF0003242,C03587,,,submit,2024-06-19 22:37:04
RA0003243,RF0003243,C06186,,,submit,2024-06-16 17:30:52
RA0003244,RF0003244,C06127,,,submit,2024-06-22 07:15:10
RA0003245,RF0003245,C01849,,,submit,2024-06-30 05:16:25
RA0003246,RF0003246,C05588,,,submit,2024-06-26 22:18:28
RA0003247,RF0003247,C03363,,,submit,2024-06-29 08:52:26
RA0003248,RF0003248,C00752,,,submit,2024-06-26 05:56:47
RA0003249,RF0003249,C04957,,,submit,2024-06-29 21:55:58
RA0003250,RF0003250,C06361,,,submit,2024-06-23 12:27:13
RA0003251,RF0003251,C04510,,,submit,2024-06-16 21:03:07
RA0003252,RF0003252,C05810,,,submit,2024-06-28 06:16:41
RA0003253,RF0003253,C00850,,,submit,2024-06-17 11:05:32
RA0003254,RF0003254,C06338,,,submit,2024-06-18 04:54:47
RA0003255,RF0003255,C02169,,,submit,2024-06-21 14:41:08
RA0003256,RF0003256,C04265,,,submit,2024-06-29 04:11:40
RA0003257,RF0003257,C03806,,,submit,2024-06-18 07:36:12
RA0003258,RF0003258,C04756,,,submit,2024-06-20 22:16:18
RA0003259,RF0003259,C04721,,,submit,2024-06-20 13:48:14
RA0003260,RF0003260,C06206,,,submit,2024-06-29 08:13:11
RA0003261,RF0003261,C02833,,,submit,2024-06-30 21:17:08
RA0003262,RF0003262,C03665,,,submit,2024-06-16 08:43:25
RA0003263,RF0003263,C03901,,,submit,2024-06-17 05:09:50
RA0003264,RF0003264,C04613,,,submit,2024-06-18 13:52:05
RA0003265,RF0003265,C02094,,,submit,2024-06-23 05:23:53
RA0003266,RF0003266,C01985,,,submit,2024-06-19 18:18:03
RA0003267,RF0003267,C01960,,,submit,2024-06-16 09:47:36
RA0003268,RF0003268,C00539,,,submit,2024-06-20 07:11:08
RA0003269,RF0003269,C00948,,,submit,2024-06-17 19:57:19
RA0003270,RF0003270,C04992,,,submit,2024-06-18 10:02:19
RA0003271,RF0003271,C02157,,,submit,2024-06-18 13:03:42
RA0003272,RF0003272,C05855,,,submit,2024-06-20 14:22:04
RA0003273,RF0003273,C02613,,,submit,2024-06-27 10:51:10
RA0003274,RF0003274,C06170,,,submit,2024-06-22 22:22:05
RA0003275,RF0003275,C02551,,,submit,2024-06-21 06:55:29
RA0003276,RF0003276,C05088,,,submit,2024-06-21 03:21:28
RA0003277,RF0003277,C06055,,,submit,2024-06-29 14:34:57
RA0003278,RF0003278,C02894,,,submit,2024-06-27 13:44:36
RA0003279,RF0003279,C01450,,,submit,2024-06-23 12:02:22
RA0003280,RF0003280,C03675,,,submit,2024-06-17 09:28:34
RA0003281,RF0003281,C00303,,,submit,2024-06-25 09:19:22
RA0003282,RF0003282,C05860,,,submit,2024-06-24 04:46:35
RA0003283,RF0003283,C04534,,,submit,2024-06-25 12:25:18
RA0003284,RF0003284,C02352,,,submit,2024-06-20 05:35:05
RA0003285,RF0003285,C04394,,,submit,2024-06-21 10:00:50
RA0003286,RF0003286,C00433,,,submit,2024-06-22 12:32:16
RA0003287,RF0003287,C03940,,,submit,2024-06-17 19:45:58
RA0003288,RF0003288,C01332,,,submit,2024-06-30 14:41:16
RA0003289,RF0003289,C00421,,,submit,2024-06-30 09:20:13
RA0003290,RF0003290,C02344,,,submit,2024-06-27 22:57:02
RA0003291,RF0003291,C06260,,,submit,2024-06-24 09:11:40
RA0003292,RF0003292,C04382,,,submit,2024-06-27 15:27:14
RA0003293,RF0003293,C04660,,,submit,2024-06-26 08:59:01
RA0003294,RF0003294,C01624,,,submit,2024-06-29 07:15:59
RA0003295,RF0003295,C04464,,,submit,2024-06-29 16:42:05
RA0003296,RF0003296,C01695,,,submit,2024-06-23 16:02:54
RA0003297,RF0003297,C03930,,,submit,2024-06-18 17:35:45
RA0003298,RF0003298,C03260,,,submit,2024-06-24 00:45:45
RA0003299,RF0003299,C05642,,,submit,2024-06-28 22:22:29
RA0003300,RF0003300,C05841,,,submit,2024-06-29 06:35:32
RA0003301,RF0003301,C04327,,,submit,2024-06-16 18:57:44
RA0003302,RF0003302,C02385,,,submit,2024-06-27 05:42:50
RA0003303,RF0003303,C00429,,,submit,2024-06-26 19:34:44
RA0003304,RF0003304,C03693,,,submit,2024-06-24 22:15:39
RA0003305,RF0003305,C04275,,,submit,2024-06-22 16:47:08
RA0003306,RF0003306,C03700,,,submit,2024-06-20 02:21:49
RA0003307,RF0003307,C01236,,,submit,2024-06-18 11:34:34
RA0003308,RF0003308,C03600,,,submit,2024-06-22 22:40:31
RA0003309,RF0003309,C05306,,,submit,2024-06-29 22:06:31
RA0003310,RF0003310,C01062,,,submit,2024-06-29 12:02:09
RA0003311,RF0003311,C05499,,,submit,2024-06-24 13:54:32
RA0003312,RF0003312,C05294,,,submit,2024-06-20 21:42:27
RA0003313,RF0003313,C00632,,,submit,2024-06-22 02:34:37
RA0003314,RF0003314,C06179,,,submit,2024-06-26 09:12:06
RA0003315,RF0003315,C01810,,,submit,2024-06-29 22:11:01
RA0003316,RF0003316,C04960,,,submit,2024-06-26 07:16:42
RA0003317,RF0003317,C03214,,,submit,2024-06-22 22:27:23
RA0003318,RF0003318,C00896,,,submit,2024-06-17 21:42:13
RA0003319,RF0003319,C00020,,,submit,2024-06-17 05:20:59
RA0003320,RF0003320,C01159,,,submit,2024-06-21 00:51:50
RA0003321,RF0003321,C02351,,,submit,2024-06-26 06:03:42
RA0003322,RF0003322,C01403,,,submit,2024-06-26 17:37:03
RA0003323,RF0003323,C01897,,,submit,2024-06-20 05:08:20
RA0003324,RF0003324,C03639,,,submit,2024-06-16 08:30:53
RA0003325,RF0003325,C06151,,,submit,2024-06-18 01:32:48
RA0003326,RF0003326,C05005,,,submit,2024-06-16 21:52:56
RA0003327,RF0003327,C02189,,,submit,2024-06-28 17:06:12
RA0003328,RF0003328,C04900,,,submit,2024-06-29 23:31:07
RA0003329,RF0003329,C04152,,,submit,2024-06-24 20:29:12
RA0003330,RF0003330,C01172,,,submit,2024-06-24 08:11:20
RA0003331,RF0003331,C00309,,,submit,2024-06-28 10:12:29
RA0003332,RF0003332,C00667,,,submit,2024-06-30 21:38:25
RA0003333,RF0003333,C00604,,,submit,2024-06-27 19:01:28
RA0003334,RF0003334,C04604,,,submit,2024-06-19 02:43:02
RA0003335,RF0003335,C02271,,,submit,2024-06-30 05:18:56
RA0003336,RF0003336,C05352,,,submit,2024-06-23 11:00:55
RA0003337,RF0003337,C01827,,,submit,2024-06-17 21:52:10
RA0003338,RF0003338,C05787,,,submit,2024-06-19 01:17:20
RA0003339,RF0003339,C03578,,,submit,2024-06-21 17:45:28
RA0003340,RF0003340,C05498,,,submit,2024-06-18 03:00:01
RA0003341,RF0003341,C01722,,,submit,2024-06-22 22:59:23
RA0003342,RF0003342,C03313,,,submit,2024-06-17 01:32:49
RA0003343,RF0003343,C06350,,,submit,2024-06-26 14:56:01
RA0003344,RF0003344,C02623,,,submit,2024-06-30 17:33:03
RA0003345,RF0003345,C00710,,,submit,2024-06-28 00:29:46
RA0003346,RF0003346,C04604,,,submit,2024-06-26 18:26:51
RA0003347,RF0003347,C03799,,,submit,2024-06-17 11:45:56
RA0003348,RF0003348,C01241,,,submit,2024-06-29 09:11:43
RA0003349,RF0003349,C03467,,,submit,2024-06-28 17:41:57
RA0003350,RF0003350,C00183,,,submit,2024-06-22 06:07:21
RA0003351,RF0003351,C04943,,,submit,2024-06-28 08:46:32
RA0003352,RF0003352,C00252,,,submit,2024-06-30 20:39:36
RA0003353,RF0003353,C01200,,,submit,2024-06-21 11:39:14
RA0003354,RF0003354,C01916,,,submit,2024-06-24 03:05:08
RA0003355,RF0003355,C02667,,,submit,2024-06-23 18:55:51
RA0003356,RF0003356,C02474,,,submit,2024-06-25 06:40:01
RA0003357,RF0003357,C03554,,,submit,2024-06-22 20:00:09
RA0003358,RF0003358,C04160,,,submit,2024-06-24 22:08:54
RA0003359,RF0003359,C01494,,,submit,2024-06-20 21:23:21
RA0003360,RF0003360,C02400,,,submit,2024-06-16 10:36:45
RA0003361,RF0003361,C01634,,,submit,2024-06-16 16:31:23
RA0003362,RF0003362,C05638,,,submit,2024-06-23 09:38:25
RA0003363,RF0003363,C04997,,,submit,2024-06-28 20:39:26
RA0003364,RF0003364,C02108,,,submit,2024-06-25 20:55:01
RA0003365,RF0003365,C04827,,,submit,2024-06-30 19:03:36
RA0003366,RF0003366,C03430,,,submit,2024-06-18 23:11:26
RA0003367,RF0003367,C03430,,,submit,2024-06-25 00:20:22
RA0003368,RF0003368,C00226,,,submit,2024-06-19 03:23:08
RA0003369,RF0003369,C02985,,,submit,2024-06-21 07:20:35
RA0003370,RF0003370,C00393,,,submit,2024-06-26 13:20:52
RA0003371,RF0003371,C03319,,,submit,2024-06-19 06:30:00
RA0003372,RF0003372,C02543,,,submit,2024-06-16 18:37:06
RA0003373,RF0003373,C02386,,,submit,2024-06-23 11:09:39
RA0003374,RF0003374,C01786,,,submit,2024-06-22 00:20:24
RA0003375,RF0003375,C06273,,,submit,2024-06-17 18:06:05
RA0003376,RF0003376,C03383,,,submit,2024-06-26 05:42:00
RA0003377,RF0003377,C04294,,,submit,2024-06-20 02:07:42
RA0003378,RF0003378,C01526,,,submit,2024-06-16 15:13:34
RA0003379,RF0003379,C05459,,,submit,2024-06-26 21:35:24
RA0003380,RF0003380,C03969,,,submit,2024-06-23 18:11:20
RA0003381,RF0003381,C01160,,,submit,2024-06-21 14:52:31
RA0003382,RF0003382,C01060,,,submit,2024-06-21 10:01:08
RA0003383,RF0003383,C04675,,,submit,2024-06-24 22:29:12
RA0003384,RF0003384,C03436,,,submit,2024-06-22 18:55:18
RA0003385,RF0003385,C05288,,,submit,2024-06-25 11:42:08
RA0003386,RF0003386,C00507,,,submit,2024-06-23 20:26:56
RA0003387,RF0003387,C06074,,,submit,2024-06-22 14:30:28
RA0003388,RF0003388,C05127,,,submit,2024-06-22 04:14:32
RA0003389,RF0003389,C02405,,,submit,2024-06-17 17:22:02
RA0003390,RF0003390,C00943,,,submit,2024-06-19 19:38:57
RA0003391,RF0003391,C00370,,,submit,2024-06-28 04:35:02
RA0003392,RF0003392,C05263,,,submit,2024-06-25 05:50:01
RA0003393,RF0003393,C03460,,,submit,2024-06-17 11:46:02
RA0003394,RF0003394,C04176,,,submit,2024-06-22 00:03:24
RA0003395,RF0003395,C04398,,,submit,2024-06-23 17:03:43
RA0003396,RF0003396,C00263,,,submit,2024-06-28 06:25:17
RA0003397,RF0003397,C06083,,,submit,2024-06-25 03:09:03
RA0003398,RF0003398,C04885,,,submit,2024-06-29 16:19:01
RA0003399,RF0003399,C04770,,,submit,2024-06-19 07:23:20
RA0003400,RF0003400,C01690,,,submit,2024-06-16 18:46:51
RA0003401,RF0003401,C02625,,,submit,2024-06-24 09:00:43
RA0003402,RF0003402,C03653,,,submit,2024-06-17 11:26:52
RA0003403,RF0003403,C01921,,,submit,2024-06-22 16:41:17
RA0003404,RF0003404,C00749,,,submit,2024-06-26 02:14:44
RA0003405,RF0003405,C03835,,,submit,2024-06-21 01:44:59
RA0003406,RF0003406,C06403,,,submit,2024-06-30 20:15:03
RA0003407,RF0003407,C03826,,,submit,2024-06-18 21:25:23
RA0003408,RF0003408,C03923,,,submit,2024-06-18 01:12:25
RA0003409,RF0003409,C03285,,,submit,2024-06-17 19:32:43
RA0003410,RF0003410,C06470,,,submit,2024-06-18 13:26:12
RA0003411,RF0003411,C01556,,,submit,2024-06-29 11:19:39
RA0003412,RF0003412,C05729,,,submit,2024-06-21 17:30:34
RA0003413,RF0003413,C04993,,,submit,2024-06-30 15:40:54
RA0003414,RF0003414,C02705,,,submit,2024-06-16 14:20:40
RA0003415,RF0003415,C00563,,,submit,2024-06-20 01:04:45
RA0003416,RF0003416,C01819,,,submit,2024-06-19 06:00:07
RA0003417,RF0003417,C02517,,,submit,2024-06-22 13:56:30
RA0003418,RF0003418,C04729,,,submit,2024-06-20 23:22:11
RA0003419,RF0003419,C00702,,,submit,2024-06-27 21:18:06
RA0003420,RF0003420,C02732,,,submit,2024-06-28 20:20:52
RA0003421,RF0003421,C05529,,,submit,2024-06-21 19:13:00
RA0003422,RF0003422,C06004,,,submit,2024-06-20 00:43:28
RA0003423,RF0003423,C02468,,,submit,2024-06-30 20:46:13
RA0003424,RF0003424,C02291,,,submit,2024-06-23 04:39:27
RA0003425,RF0003425,C04865,,,submit,2024-06-19 06:51:34
RA0003426,RF0003426,C00040,,,submit,2024-06-23 10:51:01
RA0003427,RF0003427,C02189,,,submit,2024-06-29 14:12:49
RA0003428,RF0003428,C02800,,,submit,2024-06-16 11:17:22
RA0003429,RF0003429,C02279,,,submit,2024-06-26 05:15:59
RA0003430,RF0003430,C01441,,,submit,2024-06-30 07:24:32
RA0003431,RF0003431,C04943,,,submit,2024-06-24 01:46:17
RA0003432,RF0003432,C00052,,,submit,2024-06-30 17:05:41
RA0003433,RF0003433,C05596,,,submit,2024-06-17 02:25:04
RA0003434,RF0003434,C01033,,,submit,2024-06-19 05:00:03
RA0003435,RF0003435,C01615,,,submit,2024-06-29 22:11:09
RA0003436,RF0003436,C04669,,,submit,2024-06-22 09:43:36
RA0003437,RF0003437,C03765,,,submit,2024-06-28 20:12:43
RA0003438,RF0003438,C03214,,,submit,2024-06-30 15:18:32
RA0003439,RF0003439,C04497,,,submit,2024-06-26 10:54:51
RA0003440,RF0003440,C01945,,,submit,2024-06-27 09:49:56
RA0003441,RF0003441,C03978,,,submit,2024-06-16 21:31:08
RA0003442,RF0003442,C05069,,,submit,2024-06-30 07:43:32
RA0003443,RF0003443,C06090,,,submit,2024-06-26 18:33:53
RA0003444,RF0003444,C01805,,,submit,2024-06-21 08:37:32
RA0003445,RF0003445,C03849,,,submit,2024-06-28 19:13:22
RA0003446,RF0003446,C04499,,,submit,2024-06-19 01:37:31
RA0003447,RF0003447,C05782,,,submit,2024-06-24 11:04:41
RA0003448,RF0003448,C02501,,,submit,2024-06-18 03:27:36
RA0003449,RF0003449,C00740,,,submit,2024-06-26 12:06:10
RA0003450,RF0003450,C02836,,,submit,2024-06-24 17:52:21
RA0003451,RF0003451,C02284,,,submit,2024-06-28 03:47:07
RA0003452,RF0003452,C01950,,,submit,2024-06-18 03:53:24
RA0003453,RF0003453,C00326,,,submit,2024-06-18 08:34:23
RA0003454,RF0003454,C00872,,,submit,2024-06-22 16:54:52
RA0003455,RF0003455,C00183,,,submit,2024-06-29 12:13:20
RA0003456,RF0003456,C05839,,,submit,2024-06-30 15:25:06
RA0003457,RF0003457,C04516,,,submit,2024-06-17 08:52:13
RA0003458,RF0003458,C02310,,,submit,2024-06-22 22:40:20
RA0003459,RF0003459,C02794,,,submit,2024-06-30 03:51:11
RA0003460,RF0003460,C05419,,,submit,2024-06-22 14:49:30
RA0003461,RF0003461,C00461,,,submit,2024-06-17 06:17:17
RA0003462,RF0003462,C02651,,,submit,2024-06-16 15:16:20
RA0003463,RF0003463,C02173,,,submit,2024-06-29 05:52:32
RA0003464,RF0003464,C02673,,,submit,2024-06-23 23:04:41
RA0003465,RF0003465,C01294,,,submit,2024-06-17 10:03:49
RA0003466,RF0003466,C01003,,,submit,2024-06-21 02:56:52
RA0003467,RF0003467,C01262,,,submit,2024-06-30 17:39:30
RA0003468,RF0003468,C04069,,,submit,2024-06-27 17:03:57
RA0003469,RF0003469,C00116,,,submit,2024-06-24 02:10:30
RA0003470,RF0003470,C03840,,,submit,2024-06-25 15:13:53
RA0003471,RF0003471,C05780,,,submit,2024-06-21 03:04:56
RA0003472,RF0003472,C02853,,,submit,2024-06-25 09:24:55
RA0003473,RF0003473,C05308,,,submit,2024-06-25 10:30:30
RA0003474,RF0003474,C05585,,,submit,2024-06-24 22:28:43
RA0003475,RF0003475,C06324,,,submit,2024-06-30 23:23:32
RA0003476,RF0003476,C00575,,,submit,2024-06-27 00:38:48
RA0003477,RF0003477,C01651,,,submit,2024-06-19 23:50:10
RA0003478,RF0003478,C00275,,,submit,2024-06-21 18:25:18
RA0003479,RF0003479,C01723,,,submit,2024-06-25 19:48:35
RA0003480,RF0003480,C03862,,,submit,2024-06-23 00:30:01
RA0003481,RF0003481,C05378,,,submit,2024-06-29 09:41:49
RA0003482,RF0003482,C02130,,,submit,2024-06-21 07:55:30
RA0003483,RF0003483,C00101,,,submit,2024-06-29 04:17:53
RA0003484,RF0003484,C02892,,,submit,2024-06-19 23:46:40
RA0003485,RF0003485,C02287,,,submit,2024-06-16 13:44:54
RA0003486,RF0003486,C03373,,,submit,2024-06-17 12:40:57
RA0003487,RF0003487,C01463,,,submit,2024-06-21 18:54:02
RA0003488,RF0003488,C01828,,,submit,2024-06-22 12:31:41
RA0003489,RF0003489,C06197,,,submit,2024-06-24 06:21:42
RA0003490,RF0003490,C06259,,,submit,2024-06-17 18:39:19
